"P_type","P_accuracy","P_performance","P_numtrials","P_rtvar","T_type","T_lower_rt","T_upper_rt","T_lower_pct","T_upper_pct","T_z","S_type","S_accuracy","S_lower_acc_trim","S_sample_size","mean_priming_z","sd_priming_z","n_targets","number_parts","total_rows","number_exclude"
"accuracy+numtrials","85%",NA,"50",NA,"bounds_rt+z","160","2500",NA,NA,"2.5","lower_bound_accuracy+sample",NA,"5%","30",0.112518203905436,0.120299329021743,977,2541,409134,59208
"accuracy+numtrials","85%",NA,"50",NA,"bounds_rt+z","160","2500",NA,NA,"2.5","lower_bound_accuracy+sample",NA,"5%","50",0.112518203905436,0.120299329021743,977,2541,409134,59208
"accuracy+numtrials","85%",NA,"50",NA,"bounds_rt+z","160","2500",NA,NA,"2.5","none",NA,NA,NA,0.115214820481392,0.124003812858251,1000,2541,409134,54074
"accuracy+numtrials","85%",NA,"50",NA,"bounds_rt+z","160","2500",NA,NA,"3.0","accuracy","25%",NA,NA,0.118874152633108,0.128794365071941,999,2541,409134,52384
"accuracy+numtrials","85%",NA,"50",NA,"bounds_rt+z","160","2500",NA,NA,"3.0","accuracy","50%",NA,NA,0.118053211691655,0.126256325187441,996,2541,409134,52868
"accuracy+numtrials","85%",NA,"50",NA,"bounds_rt+z","160","2500",NA,NA,"3.0","accuracy+sample","25%",NA,"30",0.118874152633108,0.128794365071941,999,2541,409134,52384
"accuracy+numtrials","85%",NA,"50",NA,"bounds_rt+z","160","2500",NA,NA,"3.0","accuracy+sample","25%",NA,"50",0.118874152633108,0.128794365071941,999,2541,409134,52384
"accuracy+numtrials","85%",NA,"50",NA,"bounds_rt+z","160","2500",NA,NA,"3.0","accuracy+sample","50%",NA,"30",0.118053211691655,0.126256325187441,996,2541,409134,52868
"accuracy+numtrials","85%",NA,"50",NA,"bounds_rt+z","160","2500",NA,NA,"3.0","accuracy+sample","50%",NA,"50",0.118053211691655,0.126256325187441,996,2541,409134,52868
"accuracy+numtrials","85%",NA,"50",NA,"bounds_rt+z","160","2500",NA,NA,"3.0","lower_bound_accuracy",NA,"10%",NA,0.11445360663027,0.122871290974175,960,2541,409134,62874
"accuracy+numtrials","85%",NA,"50",NA,"bounds_rt+z","160","2500",NA,NA,"3.0","lower_bound_accuracy",NA,"5%",NA,0.116248216818572,0.125264352283851,977,2541,409134,57604
"accuracy+numtrials","85%",NA,"50",NA,"bounds_rt+z","160","2500",NA,NA,"3.0","lower_bound_accuracy+sample",NA,"10%","30",0.11445360663027,0.122871290974175,960,2541,409134,62874
"accuracy+numtrials","85%",NA,"50",NA,"bounds_rt+z","160","2500",NA,NA,"3.0","lower_bound_accuracy+sample",NA,"10%","50",0.11445360663027,0.122871290974175,960,2541,409134,62874
"accuracy+numtrials","85%",NA,"50",NA,"bounds_rt+z","160","2500",NA,NA,"3.0","lower_bound_accuracy+sample",NA,"5%","30",0.116248216818572,0.125264352283851,977,2541,409134,57604
"accuracy+numtrials","85%",NA,"50",NA,"bounds_rt+z","160","2500",NA,NA,"3.0","lower_bound_accuracy+sample",NA,"5%","50",0.116248216818572,0.125264352283851,977,2541,409134,57604
"accuracy+numtrials","85%",NA,"50",NA,"bounds_rt+z","160","2500",NA,NA,"3.0","none",NA,NA,NA,0.119277465929591,0.129360138745817,1000,2541,409134,52364
"accuracy+numtrials","85%",NA,"50",NA,"bounds_rt+z","160","3000",NA,NA,"2.5","accuracy","25%",NA,NA,0.111715573428944,0.11941621710403,999,2541,409134,53435
"accuracy+numtrials","85%",NA,"50",NA,"bounds_rt+z","160","3000",NA,NA,"2.5","accuracy","50%",NA,NA,0.11099894947942,0.117026235250453,996,2541,409134,53904
"accuracy+numtrials","85%",NA,"50",NA,"bounds_rt+z","160","3000",NA,NA,"2.5","accuracy+sample","25%",NA,"30",0.111715573428944,0.11941621710403,999,2541,409134,53435
"accuracy+numtrials","85%",NA,"50",NA,"bounds_rt+z","160","3000",NA,NA,"2.5","accuracy+sample","25%",NA,"50",0.111715573428944,0.11941621710403,999,2541,409134,53435
