"P_type","P_accuracy","P_performance","P_numtrials","P_rtvar","T_type","T_lower_rt","T_upper_rt","T_lower_pct","T_upper_pct","T_z","S_type","S_accuracy","S_lower_acc_trim","S_sample_size","mean_priming_z","sd_priming_z","n_targets","number_parts","total_rows","number_exclude"
"performance+rtvar",NA,"10%",NA,"5%","bounds_percent",NA,NA,"10%","10%",NA,"lower_bound_accuracy+sample",NA,"5%","50",0.136807362834858,0.176319516730798,977,2394,409134,139574
"performance+rtvar",NA,"10%",NA,"5%","bounds_percent",NA,NA,"10%","10%",NA,"none",NA,NA,NA,0.138581349596243,0.186459449585676,1000,2394,409134,135313
"performance+rtvar",NA,"10%",NA,"5%","bounds_percent",NA,NA,"10%","5%",NA,"accuracy","25%",NA,NA,0.126345083900121,0.166558938843863,999,2394,409134,126910
"performance+rtvar",NA,"10%",NA,"5%","bounds_percent",NA,NA,"10%","5%",NA,"accuracy","50%",NA,NA,0.125143376677154,0.163058766822716,996,2394,409134,127345
"performance+rtvar",NA,"10%",NA,"5%","bounds_percent",NA,NA,"10%","5%",NA,"accuracy+sample","25%",NA,"30",0.126345083900121,0.166558938843863,999,2394,409134,126910
"performance+rtvar",NA,"10%",NA,"5%","bounds_percent",NA,NA,"10%","5%",NA,"accuracy+sample","25%",NA,"50",0.126345083900121,0.166558938843863,999,2394,409134,126910
"performance+rtvar",NA,"10%",NA,"5%","bounds_percent",NA,NA,"10%","5%",NA,"accuracy+sample","50%",NA,"30",0.125143376677154,0.163058766822716,996,2394,409134,127345
"performance+rtvar",NA,"10%",NA,"5%","bounds_percent",NA,NA,"10%","5%",NA,"accuracy+sample","50%",NA,"50",0.125143376677154,0.163058766822716,996,2394,409134,127345
"performance+rtvar",NA,"10%",NA,"5%","bounds_percent",NA,NA,"10%","5%",NA,"lower_bound_accuracy",NA,"10%",NA,0.119662450943665,0.156318623856188,960,2394,409134,136245
"performance+rtvar",NA,"10%",NA,"5%","bounds_percent",NA,NA,"10%","5%",NA,"lower_bound_accuracy",NA,"5%",NA,0.122196496390985,0.15962552903578,977,2394,409134,131591
"performance+rtvar",NA,"10%",NA,"5%","bounds_percent",NA,NA,"10%","5%",NA,"lower_bound_accuracy+sample",NA,"10%","30",0.119662450943665,0.156318623856188,960,2394,409134,136245
"performance+rtvar",NA,"10%",NA,"5%","bounds_percent",NA,NA,"10%","5%",NA,"lower_bound_accuracy+sample",NA,"10%","50",0.119662450943665,0.156318623856188,960,2394,409134,136245
"performance+rtvar",NA,"10%",NA,"5%","bounds_percent",NA,NA,"10%","5%",NA,"lower_bound_accuracy+sample",NA,"5%","30",0.122196496390985,0.15962552903578,977,2394,409134,131591
"performance+rtvar",NA,"10%",NA,"5%","bounds_percent",NA,NA,"10%","5%",NA,"lower_bound_accuracy+sample",NA,"5%","50",0.122196496390985,0.15962552903578,977,2394,409134,131591
"performance+rtvar",NA,"10%",NA,"5%","bounds_percent",NA,NA,"10%","5%",NA,"none",NA,NA,NA,0.125238599301446,0.170112958430977,1000,2394,409134,126906
"performance+rtvar",NA,"10%",NA,"5%","bounds_percent",NA,NA,"5%","10%",NA,"accuracy","25%",NA,NA,0.154179818395961,0.178950816333325,999,2394,409134,106810
"performance+rtvar",NA,"10%",NA,"5%","bounds_percent",NA,NA,"5%","10%",NA,"accuracy","50%",NA,NA,0.153439068481616,0.176596375253789,996,2394,409134,107187
"performance+rtvar",NA,"10%",NA,"5%","bounds_percent",NA,NA,"5%","10%",NA,"accuracy+sample","25%",NA,"30",0.154179818395961,0.178950816333325,999,2394,409134,106810
"performance+rtvar",NA,"10%",NA,"5%","bounds_percent",NA,NA,"5%","10%",NA,"accuracy+sample","25%",NA,"50",0.154179818395961,0.178950816333325,999,2394,409134,106810
"performance+rtvar",NA,"10%",NA,"5%","bounds_percent",NA,NA,"5%","10%",NA,"accuracy+sample","50%",NA,"30",0.153439068481616,0.176596375253789,996,2394,409134,107187
