"P_type","P_accuracy","P_performance","P_numtrials","P_rtvar","T_type","T_lower_rt","T_upper_rt","T_lower_pct","T_upper_pct","T_z","S_type","S_accuracy","S_lower_acc_trim","S_sample_size","mean_priming_z","sd_priming_z","n_targets","number_parts","total_rows","number_exclude"
"accuracy+numtrials","85%",NA,"100",NA,"bounds_rt+z","200","3000",NA,NA,"3.0","accuracy+sample","25%",NA,"30",0.115570280815924,0.124451424312382,999,2538,409134,51951
"accuracy+numtrials","85%",NA,"100",NA,"bounds_rt+z","200","3000",NA,NA,"3.0","accuracy+sample","25%",NA,"50",0.115570280815924,0.124451424312382,999,2538,409134,51951
"accuracy+numtrials","85%",NA,"100",NA,"bounds_rt+z","200","3000",NA,NA,"3.0","accuracy+sample","50%",NA,"30",0.114841718022573,0.122021077326465,996,2538,409134,52439
"accuracy+numtrials","85%",NA,"100",NA,"bounds_rt+z","200","3000",NA,NA,"3.0","accuracy+sample","50%",NA,"50",0.114841718022573,0.122021077326465,996,2538,409134,52439
"accuracy+numtrials","85%",NA,"100",NA,"bounds_rt+z","200","3000",NA,NA,"3.0","lower_bound_accuracy",NA,"10%",NA,0.111335893914254,0.118736312058106,960,2538,409134,62483
"accuracy+numtrials","85%",NA,"100",NA,"bounds_rt+z","200","3000",NA,NA,"3.0","lower_bound_accuracy",NA,"5%",NA,0.113133491417402,0.121179110358727,977,2538,409134,57200
"accuracy+numtrials","85%",NA,"100",NA,"bounds_rt+z","200","3000",NA,NA,"3.0","lower_bound_accuracy+sample",NA,"10%","30",0.111335893914254,0.118736312058106,960,2538,409134,62483
"accuracy+numtrials","85%",NA,"100",NA,"bounds_rt+z","200","3000",NA,NA,"3.0","lower_bound_accuracy+sample",NA,"10%","50",0.111335893914254,0.118736312058106,960,2538,409134,62483
"accuracy+numtrials","85%",NA,"100",NA,"bounds_rt+z","200","3000",NA,NA,"3.0","lower_bound_accuracy+sample",NA,"5%","30",0.113133491417402,0.121179110358727,977,2538,409134,57200
"accuracy+numtrials","85%",NA,"100",NA,"bounds_rt+z","200","3000",NA,NA,"3.0","lower_bound_accuracy+sample",NA,"5%","50",0.113133491417402,0.121179110358727,977,2538,409134,57200
"accuracy+numtrials","85%",NA,"100",NA,"bounds_rt+z","200","3000",NA,NA,"3.0","none",NA,NA,NA,0.115948470630965,0.124962717995835,1000,2538,409134,51931
"accuracy+numtrials","85%",NA,"100",NA,"none",NA,NA,NA,NA,NA,"accuracy","25%",NA,NA,0.126432357089789,0.146234553203584,999,2538,409134,48212
"accuracy+numtrials","85%",NA,"100",NA,"none",NA,NA,NA,NA,NA,"accuracy","50%",NA,NA,0.125351088724692,0.14072850336798,996,2538,409134,48747
"accuracy+numtrials","85%",NA,"100",NA,"none",NA,NA,NA,NA,NA,"accuracy+sample","25%",NA,"30",0.126432357089789,0.146234553203584,999,2538,409134,48212
"accuracy+numtrials","85%",NA,"100",NA,"none",NA,NA,NA,NA,NA,"accuracy+sample","25%",NA,"50",0.126432357089789,0.146234553203584,999,2538,409134,48212
"accuracy+numtrials","85%",NA,"100",NA,"none",NA,NA,NA,NA,NA,"accuracy+sample","50%",NA,"30",0.125351088724692,0.14072850336798,996,2538,409134,48747
"accuracy+numtrials","85%",NA,"100",NA,"none",NA,NA,NA,NA,NA,"accuracy+sample","50%",NA,"50",0.125351088724692,0.14072850336798,996,2538,409134,48747
"accuracy+numtrials","85%",NA,"100",NA,"none",NA,NA,NA,NA,NA,"lower_bound_accuracy",NA,"10%",NA,0.121957325245576,0.136090436020097,960,2538,409134,59093
"accuracy+numtrials","85%",NA,"100",NA,"none",NA,NA,NA,NA,NA,"lower_bound_accuracy",NA,"5%",NA,0.12376376418122,0.140043047776379,977,2538,409134,53687
"accuracy+numtrials","85%",NA,"100",NA,"none",NA,NA,NA,NA,NA,"lower_bound_accuracy+sample",NA,"10%","30",0.121957325245576,0.136090436020097,960,2538,409134,59093
