"P_type","P_accuracy","P_performance","P_numtrials","P_rtvar","T_type","T_lower_rt","T_upper_rt","T_lower_pct","T_upper_pct","T_z","S_type","S_accuracy","S_lower_acc_trim","S_sample_size","mean_priming_z","sd_priming_z","n_targets","number_parts","total_rows","number_exclude"
"performance+rtvar",NA,"10%",NA,"5%","bounds_percent",NA,NA,"5%","5%",NA,"none",NA,NA,NA,0.138547650395844,0.165559191444754,1000,2394,409134,98397
"performance+rtvar",NA,"10%",NA,"5%","bounds_percent+z",NA,NA,"10%","10%","2.5","accuracy","25%",NA,NA,0.130963396288585,0.167156833271483,999,2394,409134,138449
"performance+rtvar",NA,"10%",NA,"5%","bounds_percent+z",NA,NA,"10%","10%","2.5","accuracy","50%",NA,NA,0.130412604216373,0.165890004547438,996,2394,409134,138788
"performance+rtvar",NA,"10%",NA,"5%","bounds_percent+z",NA,NA,"10%","10%","2.5","accuracy+sample","25%",NA,"30",0.130963396288585,0.167156833271483,999,2394,409134,138449
"performance+rtvar",NA,"10%",NA,"5%","bounds_percent+z",NA,NA,"10%","10%","2.5","accuracy+sample","25%",NA,"50",0.130963396288585,0.167156833271483,999,2394,409134,138449
"performance+rtvar",NA,"10%",NA,"5%","bounds_percent+z",NA,NA,"10%","10%","2.5","accuracy+sample","50%",NA,"30",0.130412604216373,0.165890004547438,996,2394,409134,138788
"performance+rtvar",NA,"10%",NA,"5%","bounds_percent+z",NA,NA,"10%","10%","2.5","accuracy+sample","50%",NA,"50",0.130412604216373,0.165890004547438,996,2394,409134,138788
"performance+rtvar",NA,"10%",NA,"5%","bounds_percent+z",NA,NA,"10%","10%","2.5","lower_bound_accuracy",NA,"10%",NA,0.12556717901907,0.161985523878353,960,2394,409134,146737
"performance+rtvar",NA,"10%",NA,"5%","bounds_percent+z",NA,NA,"10%","10%","2.5","lower_bound_accuracy",NA,"5%",NA,0.128181980550374,0.164323023446523,977,2394,409134,142486
"performance+rtvar",NA,"10%",NA,"5%","bounds_percent+z",NA,NA,"10%","10%","2.5","lower_bound_accuracy+sample",NA,"10%","30",0.12556717901907,0.161985523878353,960,2394,409134,146737
"performance+rtvar",NA,"10%",NA,"5%","bounds_percent+z",NA,NA,"10%","10%","2.5","lower_bound_accuracy+sample",NA,"10%","50",0.12556717901907,0.161985523878353,960,2394,409134,146737
"performance+rtvar",NA,"10%",NA,"5%","bounds_percent+z",NA,NA,"10%","10%","2.5","lower_bound_accuracy+sample",NA,"5%","30",0.128181980550374,0.164323023446523,977,2394,409134,142486
"performance+rtvar",NA,"10%",NA,"5%","bounds_percent+z",NA,NA,"10%","10%","2.5","lower_bound_accuracy+sample",NA,"5%","50",0.128181980550374,0.164323023446523,977,2394,409134,142486
"performance+rtvar",NA,"10%",NA,"5%","bounds_percent+z",NA,NA,"10%","10%","2.5","none",NA,NA,NA,0.129465339743735,0.173659468341439,1000,2394,409134,138445
"performance+rtvar",NA,"10%",NA,"5%","bounds_percent+z",NA,NA,"10%","10%","3.0","accuracy","25%",NA,NA,0.136504738461895,0.175303062871914,999,2394,409134,136271
"performance+rtvar",NA,"10%",NA,"5%","bounds_percent+z",NA,NA,"10%","10%","3.0","accuracy","50%",NA,NA,0.135939754863015,0.173723158973443,996,2394,409134,136630
"performance+rtvar",NA,"10%",NA,"5%","bounds_percent+z",NA,NA,"10%","10%","3.0","accuracy+sample","25%",NA,"30",0.136504738461895,0.175303062871914,999,2394,409134,136271
"performance+rtvar",NA,"10%",NA,"5%","bounds_percent+z",NA,NA,"10%","10%","3.0","accuracy+sample","25%",NA,"50",0.136504738461895,0.175303062871914,999,2394,409134,136271
"performance+rtvar",NA,"10%",NA,"5%","bounds_percent+z",NA,NA,"10%","10%","3.0","accuracy+sample","50%",NA,"30",0.135939754863015,0.173723158973443,996,2394,409134,136630
"performance+rtvar",NA,"10%",NA,"5%","bounds_percent+z",NA,NA,"10%","10%","3.0","accuracy+sample","50%",NA,"50",0.135939754863015,0.173723158973443,996,2394,409134,136630
