"P_type","P_accuracy","P_performance","P_numtrials","P_rtvar","T_type","T_lower_rt","T_upper_rt","T_lower_pct","T_upper_pct","T_z","S_type","S_accuracy","S_lower_acc_trim","S_sample_size","mean_priming_z","sd_priming_z","n_targets","number_parts","total_rows","number_exclude"
"accuracy+numtrials","85%",NA,"50",NA,"bounds_percent+z",NA,NA,"10%","10%","3.0","lower_bound_accuracy+sample",NA,"5%","50",0.132419297514648,0.17028179643484,977,2540,409134,126796
"accuracy+numtrials","85%",NA,"50",NA,"bounds_percent+z",NA,NA,"10%","10%","3.0","none",NA,NA,NA,0.13334982318823,0.18399181990593,1000,2540,409134,122343
"accuracy+numtrials","85%",NA,"50",NA,"bounds_percent+z",NA,NA,"10%","5%","2.5","accuracy","25%",NA,NA,0.114307529880057,0.143749116640603,999,2540,409134,117217
"accuracy+numtrials","85%",NA,"50",NA,"bounds_percent+z",NA,NA,"10%","5%","2.5","accuracy","50%",NA,NA,0.113202333392103,0.141469954734092,996,2540,409134,117626
"accuracy+numtrials","85%",NA,"50",NA,"bounds_percent+z",NA,NA,"10%","5%","2.5","accuracy+sample","25%",NA,"30",0.114307529880057,0.143749116640603,999,2540,409134,117217
"accuracy+numtrials","85%",NA,"50",NA,"bounds_percent+z",NA,NA,"10%","5%","2.5","accuracy+sample","25%",NA,"50",0.114307529880057,0.143749116640603,999,2540,409134,117217
"accuracy+numtrials","85%",NA,"50",NA,"bounds_percent+z",NA,NA,"10%","5%","2.5","accuracy+sample","50%",NA,"30",0.113202333392103,0.141469954734092,996,2540,409134,117626
"accuracy+numtrials","85%",NA,"50",NA,"bounds_percent+z",NA,NA,"10%","5%","2.5","accuracy+sample","50%",NA,"50",0.113202333392103,0.141469954734092,996,2540,409134,117626
"accuracy+numtrials","85%",NA,"50",NA,"bounds_percent+z",NA,NA,"10%","5%","2.5","lower_bound_accuracy",NA,"10%",NA,0.108563055510462,0.136965531065337,960,2540,409134,126649
"accuracy+numtrials","85%",NA,"50",NA,"bounds_percent+z",NA,NA,"10%","5%","2.5","lower_bound_accuracy",NA,"5%",NA,0.111063557802028,0.1399565706433,977,2540,409134,121921
"accuracy+numtrials","85%",NA,"50",NA,"bounds_percent+z",NA,NA,"10%","5%","2.5","lower_bound_accuracy+sample",NA,"10%","30",0.108563055510462,0.136965531065337,960,2540,409134,126649
"accuracy+numtrials","85%",NA,"50",NA,"bounds_percent+z",NA,NA,"10%","5%","2.5","lower_bound_accuracy+sample",NA,"10%","50",0.108563055510462,0.136965531065337,960,2540,409134,126649
"accuracy+numtrials","85%",NA,"50",NA,"bounds_percent+z",NA,NA,"10%","5%","2.5","lower_bound_accuracy+sample",NA,"5%","30",0.111063557802028,0.1399565706433,977,2540,409134,121921
"accuracy+numtrials","85%",NA,"50",NA,"bounds_percent+z",NA,NA,"10%","5%","2.5","lower_bound_accuracy+sample",NA,"5%","50",0.111063557802028,0.1399565706433,977,2540,409134,121921
"accuracy+numtrials","85%",NA,"50",NA,"bounds_percent+z",NA,NA,"10%","5%","2.5","none",NA,NA,NA,0.112895502647025,0.150455790678696,1000,2540,409134,117211
"accuracy+numtrials","85%",NA,"50",NA,"bounds_percent+z",NA,NA,"10%","5%","3.0","accuracy","25%",NA,NA,0.118190474143707,0.150539351398325,999,2540,409134,115036
"accuracy+numtrials","85%",NA,"50",NA,"bounds_percent+z",NA,NA,"10%","5%","3.0","accuracy","50%",NA,NA,0.117132806238836,0.147865647245272,996,2540,409134,115464
"accuracy+numtrials","85%",NA,"50",NA,"bounds_percent+z",NA,NA,"10%","5%","3.0","accuracy+sample","25%",NA,"30",0.118190474143707,0.150539351398325,999,2540,409134,115036
"accuracy+numtrials","85%",NA,"50",NA,"bounds_percent+z",NA,NA,"10%","5%","3.0","accuracy+sample","25%",NA,"50",0.118190474143707,0.150539351398325,999,2540,409134,115036
"accuracy+numtrials","85%",NA,"50",NA,"bounds_percent+z",NA,NA,"10%","5%","3.0","accuracy+sample","50%",NA,"30",0.117132806238836,0.147865647245272,996,2540,409134,115464
