"P_type","P_accuracy","P_performance","P_numtrials","P_rtvar","T_type","T_lower_rt","T_upper_rt","T_lower_pct","T_upper_pct","T_z","S_type","S_accuracy","S_lower_acc_trim","S_sample_size","mean_priming_z","sd_priming_z","n_targets","number_parts","total_rows","number_exclude"
"performance",NA,"10%",NA,NA,"bounds_rt+z","200","3000",NA,NA,"3.0","accuracy+sample","50%",NA,"50",0.114874313088728,0.122525034220425,996,2527,409134,55299
"performance+numtrials",NA,"5%","50",NA,"bounds_rt+z","200","3000",NA,NA,"2.5","accuracy","50%",NA,NA,0.110849521372307,0.116010021170542,996,2665,409134,38715
"performance",NA,"10%",NA,NA,"bounds_rt","200","2500",NA,NA,NA,"lower_bound_accuracy+sample",NA,"10%","30",0.125091238790715,0.139611354295592,960,2527,409134,62742
"accuracy+rtvar","85%",NA,NA,"5%","bounds_rt","160","2500",NA,NA,NA,"lower_bound_accuracy+sample",NA,"10%","50",0.123087289290833,0.138930175308595,960,2419,409134,77830
"accuracy","80%",NA,NA,NA,"bounds_rt+z","200","3000",NA,NA,"3.0","lower_bound_accuracy+sample",NA,"10%","30",0.111173463898025,0.118041037975631,960,2643,409134,51458
"accuracy+rtvar","75%",NA,NA,"5%","bounds_rt+z","200","2500",NA,NA,"2.5","accuracy+sample","25%",NA,"50",0.113333031536384,0.120526469501439,999,2544,409134,57577
"accuracy+numtrials","75%",NA,"100",NA,"bounds_percent",NA,NA,"5%","5%",NA,"none",NA,NA,NA,0.139359243146816,0.162545297275414,1000,2664,409134,67450
"accuracy+numtrials","85%",NA,"100",NA,"bounds_rt","200","3000",NA,NA,NA,"accuracy+sample","25%",NA,"50",0.126583076756185,0.146446251127108,999,2538,409134,48562
"performance",NA,"5%",NA,NA,"bounds_percent+z",NA,NA,"5%","5%","2.5","lower_bound_accuracy+sample",NA,"10%","50",0.120970348594804,0.136366248465609,960,2674,409134,82642
"accuracy+rtvar","80%",NA,NA,"5%","bounds_rt+z","160","2500",NA,NA,"3.0","none",NA,NA,NA,0.117264853369821,0.126355210322738,1000,2506,409134,60303
"performance+rtvar",NA,"10%",NA,"5%","bounds_percent+z",NA,NA,"5%","5%","2.5","accuracy+sample","50%",NA,"30",0.126084639250318,0.143269419818541,996,2394,409134,103184
"performance+numtrials",NA,"10%","100",NA,"bounds_rt+z","100","3000",NA,NA,"2.5","accuracy+sample","50%",NA,"50",0.111007310377413,0.117459676128645,996,2515,409134,56793
"accuracy+numtrials","75%",NA,"100",NA,"bounds_rt","160","3000",NA,NA,NA,"lower_bound_accuracy",NA,"10%",NA,0.122146509668897,0.135004893693037,960,2665,409134,43816
"accuracy+numtrials","85%",NA,"100",NA,"bounds_rt","100","2500",NA,NA,NA,"accuracy+sample","25%",NA,"50",0.129522033669018,0.147222500770449,999,2538,409134,48940
"performance+rtvar",NA,"5%",NA,"10%","bounds_percent+z",NA,NA,"5%","10%","3.0","accuracy","50%",NA,NA,0.150772858355583,0.173243633925107,996,2399,409134,110757
"accuracy+numtrials","85%",NA,"100",NA,"bounds_rt+z","100","2500",NA,NA,"3.0","accuracy+sample","25%",NA,"50",0.11885683079825,0.128695882229101,999,2538,409134,52347
"performance+rtvar",NA,"10%",NA,"10%","bounds_percent+z",NA,NA,"5%","5%","3.0","lower_bound_accuracy+sample",NA,"10%","30",0.125948126459876,0.146478478413057,960,2258,409134,126304
"accuracy+numtrials","85%",NA,"100",NA,"bounds_percent+z",NA,NA,"10%","10%","3.0","lower_bound_accuracy",NA,"10%",NA,0.129647544045081,0.16745465053808,960,2537,409134,131397
"accuracy+numtrials","75%",NA,"100",NA,"bounds_rt+z","100","3000",NA,NA,"2.5","accuracy","50%",NA,NA,0.110729031033594,0.11603401665357,996,2665,409134,38083
"accuracy+numtrials","80%",NA,"50",NA,"bounds_rt+z","200","3000",NA,NA,"3.0","lower_bound_accuracy+sample",NA,"5%","30",0.112909766866254,0.120406596459792,977,2632,409134,46062
