"P_type","P_accuracy","P_performance","P_numtrials","P_rtvar","T_type","T_lower_rt","T_upper_rt","T_lower_pct","T_upper_pct","T_z","S_type","S_accuracy","S_lower_acc_trim","S_sample_size","mean_priming_z","sd_priming_z","n_targets","number_parts","total_rows","number_exclude"
"accuracy","75%",NA,NA,NA,"bounds_percent+z",NA,NA,"10%","5%","2.5","accuracy+sample","25%",NA,"30",0.113850439075079,0.141295447434034,999,2679,409134,105537
"accuracy","75%",NA,NA,NA,"bounds_percent+z",NA,NA,"10%","5%","2.5","accuracy+sample","25%",NA,"50",0.113850439075079,0.141295447434034,999,2679,409134,105537
"accuracy","75%",NA,NA,NA,"bounds_percent+z",NA,NA,"10%","5%","2.5","accuracy+sample","50%",NA,"30",0.112846872362231,0.139472870079852,996,2679,409134,105967
"accuracy","75%",NA,NA,NA,"bounds_percent+z",NA,NA,"10%","5%","2.5","accuracy+sample","50%",NA,"50",0.112846872362231,0.139472870079852,996,2679,409134,105967
"accuracy","75%",NA,NA,NA,"bounds_percent+z",NA,NA,"10%","5%","2.5","lower_bound_accuracy",NA,"10%",NA,0.108273500105149,0.134869295262281,960,2679,409134,115314
"accuracy","75%",NA,NA,NA,"bounds_percent+z",NA,NA,"10%","5%","2.5","lower_bound_accuracy",NA,"5%",NA,0.110683706606162,0.137815606380625,977,2679,409134,110411
"accuracy","75%",NA,NA,NA,"bounds_percent+z",NA,NA,"10%","5%","2.5","lower_bound_accuracy+sample",NA,"10%","30",0.108273500105149,0.134869295262281,960,2679,409134,115314
"accuracy","75%",NA,NA,NA,"bounds_percent+z",NA,NA,"10%","5%","2.5","lower_bound_accuracy+sample",NA,"10%","50",0.108273500105149,0.134869295262281,960,2679,409134,115314
"accuracy","75%",NA,NA,NA,"bounds_percent+z",NA,NA,"10%","5%","2.5","lower_bound_accuracy+sample",NA,"5%","30",0.110683706606162,0.137815606380625,977,2679,409134,110411
"accuracy","75%",NA,NA,NA,"bounds_percent+z",NA,NA,"10%","5%","2.5","lower_bound_accuracy+sample",NA,"5%","50",0.110683706606162,0.137815606380625,977,2679,409134,110411
"accuracy","75%",NA,NA,NA,"bounds_percent+z",NA,NA,"10%","5%","2.5","none",NA,NA,NA,0.113856293423475,0.141224832629129,1000,2679,409134,105529
"accuracy","75%",NA,NA,NA,"bounds_percent+z",NA,NA,"10%","5%","3.0","accuracy","25%",NA,NA,0.117836567053821,0.148023486494964,999,2679,409134,103264
"accuracy","75%",NA,NA,NA,"bounds_percent+z",NA,NA,"10%","5%","3.0","accuracy","50%",NA,NA,0.116895968647694,0.145884928823166,996,2679,409134,103713
"accuracy","75%",NA,NA,NA,"bounds_percent+z",NA,NA,"10%","5%","3.0","accuracy+sample","25%",NA,"30",0.117836567053821,0.148023486494964,999,2679,409134,103264
"accuracy","75%",NA,NA,NA,"bounds_percent+z",NA,NA,"10%","5%","3.0","accuracy+sample","25%",NA,"50",0.117836567053821,0.148023486494964,999,2679,409134,103264
"accuracy","75%",NA,NA,NA,"bounds_percent+z",NA,NA,"10%","5%","3.0","accuracy+sample","50%",NA,"30",0.116895968647694,0.145884928823166,996,2679,409134,103713
"accuracy","75%",NA,NA,NA,"bounds_percent+z",NA,NA,"10%","5%","3.0","accuracy+sample","50%",NA,"50",0.116895968647694,0.145884928823166,996,2679,409134,103713
"accuracy","75%",NA,NA,NA,"bounds_percent+z",NA,NA,"10%","5%","3.0","lower_bound_accuracy",NA,"10%",NA,0.11178431742839,0.140418527144752,960,2679,409134,113251
"accuracy","75%",NA,NA,NA,"bounds_percent+z",NA,NA,"10%","5%","3.0","lower_bound_accuracy",NA,"5%",NA,0.114351061215466,0.143361556647903,977,2679,409134,108259
"accuracy","75%",NA,NA,NA,"bounds_percent+z",NA,NA,"10%","5%","3.0","lower_bound_accuracy+sample",NA,"10%","30",0.11178431742839,0.140418527144752,960,2679,409134,113251
