"P_type","P_accuracy","P_performance","P_numtrials","P_rtvar","T_type","T_lower_rt","T_upper_rt","T_lower_pct","T_upper_pct","T_z","S_type","S_accuracy","S_lower_acc_trim","S_sample_size","mean_priming_z","sd_priming_z","n_targets","number_parts","total_rows","number_exclude"
"performance+numtrials",NA,"10%","50",NA,"bounds_percent+z",NA,NA,"5%","5%","3.0","accuracy","25%",NA,NA,0.13057446752902,0.151156737182617,999,2517,409134,85593
"performance+numtrials",NA,"10%","50",NA,"bounds_percent+z",NA,NA,"5%","5%","3.0","accuracy","50%",NA,NA,0.129614800040909,0.148745486821683,996,2517,409134,86027
"performance+numtrials",NA,"10%","50",NA,"bounds_percent+z",NA,NA,"5%","5%","3.0","accuracy+sample","25%",NA,"30",0.13057446752902,0.151156737182617,999,2517,409134,85593
"performance+numtrials",NA,"10%","50",NA,"bounds_percent+z",NA,NA,"5%","5%","3.0","accuracy+sample","25%",NA,"50",0.13057446752902,0.151156737182617,999,2517,409134,85593
"performance+numtrials",NA,"10%","50",NA,"bounds_percent+z",NA,NA,"5%","5%","3.0","accuracy+sample","50%",NA,"30",0.129614800040909,0.148745486821683,996,2517,409134,86027
"performance+numtrials",NA,"10%","50",NA,"bounds_percent+z",NA,NA,"5%","5%","3.0","accuracy+sample","50%",NA,"50",0.129614800040909,0.148745486821683,996,2517,409134,86027
"performance+numtrials",NA,"10%","50",NA,"bounds_percent+z",NA,NA,"5%","5%","3.0","lower_bound_accuracy",NA,"10%",NA,0.124767218297068,0.14361874208886,960,2517,409134,95447
"performance+numtrials",NA,"10%","50",NA,"bounds_percent+z",NA,NA,"5%","5%","3.0","lower_bound_accuracy",NA,"5%",NA,0.127404619678111,0.146577514026692,977,2517,409134,90488
"performance+numtrials",NA,"10%","50",NA,"bounds_percent+z",NA,NA,"5%","5%","3.0","lower_bound_accuracy+sample",NA,"10%","30",0.124767218297068,0.14361874208886,960,2517,409134,95447
"performance+numtrials",NA,"10%","50",NA,"bounds_percent+z",NA,NA,"5%","5%","3.0","lower_bound_accuracy+sample",NA,"10%","50",0.124767218297068,0.14361874208886,960,2517,409134,95447
"performance+numtrials",NA,"10%","50",NA,"bounds_percent+z",NA,NA,"5%","5%","3.0","lower_bound_accuracy+sample",NA,"5%","30",0.127404619678111,0.146577514026692,977,2517,409134,90488
"performance+numtrials",NA,"10%","50",NA,"bounds_percent+z",NA,NA,"5%","5%","3.0","lower_bound_accuracy+sample",NA,"5%","50",0.127404619678111,0.146577514026692,977,2517,409134,90488
"performance+numtrials",NA,"10%","50",NA,"bounds_percent+z",NA,NA,"5%","5%","3.0","none",NA,NA,NA,0.130500246748109,0.151099294139938,1000,2517,409134,85585
"performance+numtrials",NA,"10%","50",NA,"bounds_rt","100","2500",NA,NA,NA,"accuracy","25%",NA,NA,0.129860584282344,0.148044295587538,999,2518,409134,51860
"performance+numtrials",NA,"10%","50",NA,"bounds_rt","100","2500",NA,NA,NA,"accuracy","50%",NA,NA,0.129039741006072,0.144396027752999,996,2518,409134,52380
"performance+numtrials",NA,"10%","50",NA,"bounds_rt","100","2500",NA,NA,NA,"accuracy+sample","25%",NA,"30",0.129860584282344,0.148044295587538,999,2518,409134,51860
"performance+numtrials",NA,"10%","50",NA,"bounds_rt","100","2500",NA,NA,NA,"accuracy+sample","25%",NA,"50",0.129860584282344,0.148044295587538,999,2518,409134,51860
"performance+numtrials",NA,"10%","50",NA,"bounds_rt","100","2500",NA,NA,NA,"accuracy+sample","50%",NA,"30",0.129039741006072,0.144396027752999,996,2518,409134,52380
"performance+numtrials",NA,"10%","50",NA,"bounds_rt","100","2500",NA,NA,NA,"accuracy+sample","50%",NA,"50",0.129039741006072,0.144396027752999,996,2518,409134,52380
"performance+numtrials",NA,"10%","50",NA,"bounds_rt","100","2500",NA,NA,NA,"lower_bound_accuracy",NA,"10%",NA,0.125147225825195,0.139665210638679,960,2518,409134,62617
