"P_type","P_accuracy","P_performance","P_numtrials","P_rtvar","T_type","T_lower_rt","T_upper_rt","T_lower_pct","T_upper_pct","T_z","S_type","S_accuracy","S_lower_acc_trim","S_sample_size","mean_priming_z","sd_priming_z","n_targets","number_parts","total_rows","number_exclude"
"performance+numtrials",NA,"10%","50",NA,"bounds_rt+z","100","3000",NA,NA,"3.0","lower_bound_accuracy+sample",NA,"5%","30",0.113218917973012,0.121657207951802,977,2518,409134,59904
"performance+numtrials",NA,"10%","50",NA,"bounds_rt+z","100","3000",NA,NA,"3.0","lower_bound_accuracy+sample",NA,"5%","50",0.113218917973012,0.121657207951802,977,2518,409134,59904
"performance+numtrials",NA,"10%","50",NA,"bounds_rt+z","100","3000",NA,NA,"3.0","none",NA,NA,NA,0.116093018358941,0.126037472957608,1000,2518,409134,54673
"performance+numtrials",NA,"10%","50",NA,"bounds_rt+z","160","2500",NA,NA,"2.5","accuracy","25%",NA,NA,0.114897793995517,0.124211395110622,999,2518,409134,57016
"performance+numtrials",NA,"10%","50",NA,"bounds_rt+z","160","2500",NA,NA,"2.5","accuracy","50%",NA,NA,0.114111175045418,0.121507741117139,996,2518,409134,57474
"performance+numtrials",NA,"10%","50",NA,"bounds_rt+z","160","2500",NA,NA,"2.5","accuracy+sample","25%",NA,"30",0.114897793995517,0.124211395110622,999,2518,409134,57016
"performance+numtrials",NA,"10%","50",NA,"bounds_rt+z","160","2500",NA,NA,"2.5","accuracy+sample","25%",NA,"50",0.114897793995517,0.124211395110622,999,2518,409134,57016
"performance+numtrials",NA,"10%","50",NA,"bounds_rt+z","160","2500",NA,NA,"2.5","accuracy+sample","50%",NA,"30",0.114111175045418,0.121507741117139,996,2518,409134,57474
"performance+numtrials",NA,"10%","50",NA,"bounds_rt+z","160","2500",NA,NA,"2.5","accuracy+sample","50%",NA,"50",0.114111175045418,0.121507741117139,996,2518,409134,57474
"performance+numtrials",NA,"10%","50",NA,"bounds_rt+z","160","2500",NA,NA,"2.5","lower_bound_accuracy",NA,"10%",NA,0.110667190505015,0.118709313748852,960,2518,409134,67258
"performance+numtrials",NA,"10%","50",NA,"bounds_rt+z","160","2500",NA,NA,"2.5","lower_bound_accuracy",NA,"5%",NA,0.112575538191021,0.120876547382174,977,2518,409134,62095
"performance+numtrials",NA,"10%","50",NA,"bounds_rt+z","160","2500",NA,NA,"2.5","lower_bound_accuracy+sample",NA,"10%","30",0.110667190505015,0.118709313748852,960,2518,409134,67258
"performance+numtrials",NA,"10%","50",NA,"bounds_rt+z","160","2500",NA,NA,"2.5","lower_bound_accuracy+sample",NA,"10%","50",0.110667190505015,0.118709313748852,960,2518,409134,67258
"performance+numtrials",NA,"10%","50",NA,"bounds_rt+z","160","2500",NA,NA,"2.5","lower_bound_accuracy+sample",NA,"5%","30",0.112575538191021,0.120876547382174,977,2518,409134,62095
"performance+numtrials",NA,"10%","50",NA,"bounds_rt+z","160","2500",NA,NA,"2.5","lower_bound_accuracy+sample",NA,"5%","50",0.112575538191021,0.120876547382174,977,2518,409134,62095
"performance+numtrials",NA,"10%","50",NA,"bounds_rt+z","160","2500",NA,NA,"2.5","none",NA,NA,NA,0.115374860805503,0.125062462401505,1000,2518,409134,56999
"performance+numtrials",NA,"10%","50",NA,"bounds_rt+z","160","2500",NA,NA,"3.0","accuracy","25%",NA,NA,0.118978427551871,0.129679583957772,999,2518,409134,55318
"performance+numtrials",NA,"10%","50",NA,"bounds_rt+z","160","2500",NA,NA,"3.0","accuracy","50%",NA,NA,0.118168187042562,0.126808766400958,996,2518,409134,55797
"performance+numtrials",NA,"10%","50",NA,"bounds_rt+z","160","2500",NA,NA,"3.0","accuracy+sample","25%",NA,"30",0.118978427551871,0.129679583957772,999,2518,409134,55318
"performance+numtrials",NA,"10%","50",NA,"bounds_rt+z","160","2500",NA,NA,"3.0","accuracy+sample","25%",NA,"50",0.118978427551871,0.129679583957772,999,2518,409134,55318
