"P_type","P_accuracy","P_performance","P_numtrials","P_rtvar","T_type","T_lower_rt","T_upper_rt","T_lower_pct","T_upper_pct","T_z","S_type","S_accuracy","S_lower_acc_trim","S_sample_size","mean_priming_z","sd_priming_z","n_targets","number_parts","total_rows","number_exclude"
"accuracy+rtvar","75%",NA,NA,"5%","bounds_percent+z",NA,NA,"10%","5%","2.5","none",NA,NA,NA,0.114502414838618,0.142579449243145,1000,2542,409134,117727
"accuracy+rtvar","75%",NA,NA,"5%","bounds_percent+z",NA,NA,"10%","5%","3.0","accuracy","25%",NA,NA,0.11823229252579,0.148752501604981,999,2542,409134,115527
"accuracy+rtvar","75%",NA,NA,"5%","bounds_percent+z",NA,NA,"10%","5%","3.0","accuracy","50%",NA,NA,0.11726148117123,0.146629581070767,996,2542,409134,115957
"accuracy+rtvar","75%",NA,NA,"5%","bounds_percent+z",NA,NA,"10%","5%","3.0","accuracy+sample","25%",NA,"30",0.11823229252579,0.148752501604981,999,2542,409134,115527
"accuracy+rtvar","75%",NA,NA,"5%","bounds_percent+z",NA,NA,"10%","5%","3.0","accuracy+sample","25%",NA,"50",0.11823229252579,0.148752501604981,999,2542,409134,115527
"accuracy+rtvar","75%",NA,NA,"5%","bounds_percent+z",NA,NA,"10%","5%","3.0","accuracy+sample","50%",NA,"30",0.11726148117123,0.146629581070767,996,2542,409134,115957
"accuracy+rtvar","75%",NA,NA,"5%","bounds_percent+z",NA,NA,"10%","5%","3.0","accuracy+sample","50%",NA,"50",0.11726148117123,0.146629581070767,996,2542,409134,115957
"accuracy+rtvar","75%",NA,NA,"5%","bounds_percent+z",NA,NA,"10%","5%","3.0","lower_bound_accuracy",NA,"10%",NA,0.112468738703365,0.141510682373732,960,2542,409134,125055
"accuracy+rtvar","75%",NA,NA,"5%","bounds_percent+z",NA,NA,"10%","5%","3.0","lower_bound_accuracy",NA,"5%",NA,0.114854329885322,0.144327141764246,977,2542,409134,120282
"accuracy+rtvar","75%",NA,NA,"5%","bounds_percent+z",NA,NA,"10%","5%","3.0","lower_bound_accuracy+sample",NA,"10%","30",0.112468738703365,0.141510682373732,960,2542,409134,125055
"accuracy+rtvar","75%",NA,NA,"5%","bounds_percent+z",NA,NA,"10%","5%","3.0","lower_bound_accuracy+sample",NA,"10%","50",0.112468738703365,0.141510682373732,960,2542,409134,125055
"accuracy+rtvar","75%",NA,NA,"5%","bounds_percent+z",NA,NA,"10%","5%","3.0","lower_bound_accuracy+sample",NA,"5%","30",0.114854329885322,0.144327141764246,977,2542,409134,120282
"accuracy+rtvar","75%",NA,NA,"5%","bounds_percent+z",NA,NA,"10%","5%","3.0","lower_bound_accuracy+sample",NA,"5%","50",0.114854329885322,0.144327141764246,977,2542,409134,120282
"accuracy+rtvar","75%",NA,NA,"5%","bounds_percent+z",NA,NA,"10%","5%","3.0","none",NA,NA,NA,0.118063814733673,0.148773458802256,1000,2542,409134,115520
"accuracy+rtvar","75%",NA,NA,"5%","bounds_percent+z",NA,NA,"5%","10%","2.5","accuracy","25%",NA,NA,0.14427972285156,0.163418117310951,999,2542,409134,95349
"accuracy+rtvar","75%",NA,NA,"5%","bounds_percent+z",NA,NA,"5%","10%","2.5","accuracy","50%",NA,NA,0.1437908251387,0.16266572308559,996,2542,409134,95713
"accuracy+rtvar","75%",NA,NA,"5%","bounds_percent+z",NA,NA,"5%","10%","2.5","accuracy+sample","25%",NA,"30",0.14427972285156,0.163418117310951,999,2542,409134,95349
"accuracy+rtvar","75%",NA,NA,"5%","bounds_percent+z",NA,NA,"5%","10%","2.5","accuracy+sample","25%",NA,"50",0.14427972285156,0.163418117310951,999,2542,409134,95349
"accuracy+rtvar","75%",NA,NA,"5%","bounds_percent+z",NA,NA,"5%","10%","2.5","accuracy+sample","50%",NA,"30",0.1437908251387,0.16266572308559,996,2542,409134,95713
"accuracy+rtvar","75%",NA,NA,"5%","bounds_percent+z",NA,NA,"5%","10%","2.5","accuracy+sample","50%",NA,"50",0.1437908251387,0.16266572308559,996,2542,409134,95713
