"P_type","P_accuracy","P_performance","P_numtrials","P_rtvar","T_type","T_lower_rt","T_upper_rt","T_lower_pct","T_upper_pct","T_z","S_type","S_accuracy","S_lower_acc_trim","S_sample_size","mean_priming_z","sd_priming_z","n_targets","number_parts","total_rows","number_exclude"
"performance+numtrials",NA,"5%","100",NA,"bounds_rt+z","200","2500",NA,NA,"3.0","lower_bound_accuracy+sample",NA,"10%","50",0.114518720550157,0.121870034506006,960,2661,409134,48094
"performance+numtrials",NA,"5%","100",NA,"bounds_rt+z","200","2500",NA,NA,"3.0","lower_bound_accuracy+sample",NA,"5%","30",0.116194424742116,0.124130087101649,977,2661,409134,42612
"performance+numtrials",NA,"5%","100",NA,"bounds_rt+z","200","2500",NA,NA,"3.0","lower_bound_accuracy+sample",NA,"5%","50",0.116194424742116,0.124130087101649,977,2661,409134,42612
"performance+numtrials",NA,"5%","100",NA,"bounds_rt+z","200","2500",NA,NA,"3.0","none",NA,NA,NA,0.119125466999239,0.127515378356996,1000,2661,409134,37165
"performance+numtrials",NA,"5%","100",NA,"bounds_rt+z","200","3000",NA,NA,"2.5","accuracy","25%",NA,NA,0.111498051399853,0.117724563639296,999,2661,409134,38268
"performance+numtrials",NA,"5%","100",NA,"bounds_rt+z","200","3000",NA,NA,"2.5","accuracy","50%",NA,NA,0.110856847430162,0.115974023227301,996,2661,409134,38761
"performance+numtrials",NA,"5%","100",NA,"bounds_rt+z","200","3000",NA,NA,"2.5","accuracy+sample","25%",NA,"30",0.111498051399853,0.117724563639296,999,2661,409134,38268
"performance+numtrials",NA,"5%","100",NA,"bounds_rt+z","200","3000",NA,NA,"2.5","accuracy+sample","25%",NA,"50",0.111498051399853,0.117724563639296,999,2661,409134,38268
"performance+numtrials",NA,"5%","100",NA,"bounds_rt+z","200","3000",NA,NA,"2.5","accuracy+sample","50%",NA,"30",0.110856847430162,0.115974023227301,996,2661,409134,38761
"performance+numtrials",NA,"5%","100",NA,"bounds_rt+z","200","3000",NA,NA,"2.5","accuracy+sample","50%",NA,"50",0.110856847430162,0.115974023227301,996,2661,409134,38761
"performance+numtrials",NA,"5%","100",NA,"bounds_rt+z","200","3000",NA,NA,"2.5","lower_bound_accuracy",NA,"10%",NA,0.107667184576851,0.113435062530022,960,2661,409134,49052
"performance+numtrials",NA,"5%","100",NA,"bounds_rt+z","200","3000",NA,NA,"2.5","lower_bound_accuracy",NA,"5%",NA,0.109371117634656,0.11546670313583,977,2661,409134,43614
"performance+numtrials",NA,"5%","100",NA,"bounds_rt+z","200","3000",NA,NA,"2.5","lower_bound_accuracy+sample",NA,"10%","30",0.107667184576851,0.113435062530022,960,2661,409134,49052
"performance+numtrials",NA,"5%","100",NA,"bounds_rt+z","200","3000",NA,NA,"2.5","lower_bound_accuracy+sample",NA,"10%","50",0.107667184576851,0.113435062530022,960,2661,409134,49052
"performance+numtrials",NA,"5%","100",NA,"bounds_rt+z","200","3000",NA,NA,"2.5","lower_bound_accuracy+sample",NA,"5%","30",0.109371117634656,0.11546670313583,977,2661,409134,43614
"performance+numtrials",NA,"5%","100",NA,"bounds_rt+z","200","3000",NA,NA,"2.5","lower_bound_accuracy+sample",NA,"5%","50",0.109371117634656,0.11546670313583,977,2661,409134,43614
"performance+numtrials",NA,"5%","100",NA,"bounds_rt+z","200","3000",NA,NA,"2.5","none",NA,NA,NA,0.111897170537071,0.118340593305622,1000,2661,409134,38246
"performance+numtrials",NA,"5%","100",NA,"bounds_rt+z","200","3000",NA,NA,"3.0","accuracy","25%",NA,NA,0.115208516453496,0.122669570730361,999,2661,409134,36598
"performance+numtrials",NA,"5%","100",NA,"bounds_rt+z","200","3000",NA,NA,"3.0","accuracy","50%",NA,NA,0.114566303746096,0.12084548171496,996,2661,409134,37110
"performance+numtrials",NA,"5%","100",NA,"bounds_rt+z","200","3000",NA,NA,"3.0","accuracy+sample","25%",NA,"30",0.115208516453496,0.122669570730361,999,2661,409134,36598
