"P_type","P_accuracy","P_performance","P_numtrials","P_rtvar","T_type","T_lower_rt","T_upper_rt","T_lower_pct","T_upper_pct","T_z","S_type","S_accuracy","S_lower_acc_trim","S_sample_size","mean_priming_z","sd_priming_z","n_targets","number_parts","total_rows","number_exclude"
"accuracy+numtrials","85%",NA,"50",NA,"bounds_rt+z","160","3000",NA,NA,"3.0","lower_bound_accuracy+sample",NA,"5%","50",0.113114015632558,0.121222055630836,977,2541,409134,57075
"accuracy+numtrials","85%",NA,"50",NA,"bounds_rt+z","160","3000",NA,NA,"3.0","none",NA,NA,NA,0.115941690657177,0.125030724513469,1000,2541,409134,51805
"accuracy+numtrials","85%",NA,"50",NA,"bounds_rt+z","200","2500",NA,NA,"2.5","accuracy","25%",NA,NA,0.114821238431751,0.123415518652779,999,2541,409134,54182
"accuracy+numtrials","85%",NA,"50",NA,"bounds_rt+z","200","2500",NA,NA,"2.5","accuracy","50%",NA,NA,0.114059855478935,0.120967331163437,996,2541,409134,54644
"accuracy+numtrials","85%",NA,"50",NA,"bounds_rt+z","200","2500",NA,NA,"2.5","accuracy+sample","25%",NA,"30",0.114821238431751,0.123415518652779,999,2541,409134,54182
"accuracy+numtrials","85%",NA,"50",NA,"bounds_rt+z","200","2500",NA,NA,"2.5","accuracy+sample","25%",NA,"50",0.114821238431751,0.123415518652779,999,2541,409134,54182
"accuracy+numtrials","85%",NA,"50",NA,"bounds_rt+z","200","2500",NA,NA,"2.5","accuracy+sample","50%",NA,"30",0.114059855478935,0.120967331163437,996,2541,409134,54644
"accuracy+numtrials","85%",NA,"50",NA,"bounds_rt+z","200","2500",NA,NA,"2.5","accuracy+sample","50%",NA,"50",0.114059855478935,0.120967331163437,996,2541,409134,54644
"accuracy+numtrials","85%",NA,"50",NA,"bounds_rt+z","200","2500",NA,NA,"2.5","lower_bound_accuracy",NA,"10%",NA,0.110640961260109,0.118215235278195,960,2541,409134,64498
"accuracy+numtrials","85%",NA,"50",NA,"bounds_rt+z","200","2500",NA,NA,"2.5","lower_bound_accuracy",NA,"5%",NA,0.112528818579965,0.120314937237199,977,2541,409134,59296
"accuracy+numtrials","85%",NA,"50",NA,"bounds_rt+z","200","2500",NA,NA,"2.5","lower_bound_accuracy+sample",NA,"10%","30",0.110640961260109,0.118215235278195,960,2541,409134,64498
"accuracy+numtrials","85%",NA,"50",NA,"bounds_rt+z","200","2500",NA,NA,"2.5","lower_bound_accuracy+sample",NA,"10%","50",0.110640961260109,0.118215235278195,960,2541,409134,64498
"accuracy+numtrials","85%",NA,"50",NA,"bounds_rt+z","200","2500",NA,NA,"2.5","lower_bound_accuracy+sample",NA,"5%","30",0.112528818579965,0.120314937237199,977,2541,409134,59296
"accuracy+numtrials","85%",NA,"50",NA,"bounds_rt+z","200","2500",NA,NA,"2.5","lower_bound_accuracy+sample",NA,"5%","50",0.112528818579965,0.120314937237199,977,2541,409134,59296
"accuracy+numtrials","85%",NA,"50",NA,"bounds_rt+z","200","2500",NA,NA,"2.5","none",NA,NA,NA,0.115229063629422,0.124026065805979,1000,2541,409134,54162
"accuracy+numtrials","85%",NA,"50",NA,"bounds_rt+z","200","2500",NA,NA,"3.0","accuracy","25%",NA,NA,0.118871281765167,0.128743087103504,999,2541,409134,52473
"accuracy+numtrials","85%",NA,"50",NA,"bounds_rt+z","200","2500",NA,NA,"3.0","accuracy","50%",NA,NA,0.118051599803264,0.126199876140127,996,2541,409134,52957
"accuracy+numtrials","85%",NA,"50",NA,"bounds_rt+z","200","2500",NA,NA,"3.0","accuracy+sample","25%",NA,"30",0.118871281765167,0.128743087103504,999,2541,409134,52473
"accuracy+numtrials","85%",NA,"50",NA,"bounds_rt+z","200","2500",NA,NA,"3.0","accuracy+sample","25%",NA,"50",0.118871281765167,0.128743087103504,999,2541,409134,52473
"accuracy+numtrials","85%",NA,"50",NA,"bounds_rt+z","200","2500",NA,NA,"3.0","accuracy+sample","50%",NA,"30",0.118051599803264,0.126199876140127,996,2541,409134,52957
