"P_type","P_accuracy","P_performance","P_numtrials","P_rtvar","T_type","T_lower_rt","T_upper_rt","T_lower_pct","T_upper_pct","T_z","S_type","S_accuracy","S_lower_acc_trim","S_sample_size","mean_priming_z","sd_priming_z","n_targets","number_parts","total_rows","number_exclude"
"accuracy","85%",NA,NA,NA,"bounds_rt+z","100","2500",NA,NA,"3.0","lower_bound_accuracy",NA,"5%",NA,0.116209491624915,0.125142367516187,977,2550,409134,57496
"accuracy","85%",NA,NA,NA,"bounds_rt+z","100","2500",NA,NA,"3.0","lower_bound_accuracy+sample",NA,"10%","30",0.114458614075587,0.12278637991646,960,2550,409134,62771
"accuracy","85%",NA,NA,NA,"bounds_rt+z","100","2500",NA,NA,"3.0","lower_bound_accuracy+sample",NA,"10%","50",0.114458614075587,0.12278637991646,960,2550,409134,62771
"accuracy","85%",NA,NA,NA,"bounds_rt+z","100","2500",NA,NA,"3.0","lower_bound_accuracy+sample",NA,"5%","30",0.116209491624915,0.125142367516187,977,2550,409134,57496
"accuracy","85%",NA,NA,NA,"bounds_rt+z","100","2500",NA,NA,"3.0","lower_bound_accuracy+sample",NA,"5%","50",0.116209491624915,0.125142367516187,977,2550,409134,57496
"accuracy","85%",NA,NA,NA,"bounds_rt+z","100","2500",NA,NA,"3.0","none",NA,NA,NA,0.119202803003585,0.129248230373318,1000,2550,409134,52254
"accuracy","85%",NA,NA,NA,"bounds_rt+z","100","3000",NA,NA,"2.5","accuracy","25%",NA,NA,0.111620872424805,0.119307818475095,999,2550,409134,53325
"accuracy","85%",NA,NA,NA,"bounds_rt+z","100","3000",NA,NA,"2.5","accuracy","50%",NA,NA,0.110902709795503,0.116918666937957,996,2550,409134,53794
"accuracy","85%",NA,NA,NA,"bounds_rt+z","100","3000",NA,NA,"2.5","accuracy+sample","25%",NA,"30",0.111620872424805,0.119307818475095,999,2550,409134,53325
"accuracy","85%",NA,NA,NA,"bounds_rt+z","100","3000",NA,NA,"2.5","accuracy+sample","25%",NA,"50",0.111620872424805,0.119307818475095,999,2550,409134,53325
"accuracy","85%",NA,NA,NA,"bounds_rt+z","100","3000",NA,NA,"2.5","accuracy+sample","50%",NA,"30",0.110902709795503,0.116918666937957,996,2550,409134,53794
"accuracy","85%",NA,NA,NA,"bounds_rt+z","100","3000",NA,NA,"2.5","accuracy+sample","50%",NA,"50",0.110902709795503,0.116918666937957,996,2550,409134,53794
"accuracy","85%",NA,NA,NA,"bounds_rt+z","100","3000",NA,NA,"2.5","lower_bound_accuracy",NA,"10%",NA,0.10769014629971,0.114236046214636,960,2550,409134,63701
"accuracy","85%",NA,NA,NA,"bounds_rt+z","100","3000",NA,NA,"2.5","lower_bound_accuracy",NA,"5%",NA,0.109487093008822,0.116373135550656,977,2550,409134,58469
"accuracy","85%",NA,NA,NA,"bounds_rt+z","100","3000",NA,NA,"2.5","lower_bound_accuracy+sample",NA,"10%","30",0.10769014629971,0.114236046214636,960,2550,409134,63701
"accuracy","85%",NA,NA,NA,"bounds_rt+z","100","3000",NA,NA,"2.5","lower_bound_accuracy+sample",NA,"10%","50",0.10769014629971,0.114236046214636,960,2550,409134,63701
"accuracy","85%",NA,NA,NA,"bounds_rt+z","100","3000",NA,NA,"2.5","lower_bound_accuracy+sample",NA,"5%","30",0.109487093008822,0.116373135550656,977,2550,409134,58469
"accuracy","85%",NA,NA,NA,"bounds_rt+z","100","3000",NA,NA,"2.5","lower_bound_accuracy+sample",NA,"5%","50",0.109487093008822,0.116373135550656,977,2550,409134,58469
"accuracy","85%",NA,NA,NA,"bounds_rt+z","100","3000",NA,NA,"2.5","none",NA,NA,NA,0.112004319762198,0.119863000153035,1000,2550,409134,53305
"accuracy","85%",NA,NA,NA,"bounds_rt+z","100","3000",NA,NA,"3.0","accuracy","25%",NA,NA,0.115501392675219,0.124413988993711,999,2550,409134,51714
