"P_type","P_accuracy","P_performance","P_numtrials","P_rtvar","T_type","T_lower_rt","T_upper_rt","T_lower_pct","T_upper_pct","T_z","S_type","S_accuracy","S_lower_acc_trim","S_sample_size","mean_priming_z","sd_priming_z","n_targets","number_parts","total_rows","number_exclude"
"accuracy+numtrials","75%",NA,"50",NA,"bounds_percent+z",NA,NA,"5%","5%","3.0","accuracy+sample","50%",NA,"50",0.129122971502883,0.14662203317699,996,2668,409134,70332
"accuracy+numtrials","75%",NA,"50",NA,"bounds_percent+z",NA,NA,"5%","5%","3.0","lower_bound_accuracy",NA,"10%",NA,0.124369959646097,0.141629068160392,960,2668,409134,80160
"accuracy+numtrials","75%",NA,"50",NA,"bounds_percent+z",NA,NA,"5%","5%","3.0","lower_bound_accuracy",NA,"5%",NA,0.12688032068488,0.144415974266195,977,2668,409134,74979
"accuracy+numtrials","75%",NA,"50",NA,"bounds_percent+z",NA,NA,"5%","5%","3.0","lower_bound_accuracy+sample",NA,"10%","30",0.124369959646097,0.141629068160392,960,2668,409134,80160
"accuracy+numtrials","75%",NA,"50",NA,"bounds_percent+z",NA,NA,"5%","5%","3.0","lower_bound_accuracy+sample",NA,"10%","50",0.124369959646097,0.141629068160392,960,2668,409134,80160
"accuracy+numtrials","75%",NA,"50",NA,"bounds_percent+z",NA,NA,"5%","5%","3.0","lower_bound_accuracy+sample",NA,"5%","30",0.12688032068488,0.144415974266195,977,2668,409134,74979
"accuracy+numtrials","75%",NA,"50",NA,"bounds_percent+z",NA,NA,"5%","5%","3.0","lower_bound_accuracy+sample",NA,"5%","50",0.12688032068488,0.144415974266195,977,2668,409134,74979
"accuracy+numtrials","75%",NA,"50",NA,"bounds_percent+z",NA,NA,"5%","5%","3.0","none",NA,NA,NA,0.130405996323086,0.14903003553001,1000,2668,409134,69861
"accuracy+numtrials","75%",NA,"50",NA,"bounds_rt","100","2500",NA,NA,NA,"accuracy","25%",NA,NA,0.12941512352061,0.145006215161069,999,2669,409134,32906
"accuracy+numtrials","75%",NA,"50",NA,"bounds_rt","100","2500",NA,NA,NA,"accuracy","50%",NA,NA,0.128741029865366,0.142610607798988,996,2669,409134,33457
"accuracy+numtrials","75%",NA,"50",NA,"bounds_rt","100","2500",NA,NA,NA,"accuracy+sample","25%",NA,"30",0.12941512352061,0.145006215161069,999,2669,409134,32906
"accuracy+numtrials","75%",NA,"50",NA,"bounds_rt","100","2500",NA,NA,NA,"accuracy+sample","25%",NA,"50",0.12941512352061,0.145006215161069,999,2669,409134,32906
"accuracy+numtrials","75%",NA,"50",NA,"bounds_rt","100","2500",NA,NA,NA,"accuracy+sample","50%",NA,"30",0.128741029865366,0.142610607798988,996,2669,409134,33457
"accuracy+numtrials","75%",NA,"50",NA,"bounds_rt","100","2500",NA,NA,NA,"accuracy+sample","50%",NA,"50",0.128741029865366,0.142610607798988,996,2669,409134,33457
"accuracy+numtrials","75%",NA,"50",NA,"bounds_rt","100","2500",NA,NA,NA,"lower_bound_accuracy",NA,"10%",NA,0.124762922675796,0.138034620584306,960,2669,409134,44190
"accuracy+numtrials","75%",NA,"50",NA,"bounds_rt","100","2500",NA,NA,NA,"lower_bound_accuracy",NA,"5%",NA,0.126690845148907,0.141929995502939,977,2669,409134,38570
"accuracy+numtrials","75%",NA,"50",NA,"bounds_rt","100","2500",NA,NA,NA,"lower_bound_accuracy+sample",NA,"10%","30",0.124762922675796,0.138034620584306,960,2669,409134,44190
"accuracy+numtrials","75%",NA,"50",NA,"bounds_rt","100","2500",NA,NA,NA,"lower_bound_accuracy+sample",NA,"10%","50",0.124762922675796,0.138034620584306,960,2669,409134,44190
"accuracy+numtrials","75%",NA,"50",NA,"bounds_rt","100","2500",NA,NA,NA,"lower_bound_accuracy+sample",NA,"5%","30",0.126690845148907,0.141929995502939,977,2669,409134,38570
"accuracy+numtrials","75%",NA,"50",NA,"bounds_rt","100","2500",NA,NA,NA,"lower_bound_accuracy+sample",NA,"5%","50",0.126690845148907,0.141929995502939,977,2669,409134,38570
