"P_type","P_accuracy","P_performance","P_numtrials","P_rtvar","T_type","T_lower_rt","T_upper_rt","T_lower_pct","T_upper_pct","T_z","S_type","S_accuracy","S_lower_acc_trim","S_sample_size","mean_priming_z","sd_priming_z","n_targets","number_parts","total_rows","number_exclude"
"accuracy+rtvar","85%",NA,NA,"10%","bounds_rt+z","100","3000",NA,NA,"2.5","accuracy","50%",NA,NA,0.109005075224336,0.117073907891329,996,2283,409134,91363
"accuracy+rtvar","85%",NA,NA,"10%","bounds_rt+z","100","3000",NA,NA,"2.5","accuracy+sample","25%",NA,"30",0.109655724251752,0.119329905634049,999,2283,409134,90933
"accuracy+rtvar","85%",NA,NA,"10%","bounds_rt+z","100","3000",NA,NA,"2.5","accuracy+sample","25%",NA,"50",0.109655724251752,0.119329905634049,999,2283,409134,90933
"accuracy+rtvar","85%",NA,NA,"10%","bounds_rt+z","100","3000",NA,NA,"2.5","accuracy+sample","50%",NA,"30",0.109005075224336,0.117073907891329,996,2283,409134,91363
"accuracy+rtvar","85%",NA,NA,"10%","bounds_rt+z","100","3000",NA,NA,"2.5","accuracy+sample","50%",NA,"50",0.109005075224336,0.117073907891329,996,2283,409134,91363
"accuracy+rtvar","85%",NA,NA,"10%","bounds_rt+z","100","3000",NA,NA,"2.5","lower_bound_accuracy",NA,"10%",NA,0.105691659854729,0.1141010542293,960,2283,409134,100241
"accuracy+rtvar","85%",NA,NA,"10%","bounds_rt+z","100","3000",NA,NA,"2.5","lower_bound_accuracy",NA,"5%",NA,0.107366542076556,0.116177074158001,977,2283,409134,95548
"accuracy+rtvar","85%",NA,NA,"10%","bounds_rt+z","100","3000",NA,NA,"2.5","lower_bound_accuracy+sample",NA,"10%","30",0.105691659854729,0.1141010542293,960,2283,409134,100241
"accuracy+rtvar","85%",NA,NA,"10%","bounds_rt+z","100","3000",NA,NA,"2.5","lower_bound_accuracy+sample",NA,"10%","50",0.105691659854729,0.1141010542293,960,2283,409134,100241
"accuracy+rtvar","85%",NA,NA,"10%","bounds_rt+z","100","3000",NA,NA,"2.5","lower_bound_accuracy+sample",NA,"5%","30",0.107366542076556,0.116177074158001,977,2283,409134,95548
"accuracy+rtvar","85%",NA,NA,"10%","bounds_rt+z","100","3000",NA,NA,"2.5","lower_bound_accuracy+sample",NA,"5%","50",0.107366542076556,0.116177074158001,977,2283,409134,95548
"accuracy+rtvar","85%",NA,NA,"10%","bounds_rt+z","100","3000",NA,NA,"2.5","none",NA,NA,NA,0.109755511947472,0.119311902518522,1000,2283,409134,90916
"accuracy+rtvar","85%",NA,NA,"10%","bounds_rt+z","100","3000",NA,NA,"3.0","accuracy","25%",NA,NA,0.113366323292292,0.124322436567288,999,2283,409134,89477
"accuracy+rtvar","85%",NA,NA,"10%","bounds_rt+z","100","3000",NA,NA,"3.0","accuracy","50%",NA,NA,0.112726343853468,0.122287055822172,996,2283,409134,89922
"accuracy+rtvar","85%",NA,NA,"10%","bounds_rt+z","100","3000",NA,NA,"3.0","accuracy+sample","25%",NA,"30",0.113366323292292,0.124322436567288,999,2283,409134,89477
"accuracy+rtvar","85%",NA,NA,"10%","bounds_rt+z","100","3000",NA,NA,"3.0","accuracy+sample","25%",NA,"50",0.113366323292292,0.124322436567288,999,2283,409134,89477
"accuracy+rtvar","85%",NA,NA,"10%","bounds_rt+z","100","3000",NA,NA,"3.0","accuracy+sample","50%",NA,"30",0.112726343853468,0.122287055822172,996,2283,409134,89922
"accuracy+rtvar","85%",NA,NA,"10%","bounds_rt+z","100","3000",NA,NA,"3.0","accuracy+sample","50%",NA,"50",0.112726343853468,0.122287055822172,996,2283,409134,89922
"accuracy+rtvar","85%",NA,NA,"10%","bounds_rt+z","100","3000",NA,NA,"3.0","lower_bound_accuracy",NA,"10%",NA,0.109316668041818,0.118744929728334,960,2283,409134,98931
"accuracy+rtvar","85%",NA,NA,"10%","bounds_rt+z","100","3000",NA,NA,"3.0","lower_bound_accuracy",NA,"5%",NA,0.110953628864348,0.121073119695753,977,2283,409134,94189
