"P_type","P_accuracy","P_performance","P_numtrials","P_rtvar","T_type","T_lower_rt","T_upper_rt","T_lower_pct","T_upper_pct","T_z","S_type","S_accuracy","S_lower_acc_trim","S_sample_size","mean_priming_z","sd_priming_z","n_targets","number_parts","total_rows","number_exclude"
"accuracy+numtrials","75%",NA,"100",NA,"bounds_rt","160","2500",NA,NA,NA,"lower_bound_accuracy+sample",NA,"10%","50",0.124836719534331,0.138035628147763,960,2665,409134,44354
"accuracy+numtrials","75%",NA,"100",NA,"bounds_rt","160","2500",NA,NA,NA,"lower_bound_accuracy+sample",NA,"5%","30",0.126791728784322,0.141982892791863,977,2665,409134,38737
"accuracy+numtrials","75%",NA,"100",NA,"bounds_rt","160","2500",NA,NA,NA,"lower_bound_accuracy+sample",NA,"5%","50",0.126791728784322,0.141982892791863,977,2665,409134,38737
"accuracy+numtrials","75%",NA,"100",NA,"bounds_rt","160","2500",NA,NA,NA,"none",NA,NA,NA,0.129548934229897,0.144932591266634,1000,2665,409134,33053
"accuracy+numtrials","75%",NA,"100",NA,"bounds_rt","160","3000",NA,NA,NA,"accuracy","25%",NA,NA,0.126501620235186,0.143557181078627,999,2665,409134,32497
"accuracy+numtrials","75%",NA,"100",NA,"bounds_rt","160","3000",NA,NA,NA,"accuracy","50%",NA,NA,0.125645445950011,0.139518884756613,996,2665,409134,33056
"accuracy+numtrials","75%",NA,"100",NA,"bounds_rt","160","3000",NA,NA,NA,"accuracy+sample","25%",NA,"30",0.126501620235186,0.143557181078627,999,2665,409134,32497
"accuracy+numtrials","75%",NA,"100",NA,"bounds_rt","160","3000",NA,NA,NA,"accuracy+sample","25%",NA,"50",0.126501620235186,0.143557181078627,999,2665,409134,32497
"accuracy+numtrials","75%",NA,"100",NA,"bounds_rt","160","3000",NA,NA,NA,"accuracy+sample","50%",NA,"30",0.125645445950011,0.139518884756613,996,2665,409134,33056
"accuracy+numtrials","75%",NA,"100",NA,"bounds_rt","160","3000",NA,NA,NA,"accuracy+sample","50%",NA,"50",0.125645445950011,0.139518884756613,996,2665,409134,33056
"accuracy+numtrials","75%",NA,"100",NA,"bounds_rt","160","3000",NA,NA,NA,"lower_bound_accuracy",NA,"10%",NA,0.122146509668897,0.135004893693037,960,2665,409134,43816
"accuracy+numtrials","75%",NA,"100",NA,"bounds_rt","160","3000",NA,NA,NA,"lower_bound_accuracy",NA,"5%",NA,0.123955913556684,0.138937901212673,977,2665,409134,38186
"accuracy+numtrials","75%",NA,"100",NA,"bounds_rt","160","3000",NA,NA,NA,"lower_bound_accuracy+sample",NA,"10%","30",0.122146509668897,0.135004893693037,960,2665,409134,43816
"accuracy+numtrials","75%",NA,"100",NA,"bounds_rt","160","3000",NA,NA,NA,"lower_bound_accuracy+sample",NA,"10%","50",0.122146509668897,0.135004893693037,960,2665,409134,43816
"accuracy+numtrials","75%",NA,"100",NA,"bounds_rt","160","3000",NA,NA,NA,"lower_bound_accuracy+sample",NA,"5%","30",0.123955913556684,0.138937901212673,977,2665,409134,38186
"accuracy+numtrials","75%",NA,"100",NA,"bounds_rt","160","3000",NA,NA,NA,"lower_bound_accuracy+sample",NA,"5%","50",0.123955913556684,0.138937901212673,977,2665,409134,38186
"accuracy+numtrials","75%",NA,"100",NA,"bounds_rt","160","3000",NA,NA,NA,"none",NA,NA,NA,0.126544083241678,0.14349159575609,1000,2665,409134,32473
"accuracy+numtrials","75%",NA,"100",NA,"bounds_rt","200","2500",NA,NA,NA,"accuracy","25%",NA,NA,0.12948897483252,0.14493198884388,999,2665,409134,33190
"accuracy+numtrials","75%",NA,"100",NA,"bounds_rt","200","2500",NA,NA,NA,"accuracy","50%",NA,NA,0.128841135854344,0.142595824447642,996,2665,409134,33740
"accuracy+numtrials","75%",NA,"100",NA,"bounds_rt","200","2500",NA,NA,NA,"accuracy+sample","25%",NA,"30",0.12948897483252,0.14493198884388,999,2665,409134,33190
