"P_type","P_accuracy","P_performance","P_numtrials","P_rtvar","T_type","T_lower_rt","T_upper_rt","T_lower_pct","T_upper_pct","T_z","S_type","S_accuracy","S_lower_acc_trim","S_sample_size","mean_priming_z","sd_priming_z","n_targets","number_parts","total_rows","number_exclude"
"accuracy","75%",NA,NA,NA,"bounds_rt+z","160","3000",NA,NA,"2.5","lower_bound_accuracy+sample",NA,"10%","30",0.107565560222817,0.113415354381863,960,2681,409134,48421
"accuracy","75%",NA,NA,NA,"bounds_rt+z","160","3000",NA,NA,"2.5","lower_bound_accuracy+sample",NA,"10%","50",0.107565560222817,0.113415354381863,960,2681,409134,48421
"accuracy","75%",NA,NA,NA,"bounds_rt+z","160","3000",NA,NA,"2.5","lower_bound_accuracy+sample",NA,"5%","30",0.109295448312251,0.115520663223081,977,2681,409134,42970
"accuracy","75%",NA,NA,NA,"bounds_rt+z","160","3000",NA,NA,"2.5","lower_bound_accuracy+sample",NA,"5%","50",0.109295448312251,0.115520663223081,977,2681,409134,42970
"accuracy","75%",NA,NA,NA,"bounds_rt+z","160","3000",NA,NA,"2.5","none",NA,NA,NA,0.111753137850494,0.11821001753543,1000,2681,409134,37592
"accuracy","75%",NA,NA,NA,"bounds_rt+z","160","3000",NA,NA,"3.0","accuracy","25%",NA,NA,0.115149272538526,0.122737388924438,999,2681,409134,35942
"accuracy","75%",NA,NA,NA,"bounds_rt+z","160","3000",NA,NA,"3.0","accuracy","50%",NA,NA,0.114525014207971,0.121000195502513,996,2681,409134,36455
"accuracy","75%",NA,NA,NA,"bounds_rt+z","160","3000",NA,NA,"3.0","accuracy+sample","25%",NA,"30",0.115149272538526,0.122737388924438,999,2681,409134,35942
"accuracy","75%",NA,NA,NA,"bounds_rt+z","160","3000",NA,NA,"3.0","accuracy+sample","25%",NA,"50",0.115149272538526,0.122737388924438,999,2681,409134,35942
"accuracy","75%",NA,NA,NA,"bounds_rt+z","160","3000",NA,NA,"3.0","accuracy+sample","50%",NA,"30",0.114525014207971,0.121000195502513,996,2681,409134,36455
"accuracy","75%",NA,NA,NA,"bounds_rt+z","160","3000",NA,NA,"3.0","accuracy+sample","50%",NA,"50",0.114525014207971,0.121000195502513,996,2681,409134,36455
"accuracy","75%",NA,NA,NA,"bounds_rt+z","160","3000",NA,NA,"3.0","lower_bound_accuracy",NA,"10%",NA,0.111095886757524,0.117799545335418,960,2681,409134,46917
"accuracy","75%",NA,NA,NA,"bounds_rt+z","160","3000",NA,NA,"3.0","lower_bound_accuracy",NA,"5%",NA,0.112820851425056,0.120173731684846,977,2681,409134,41407
"accuracy","75%",NA,NA,NA,"bounds_rt+z","160","3000",NA,NA,"3.0","lower_bound_accuracy+sample",NA,"10%","30",0.111095886757524,0.117799545335418,960,2681,409134,46917
"accuracy","75%",NA,NA,NA,"bounds_rt+z","160","3000",NA,NA,"3.0","lower_bound_accuracy+sample",NA,"10%","50",0.111095886757524,0.117799545335418,960,2681,409134,46917
"accuracy","75%",NA,NA,NA,"bounds_rt+z","160","3000",NA,NA,"3.0","lower_bound_accuracy+sample",NA,"5%","30",0.112820851425056,0.120173731684846,977,2681,409134,41407
"accuracy","75%",NA,NA,NA,"bounds_rt+z","160","3000",NA,NA,"3.0","lower_bound_accuracy+sample",NA,"5%","50",0.112820851425056,0.120173731684846,977,2681,409134,41407
"accuracy","75%",NA,NA,NA,"bounds_rt+z","160","3000",NA,NA,"3.0","none",NA,NA,NA,0.115495559805988,0.123163720167136,1000,2681,409134,35919
"accuracy","75%",NA,NA,NA,"bounds_rt+z","200","2500",NA,NA,"2.5","accuracy","25%",NA,NA,0.114585461234933,0.121560493841799,999,2681,409134,38425
"accuracy","75%",NA,NA,NA,"bounds_rt+z","200","2500",NA,NA,"2.5","accuracy","50%",NA,NA,0.113914660777109,0.119869591246719,996,2681,409134,38912
