"P_type","P_accuracy","P_performance","P_numtrials","P_rtvar","T_type","T_lower_rt","T_upper_rt","T_lower_pct","T_upper_pct","T_z","S_type","S_accuracy","S_lower_acc_trim","S_sample_size","mean_priming_z","sd_priming_z","n_targets","number_parts","total_rows","number_exclude"
"performance",NA,"5%",NA,NA,"bounds_percent+z",NA,NA,"5%","5%","3.0","lower_bound_accuracy",NA,"10%",NA,0.124428467681411,0.141653525266937,960,2674,409134,80497
"performance",NA,"5%",NA,NA,"bounds_percent+z",NA,NA,"5%","5%","3.0","lower_bound_accuracy",NA,"5%",NA,0.126918464319113,0.144445241059173,977,2674,409134,75317
"performance",NA,"5%",NA,NA,"bounds_percent+z",NA,NA,"5%","5%","3.0","lower_bound_accuracy+sample",NA,"10%","30",0.124428467681411,0.141653525266937,960,2674,409134,80497
"performance",NA,"5%",NA,NA,"bounds_percent+z",NA,NA,"5%","5%","3.0","lower_bound_accuracy+sample",NA,"10%","50",0.124428467681411,0.141653525266937,960,2674,409134,80497
"performance",NA,"5%",NA,NA,"bounds_percent+z",NA,NA,"5%","5%","3.0","lower_bound_accuracy+sample",NA,"5%","30",0.126918464319113,0.144445241059173,977,2674,409134,75317
"performance",NA,"5%",NA,NA,"bounds_percent+z",NA,NA,"5%","5%","3.0","lower_bound_accuracy+sample",NA,"5%","50",0.126918464319113,0.144445241059173,977,2674,409134,75317
"performance",NA,"5%",NA,NA,"bounds_percent+z",NA,NA,"5%","5%","3.0","none",NA,NA,NA,0.130390534250048,0.149048164769667,1000,2674,409134,70204
"performance",NA,"5%",NA,NA,"bounds_rt","100","2500",NA,NA,NA,"accuracy","25%",NA,NA,0.129454403720406,0.14495345423349,999,2676,409134,33321
"performance",NA,"5%",NA,NA,"bounds_rt","100","2500",NA,NA,NA,"accuracy","50%",NA,NA,0.128756065971949,0.142444479848989,996,2676,409134,33871
"performance",NA,"5%",NA,NA,"bounds_rt","100","2500",NA,NA,NA,"accuracy+sample","25%",NA,"30",0.129454403720406,0.14495345423349,999,2676,409134,33321
"performance",NA,"5%",NA,NA,"bounds_rt","100","2500",NA,NA,NA,"accuracy+sample","25%",NA,"50",0.129454403720406,0.14495345423349,999,2676,409134,33321
"performance",NA,"5%",NA,NA,"bounds_rt","100","2500",NA,NA,NA,"accuracy+sample","50%",NA,"30",0.128756065971949,0.142444479848989,996,2676,409134,33871
"performance",NA,"5%",NA,NA,"bounds_rt","100","2500",NA,NA,NA,"accuracy+sample","50%",NA,"50",0.128756065971949,0.142444479848989,996,2676,409134,33871
"performance",NA,"5%",NA,NA,"bounds_rt","100","2500",NA,NA,NA,"lower_bound_accuracy",NA,"10%",NA,0.124809586884894,0.137995882370113,960,2676,409134,44594
"performance",NA,"5%",NA,NA,"bounds_rt","100","2500",NA,NA,NA,"lower_bound_accuracy",NA,"5%",NA,0.126727393211683,0.141831025579,977,2676,409134,38979
"performance",NA,"5%",NA,NA,"bounds_rt","100","2500",NA,NA,NA,"lower_bound_accuracy+sample",NA,"10%","30",0.124809586884894,0.137995882370113,960,2676,409134,44594
"performance",NA,"5%",NA,NA,"bounds_rt","100","2500",NA,NA,NA,"lower_bound_accuracy+sample",NA,"10%","50",0.124809586884894,0.137995882370113,960,2676,409134,44594
"performance",NA,"5%",NA,NA,"bounds_rt","100","2500",NA,NA,NA,"lower_bound_accuracy+sample",NA,"5%","30",0.126727393211683,0.141831025579,977,2676,409134,38979
"performance",NA,"5%",NA,NA,"bounds_rt","100","2500",NA,NA,NA,"lower_bound_accuracy+sample",NA,"5%","50",0.126727393211683,0.141831025579,977,2676,409134,38979
"performance",NA,"5%",NA,NA,"bounds_rt","100","2500",NA,NA,NA,"none",NA,NA,NA,0.12954127998415,0.144906931659572,1000,2676,409134,33298
