"P_type","P_accuracy","P_performance","P_numtrials","P_rtvar","T_type","T_lower_rt","T_upper_rt","T_lower_pct","T_upper_pct","T_z","S_type","S_accuracy","S_lower_acc_trim","S_sample_size","mean_priming_z","sd_priming_z","n_targets","number_parts","total_rows","number_exclude"
"performance+rtvar",NA,"10%",NA,"5%","bounds_rt+z","100","3000",NA,NA,"2.5","lower_bound_accuracy+sample",NA,"5%","50",0.108139897263587,0.115904253564676,977,2396,409134,79479
"performance+rtvar",NA,"10%",NA,"5%","bounds_rt+z","100","3000",NA,NA,"2.5","none",NA,NA,NA,0.110388192303783,0.119123637554906,1000,2396,409134,74609
"performance+rtvar",NA,"10%",NA,"5%","bounds_rt+z","100","3000",NA,NA,"3.0","accuracy","25%",NA,NA,0.113893036085548,0.124127222933277,999,2396,409134,73101
"performance+rtvar",NA,"10%",NA,"5%","bounds_rt+z","100","3000",NA,NA,"3.0","accuracy","50%",NA,NA,0.113231289016352,0.121501811384667,996,2396,409134,73565
"performance+rtvar",NA,"10%",NA,"5%","bounds_rt+z","100","3000",NA,NA,"3.0","accuracy+sample","25%",NA,"30",0.113893036085548,0.124127222933277,999,2396,409134,73101
"performance+rtvar",NA,"10%",NA,"5%","bounds_rt+z","100","3000",NA,NA,"3.0","accuracy+sample","25%",NA,"50",0.113893036085548,0.124127222933277,999,2396,409134,73101
"performance+rtvar",NA,"10%",NA,"5%","bounds_rt+z","100","3000",NA,NA,"3.0","accuracy+sample","50%",NA,"30",0.113231289016352,0.121501811384667,996,2396,409134,73565
"performance+rtvar",NA,"10%",NA,"5%","bounds_rt+z","100","3000",NA,NA,"3.0","accuracy+sample","50%",NA,"50",0.113231289016352,0.121501811384667,996,2396,409134,73565
"performance+rtvar",NA,"10%",NA,"5%","bounds_rt+z","100","3000",NA,NA,"3.0","lower_bound_accuracy",NA,"10%",NA,0.109928119786879,0.118260463047933,960,2396,409134,83041
"performance+rtvar",NA,"10%",NA,"5%","bounds_rt+z","100","3000",NA,NA,"3.0","lower_bound_accuracy",NA,"5%",NA,0.111605976391654,0.120617268890162,977,2396,409134,78057
"performance+rtvar",NA,"10%",NA,"5%","bounds_rt+z","100","3000",NA,NA,"3.0","lower_bound_accuracy+sample",NA,"10%","30",0.109928119786879,0.118260463047933,960,2396,409134,83041
"performance+rtvar",NA,"10%",NA,"5%","bounds_rt+z","100","3000",NA,NA,"3.0","lower_bound_accuracy+sample",NA,"10%","50",0.109928119786879,0.118260463047933,960,2396,409134,83041
"performance+rtvar",NA,"10%",NA,"5%","bounds_rt+z","100","3000",NA,NA,"3.0","lower_bound_accuracy+sample",NA,"5%","30",0.111605976391654,0.120617268890162,977,2396,409134,78057
"performance+rtvar",NA,"10%",NA,"5%","bounds_rt+z","100","3000",NA,NA,"3.0","lower_bound_accuracy+sample",NA,"5%","50",0.111605976391654,0.120617268890162,977,2396,409134,78057
"performance+rtvar",NA,"10%",NA,"5%","bounds_rt+z","100","3000",NA,NA,"3.0","none",NA,NA,NA,0.114030049640708,0.124140715307112,1000,2396,409134,73087
"performance+rtvar",NA,"10%",NA,"5%","bounds_rt+z","160","2500",NA,NA,"2.5","accuracy","25%",NA,NA,0.113616526309991,0.123345214034421,999,2396,409134,75345
"performance+rtvar",NA,"10%",NA,"5%","bounds_rt+z","160","2500",NA,NA,"2.5","accuracy","50%",NA,NA,0.112883744825415,0.120812664365916,996,2396,409134,75786
"performance+rtvar",NA,"10%",NA,"5%","bounds_rt+z","160","2500",NA,NA,"2.5","accuracy+sample","25%",NA,"30",0.113616526309991,0.123345214034421,999,2396,409134,75345
"performance+rtvar",NA,"10%",NA,"5%","bounds_rt+z","160","2500",NA,NA,"2.5","accuracy+sample","25%",NA,"50",0.113616526309991,0.123345214034421,999,2396,409134,75345
"performance+rtvar",NA,"10%",NA,"5%","bounds_rt+z","160","2500",NA,NA,"2.5","accuracy+sample","50%",NA,"30",0.112883744825415,0.120812664365916,996,2396,409134,75786
