"P_type","P_accuracy","P_performance","P_numtrials","P_rtvar","T_type","T_lower_rt","T_upper_rt","T_lower_pct","T_upper_pct","T_z","S_type","S_accuracy","S_lower_acc_trim","S_sample_size","mean_priming_z","sd_priming_z","n_targets","number_parts","total_rows","number_exclude"
"performance",NA,"10%",NA,NA,"bounds_rt","100","3000",NA,NA,NA,"accuracy+sample","25%",NA,"50",0.126707251893138,0.147229785066523,999,2527,409134,51291
"performance",NA,"10%",NA,NA,"bounds_rt","100","3000",NA,NA,NA,"accuracy+sample","50%",NA,"30",0.125644897752165,0.14129327961296,996,2527,409134,51820
"performance",NA,"10%",NA,NA,"bounds_rt","100","3000",NA,NA,NA,"accuracy+sample","50%",NA,"50",0.125644897752165,0.14129327961296,996,2527,409134,51820
"performance",NA,"10%",NA,NA,"bounds_rt","100","3000",NA,NA,NA,"lower_bound_accuracy",NA,"10%",NA,0.122275811617272,0.136585964406228,960,2527,409134,62093
"performance",NA,"10%",NA,NA,"bounds_rt","100","3000",NA,NA,NA,"lower_bound_accuracy",NA,"5%",NA,0.124079825629935,0.140547539074892,977,2527,409134,56727
"performance",NA,"10%",NA,NA,"bounds_rt","100","3000",NA,NA,NA,"lower_bound_accuracy+sample",NA,"10%","30",0.122275811617272,0.136585964406228,960,2527,409134,62093
"performance",NA,"10%",NA,NA,"bounds_rt","100","3000",NA,NA,NA,"lower_bound_accuracy+sample",NA,"10%","50",0.122275811617272,0.136585964406228,960,2527,409134,62093
"performance",NA,"10%",NA,NA,"bounds_rt","100","3000",NA,NA,NA,"lower_bound_accuracy+sample",NA,"5%","30",0.124079825629935,0.140547539074892,977,2527,409134,56727
"performance",NA,"10%",NA,NA,"bounds_rt","100","3000",NA,NA,NA,"lower_bound_accuracy+sample",NA,"5%","50",0.124079825629935,0.140547539074892,977,2527,409134,56727
"performance",NA,"10%",NA,NA,"bounds_rt","100","3000",NA,NA,NA,"none",NA,NA,NA,0.126687308486019,0.147157429449904,1000,2527,409134,51273
"performance",NA,"10%",NA,NA,"bounds_rt","160","2500",NA,NA,NA,"accuracy","25%",NA,NA,0.129838231519649,0.148093239175196,999,2527,409134,51898
"performance",NA,"10%",NA,NA,"bounds_rt","160","2500",NA,NA,NA,"accuracy","50%",NA,NA,0.129018232073343,0.144440317268554,996,2527,409134,52418
"performance",NA,"10%",NA,NA,"bounds_rt","160","2500",NA,NA,NA,"accuracy+sample","25%",NA,"30",0.129838231519649,0.148093239175196,999,2527,409134,51898
"performance",NA,"10%",NA,NA,"bounds_rt","160","2500",NA,NA,NA,"accuracy+sample","25%",NA,"50",0.129838231519649,0.148093239175196,999,2527,409134,51898
"performance",NA,"10%",NA,NA,"bounds_rt","160","2500",NA,NA,NA,"accuracy+sample","50%",NA,"30",0.129018232073343,0.144440317268554,996,2527,409134,52418
"performance",NA,"10%",NA,NA,"bounds_rt","160","2500",NA,NA,NA,"accuracy+sample","50%",NA,"50",0.129018232073343,0.144440317268554,996,2527,409134,52418
"performance",NA,"10%",NA,NA,"bounds_rt","160","2500",NA,NA,NA,"lower_bound_accuracy",NA,"10%",NA,0.12508263404029,0.139644833273612,960,2527,409134,62656
"performance",NA,"10%",NA,NA,"bounds_rt","160","2500",NA,NA,NA,"lower_bound_accuracy",NA,"5%",NA,0.12708511640365,0.143697634728631,977,2527,409134,57304
"performance",NA,"10%",NA,NA,"bounds_rt","160","2500",NA,NA,NA,"lower_bound_accuracy+sample",NA,"10%","30",0.12508263404029,0.139644833273612,960,2527,409134,62656
"performance",NA,"10%",NA,NA,"bounds_rt","160","2500",NA,NA,NA,"lower_bound_accuracy+sample",NA,"10%","50",0.12508263404029,0.139644833273612,960,2527,409134,62656
