"P_type","P_accuracy","P_performance","P_numtrials","P_rtvar","T_type","T_lower_rt","T_upper_rt","T_lower_pct","T_upper_pct","T_z","S_type","S_accuracy","S_lower_acc_trim","S_sample_size","mean_priming_z","sd_priming_z","n_targets","number_parts","total_rows","number_exclude"
"accuracy+rtvar","85%",NA,NA,"10%","bounds_percent+z",NA,NA,"5%","5%","2.5","lower_bound_accuracy+sample",NA,"5%","50",0.124931584876687,0.143725691648011,977,2281,409134,121436
"accuracy+rtvar","85%",NA,NA,"10%","bounds_percent+z",NA,NA,"5%","5%","2.5","none",NA,NA,NA,0.128261308111495,0.147285063530591,1000,2281,409134,117135
"accuracy+rtvar","85%",NA,NA,"10%","bounds_percent+z",NA,NA,"5%","5%","3.0","accuracy","25%",NA,NA,0.131343223407488,0.153556332276339,999,2281,409134,115036
"accuracy+rtvar","85%",NA,NA,"10%","bounds_percent+z",NA,NA,"5%","5%","3.0","accuracy","50%",NA,NA,0.130357249262679,0.151380818665014,996,2281,409134,115431
"accuracy+rtvar","85%",NA,NA,"10%","bounds_percent+z",NA,NA,"5%","5%","3.0","accuracy+sample","25%",NA,"30",0.131343223407488,0.153556332276339,999,2281,409134,115036
"accuracy+rtvar","85%",NA,NA,"10%","bounds_percent+z",NA,NA,"5%","5%","3.0","accuracy+sample","25%",NA,"50",0.131343223407488,0.153556332276339,999,2281,409134,115036
"accuracy+rtvar","85%",NA,NA,"10%","bounds_percent+z",NA,NA,"5%","5%","3.0","accuracy+sample","50%",NA,"30",0.130357249262679,0.151380818665014,996,2281,409134,115431
"accuracy+rtvar","85%",NA,NA,"10%","bounds_percent+z",NA,NA,"5%","5%","3.0","accuracy+sample","50%",NA,"50",0.130357249262679,0.151380818665014,996,2281,409134,115431
"accuracy+rtvar","85%",NA,NA,"10%","bounds_percent+z",NA,NA,"5%","5%","3.0","lower_bound_accuracy",NA,"10%",NA,0.125641478400161,0.14596262800198,960,2281,409134,123935
"accuracy+rtvar","85%",NA,NA,"10%","bounds_percent+z",NA,NA,"5%","5%","3.0","lower_bound_accuracy",NA,"5%",NA,0.12808031212925,0.14879340507329,977,2281,409134,119441
"accuracy+rtvar","85%",NA,NA,"10%","bounds_percent+z",NA,NA,"5%","5%","3.0","lower_bound_accuracy+sample",NA,"10%","30",0.125641478400161,0.14596262800198,960,2281,409134,123935
"accuracy+rtvar","85%",NA,NA,"10%","bounds_percent+z",NA,NA,"5%","5%","3.0","lower_bound_accuracy+sample",NA,"10%","50",0.125641478400161,0.14596262800198,960,2281,409134,123935
"accuracy+rtvar","85%",NA,NA,"10%","bounds_percent+z",NA,NA,"5%","5%","3.0","lower_bound_accuracy+sample",NA,"5%","30",0.12808031212925,0.14879340507329,977,2281,409134,119441
"accuracy+rtvar","85%",NA,NA,"10%","bounds_percent+z",NA,NA,"5%","5%","3.0","lower_bound_accuracy+sample",NA,"5%","50",0.12808031212925,0.14879340507329,977,2281,409134,119441
"accuracy+rtvar","85%",NA,NA,"10%","bounds_percent+z",NA,NA,"5%","5%","3.0","none",NA,NA,NA,0.131673732687728,0.153834912864908,1000,2281,409134,115027
"accuracy+rtvar","85%",NA,NA,"10%","bounds_rt","100","2500",NA,NA,NA,"accuracy","25%",NA,NA,0.127335776418462,0.149284594090725,999,2283,409134,86924
"accuracy+rtvar","85%",NA,NA,"10%","bounds_rt","100","2500",NA,NA,NA,"accuracy","50%",NA,NA,0.126375362141139,0.145556874266521,996,2283,409134,87402
"accuracy+rtvar","85%",NA,NA,"10%","bounds_rt","100","2500",NA,NA,NA,"accuracy+sample","25%",NA,"30",0.127335776418462,0.149284594090725,999,2283,409134,86924
"accuracy+rtvar","85%",NA,NA,"10%","bounds_rt","100","2500",NA,NA,NA,"accuracy+sample","25%",NA,"50",0.127335776418462,0.149284594090725,999,2283,409134,86924
"accuracy+rtvar","85%",NA,NA,"10%","bounds_rt","100","2500",NA,NA,NA,"accuracy+sample","50%",NA,"30",0.126375362141139,0.145556874266521,996,2283,409134,87402
