"P_type","P_accuracy","P_performance","P_numtrials","P_rtvar","T_type","T_lower_rt","T_upper_rt","T_lower_pct","T_upper_pct","T_z","S_type","S_accuracy","S_lower_acc_trim","S_sample_size","mean_priming_z","sd_priming_z","n_targets","number_parts","total_rows","number_exclude"
"accuracy+numtrials","75%",NA,"50",NA,"bounds_rt+z","160","2500",NA,NA,"3.0","lower_bound_accuracy+sample",NA,"10%","50",0.114442579868921,0.121926995000277,960,2669,409134,47506
"accuracy+numtrials","75%",NA,"50",NA,"bounds_rt+z","160","2500",NA,NA,"3.0","lower_bound_accuracy+sample",NA,"5%","30",0.116148080501667,0.124261860680266,977,2669,409134,42014
"accuracy+numtrials","75%",NA,"50",NA,"bounds_rt+z","160","2500",NA,NA,"3.0","lower_bound_accuracy+sample",NA,"5%","50",0.116148080501667,0.124261860680266,977,2669,409134,42014
"accuracy+numtrials","75%",NA,"50",NA,"bounds_rt+z","160","2500",NA,NA,"3.0","none",NA,NA,NA,0.119038912433795,0.127506125793537,1000,2669,409134,36557
"accuracy+numtrials","75%",NA,"50",NA,"bounds_rt+z","160","3000",NA,NA,"2.5","accuracy","25%",NA,NA,0.111445522935071,0.117777762620799,999,2669,409134,37663
"accuracy+numtrials","75%",NA,"50",NA,"bounds_rt+z","160","3000",NA,NA,"2.5","accuracy","50%",NA,NA,0.110821806401909,0.116118727566877,996,2669,409134,38157
"accuracy+numtrials","75%",NA,"50",NA,"bounds_rt+z","160","3000",NA,NA,"2.5","accuracy+sample","25%",NA,"30",0.111445522935071,0.117777762620799,999,2669,409134,37663
"accuracy+numtrials","75%",NA,"50",NA,"bounds_rt+z","160","3000",NA,NA,"2.5","accuracy+sample","25%",NA,"50",0.111445522935071,0.117777762620799,999,2669,409134,37663
"accuracy+numtrials","75%",NA,"50",NA,"bounds_rt+z","160","3000",NA,NA,"2.5","accuracy+sample","50%",NA,"30",0.110821806401909,0.116118727566877,996,2669,409134,38157
"accuracy+numtrials","75%",NA,"50",NA,"bounds_rt+z","160","3000",NA,NA,"2.5","accuracy+sample","50%",NA,"50",0.110821806401909,0.116118727566877,996,2669,409134,38157
"accuracy+numtrials","75%",NA,"50",NA,"bounds_rt+z","160","3000",NA,NA,"2.5","lower_bound_accuracy",NA,"10%",NA,0.107584360704038,0.113458087862223,960,2669,409134,48465
"accuracy+numtrials","75%",NA,"50",NA,"bounds_rt+z","160","3000",NA,NA,"2.5","lower_bound_accuracy",NA,"5%",NA,0.109318125636459,0.11555868032341,977,2669,409134,43017
"accuracy+numtrials","75%",NA,"50",NA,"bounds_rt+z","160","3000",NA,NA,"2.5","lower_bound_accuracy+sample",NA,"10%","30",0.107584360704038,0.113458087862223,960,2669,409134,48465
"accuracy+numtrials","75%",NA,"50",NA,"bounds_rt+z","160","3000",NA,NA,"2.5","lower_bound_accuracy+sample",NA,"10%","50",0.107584360704038,0.113458087862223,960,2669,409134,48465
"accuracy+numtrials","75%",NA,"50",NA,"bounds_rt+z","160","3000",NA,NA,"2.5","lower_bound_accuracy+sample",NA,"5%","30",0.109318125636459,0.11555868032341,977,2669,409134,43017
"accuracy+numtrials","75%",NA,"50",NA,"bounds_rt+z","160","3000",NA,NA,"2.5","lower_bound_accuracy+sample",NA,"5%","50",0.109318125636459,0.11555868032341,977,2669,409134,43017
"accuracy+numtrials","75%",NA,"50",NA,"bounds_rt+z","160","3000",NA,NA,"2.5","none",NA,NA,NA,0.111795513952136,0.118237936353492,1000,2669,409134,37640
"accuracy+numtrials","75%",NA,"50",NA,"bounds_rt+z","160","3000",NA,NA,"3.0","accuracy","25%",NA,NA,0.115191723286822,0.122776147547257,999,2669,409134,35990
"accuracy+numtrials","75%",NA,"50",NA,"bounds_rt+z","160","3000",NA,NA,"3.0","accuracy","50%",NA,NA,0.114567592819967,0.121039848715375,996,2669,409134,36503
"accuracy+numtrials","75%",NA,"50",NA,"bounds_rt+z","160","3000",NA,NA,"3.0","accuracy+sample","25%",NA,"30",0.115191723286822,0.122776147547257,999,2669,409134,35990
