"P_type","P_accuracy","P_performance","P_numtrials","P_rtvar","T_type","T_lower_rt","T_upper_rt","T_lower_pct","T_upper_pct","T_z","S_type","S_accuracy","S_lower_acc_trim","S_sample_size","mean_priming_z","sd_priming_z","n_targets","number_parts","total_rows","number_exclude"
"performance+rtvar",NA,"5%",NA,"5%","bounds_rt+z","200","3000",NA,NA,"3.0","lower_bound_accuracy+sample",NA,"10%","30",0.109572847243655,0.116691306994104,960,2539,409134,66156
"performance+rtvar",NA,"5%",NA,"5%","bounds_rt+z","200","3000",NA,NA,"3.0","lower_bound_accuracy+sample",NA,"10%","50",0.109572847243655,0.116691306994104,960,2539,409134,66156
"performance+rtvar",NA,"5%",NA,"5%","bounds_rt+z","200","3000",NA,NA,"3.0","lower_bound_accuracy+sample",NA,"5%","30",0.111221249097229,0.118938878427482,977,2539,409134,60929
"performance+rtvar",NA,"5%",NA,"5%","bounds_rt+z","200","3000",NA,NA,"3.0","lower_bound_accuracy+sample",NA,"5%","50",0.111221249097229,0.118938878427482,977,2539,409134,60929
"performance+rtvar",NA,"5%",NA,"5%","bounds_rt+z","200","3000",NA,NA,"3.0","none",NA,NA,NA,0.1135952042838,0.121288777843339,1000,2539,409134,55723
"performance+rtvar",NA,"5%",NA,"5%","none",NA,NA,NA,NA,NA,"accuracy","25%",NA,NA,0.124024427701059,0.142955295474204,999,2539,409134,51832
"performance+rtvar",NA,"5%",NA,"5%","none",NA,NA,NA,NA,NA,"accuracy","50%",NA,NA,0.123113080479966,0.138363272574456,996,2539,409134,52369
"performance+rtvar",NA,"5%",NA,"5%","none",NA,NA,NA,NA,NA,"accuracy+sample","25%",NA,"30",0.124024427701059,0.142955295474204,999,2539,409134,51832
"performance+rtvar",NA,"5%",NA,"5%","none",NA,NA,NA,NA,NA,"accuracy+sample","25%",NA,"50",0.124024427701059,0.142955295474204,999,2539,409134,51832
"performance+rtvar",NA,"5%",NA,"5%","none",NA,NA,NA,NA,NA,"accuracy+sample","50%",NA,"30",0.123113080479966,0.138363272574456,996,2539,409134,52369
"performance+rtvar",NA,"5%",NA,"5%","none",NA,NA,NA,NA,NA,"accuracy+sample","50%",NA,"50",0.123113080479966,0.138363272574456,996,2539,409134,52369
"performance+rtvar",NA,"5%",NA,"5%","none",NA,NA,NA,NA,NA,"lower_bound_accuracy",NA,"10%",NA,0.119858132739417,0.133780046472387,960,2539,409134,62589
"performance+rtvar",NA,"5%",NA,"5%","none",NA,NA,NA,NA,NA,"lower_bound_accuracy",NA,"5%",NA,0.121562474565699,0.137691705191889,977,2539,409134,57240
"performance+rtvar",NA,"5%",NA,"5%","none",NA,NA,NA,NA,NA,"lower_bound_accuracy+sample",NA,"10%","30",0.119858132739417,0.133780046472387,960,2539,409134,62589
"performance+rtvar",NA,"5%",NA,"5%","none",NA,NA,NA,NA,NA,"lower_bound_accuracy+sample",NA,"10%","50",0.119858132739417,0.133780046472387,960,2539,409134,62589
"performance+rtvar",NA,"5%",NA,"5%","none",NA,NA,NA,NA,NA,"lower_bound_accuracy+sample",NA,"5%","30",0.121562474565699,0.137691705191889,977,2539,409134,57240
"performance+rtvar",NA,"5%",NA,"5%","none",NA,NA,NA,NA,NA,"lower_bound_accuracy+sample",NA,"5%","50",0.121562474565699,0.137691705191889,977,2539,409134,57240
"performance+rtvar",NA,"5%",NA,"5%","none",NA,NA,NA,NA,NA,"none",NA,NA,NA,0.123674001312991,0.143312799443713,1000,2539,409134,51811
