"P_type","P_accuracy","P_performance","P_numtrials","P_rtvar","T_type","T_lower_rt","T_upper_rt","T_lower_pct","T_upper_pct","T_z","S_type","S_accuracy","S_lower_acc_trim","S_sample_size","mean_priming_z","sd_priming_z","n_targets","number_parts","total_rows","number_exclude"
"performance+numtrials",NA,"5%","50",NA,"bounds_rt+z","160","2500",NA,NA,"2.5","lower_bound_accuracy+sample",NA,"5%","50",0.112456135167037,0.119213740567389,977,2665,409134,44127
"performance+numtrials",NA,"5%","50",NA,"bounds_rt+z","160","2500",NA,NA,"2.5","none",NA,NA,NA,0.115081533926509,0.122225504167886,1000,2665,409134,38789
"performance+numtrials",NA,"5%","50",NA,"bounds_rt+z","160","2500",NA,NA,"3.0","accuracy","25%",NA,NA,0.118696766859915,0.126988969358911,999,2665,409134,37031
"performance+numtrials",NA,"5%","50",NA,"bounds_rt+z","160","2500",NA,NA,"3.0","accuracy","50%",NA,NA,0.117969029578038,0.125083810757184,996,2665,409134,37539
"performance+numtrials",NA,"5%","50",NA,"bounds_rt+z","160","2500",NA,NA,"3.0","accuracy+sample","25%",NA,"30",0.118696766859915,0.126988969358911,999,2665,409134,37031
"performance+numtrials",NA,"5%","50",NA,"bounds_rt+z","160","2500",NA,NA,"3.0","accuracy+sample","25%",NA,"50",0.118696766859915,0.126988969358911,999,2665,409134,37031
"performance+numtrials",NA,"5%","50",NA,"bounds_rt+z","160","2500",NA,NA,"3.0","accuracy+sample","50%",NA,"30",0.117969029578038,0.125083810757184,996,2665,409134,37539
"performance+numtrials",NA,"5%","50",NA,"bounds_rt+z","160","2500",NA,NA,"3.0","accuracy+sample","50%",NA,"50",0.117969029578038,0.125083810757184,996,2665,409134,37539
"performance+numtrials",NA,"5%","50",NA,"bounds_rt+z","160","2500",NA,NA,"3.0","lower_bound_accuracy",NA,"10%",NA,0.114469226401387,0.121923636808234,960,2665,409134,47942
"performance+numtrials",NA,"5%","50",NA,"bounds_rt+z","160","2500",NA,NA,"3.0","lower_bound_accuracy",NA,"5%",NA,0.116164175649636,0.124191481449564,977,2665,409134,42458
"performance+numtrials",NA,"5%","50",NA,"bounds_rt+z","160","2500",NA,NA,"3.0","lower_bound_accuracy+sample",NA,"10%","30",0.114469226401387,0.121923636808234,960,2665,409134,47942
"performance+numtrials",NA,"5%","50",NA,"bounds_rt+z","160","2500",NA,NA,"3.0","lower_bound_accuracy+sample",NA,"10%","50",0.114469226401387,0.121923636808234,960,2665,409134,47942
"performance+numtrials",NA,"5%","50",NA,"bounds_rt+z","160","2500",NA,NA,"3.0","lower_bound_accuracy+sample",NA,"5%","30",0.116164175649636,0.124191481449564,977,2665,409134,42458
"performance+numtrials",NA,"5%","50",NA,"bounds_rt+z","160","2500",NA,NA,"3.0","lower_bound_accuracy+sample",NA,"5%","50",0.116164175649636,0.124191481449564,977,2665,409134,42458
"performance+numtrials",NA,"5%","50",NA,"bounds_rt+z","160","2500",NA,NA,"3.0","none",NA,NA,NA,0.11911220779915,0.12760347633255,1000,2665,409134,37009
"performance+numtrials",NA,"5%","50",NA,"bounds_rt+z","160","3000",NA,NA,"2.5","accuracy","25%",NA,NA,0.111473762060528,0.11775530530575,999,2665,409134,38113
"performance+numtrials",NA,"5%","50",NA,"bounds_rt+z","160","3000",NA,NA,"2.5","accuracy","50%",NA,NA,0.110831432050427,0.116008566097666,996,2665,409134,38606
"performance+numtrials",NA,"5%","50",NA,"bounds_rt+z","160","3000",NA,NA,"2.5","accuracy+sample","25%",NA,"30",0.111473762060528,0.11775530530575,999,2665,409134,38113
"performance+numtrials",NA,"5%","50",NA,"bounds_rt+z","160","3000",NA,NA,"2.5","accuracy+sample","25%",NA,"50",0.111473762060528,0.11775530530575,999,2665,409134,38113
"performance+numtrials",NA,"5%","50",NA,"bounds_rt+z","160","3000",NA,NA,"2.5","accuracy+sample","50%",NA,"30",0.110831432050427,0.116008566097666,996,2665,409134,38606
