"P_type","P_accuracy","P_performance","P_numtrials","P_rtvar","T_type","T_lower_rt","T_upper_rt","T_lower_pct","T_upper_pct","T_z","S_type","S_accuracy","S_lower_acc_trim","S_sample_size","mean_priming_z","sd_priming_z","n_targets","number_parts","total_rows","number_exclude"
"accuracy+rtvar","80%",NA,NA,"10%","bounds_rt+z","200","3000",NA,NA,"3.0","lower_bound_accuracy+sample",NA,"5%","30",0.110692657036158,0.120195947763485,977,2368,409134,84305
"accuracy+rtvar","80%",NA,NA,"10%","bounds_rt+z","200","3000",NA,NA,"3.0","lower_bound_accuracy+sample",NA,"5%","50",0.110692657036158,0.120195947763485,977,2368,409134,84305
"accuracy+rtvar","80%",NA,NA,"10%","bounds_rt+z","200","3000",NA,NA,"3.0","none",NA,NA,NA,0.11317226086358,0.122985327628705,1000,2368,409134,79436
"accuracy+rtvar","80%",NA,NA,"10%","none",NA,NA,NA,NA,NA,"accuracy","25%",NA,NA,0.123634602597685,0.145957013970746,999,2368,409134,75828
"accuracy+rtvar","80%",NA,NA,"10%","none",NA,NA,NA,NA,NA,"accuracy","50%",NA,NA,0.122559446524061,0.140545608974478,996,2368,409134,76334
"accuracy+rtvar","80%",NA,NA,"10%","none",NA,NA,NA,NA,NA,"accuracy+sample","25%",NA,"30",0.123634602597685,0.145957013970746,999,2368,409134,75828
"accuracy+rtvar","80%",NA,NA,"10%","none",NA,NA,NA,NA,NA,"accuracy+sample","25%",NA,"50",0.123634602597685,0.145957013970746,999,2368,409134,75828
"accuracy+rtvar","80%",NA,NA,"10%","none",NA,NA,NA,NA,NA,"accuracy+sample","50%",NA,"30",0.122559446524061,0.140545608974478,996,2368,409134,76334
"accuracy+rtvar","80%",NA,NA,"10%","none",NA,NA,NA,NA,NA,"accuracy+sample","50%",NA,"50",0.122559446524061,0.140545608974478,996,2368,409134,76334
"accuracy+rtvar","80%",NA,NA,"10%","none",NA,NA,NA,NA,NA,"lower_bound_accuracy",NA,"10%",NA,0.119175939456569,0.13543436147683,960,2368,409134,85877
"accuracy+rtvar","80%",NA,NA,"10%","none",NA,NA,NA,NA,NA,"lower_bound_accuracy",NA,"5%",NA,0.120841628580092,0.13925881227418,977,2368,409134,80889
"accuracy+rtvar","80%",NA,NA,"10%","none",NA,NA,NA,NA,NA,"lower_bound_accuracy+sample",NA,"10%","30",0.119175939456569,0.13543436147683,960,2368,409134,85877
"accuracy+rtvar","80%",NA,NA,"10%","none",NA,NA,NA,NA,NA,"lower_bound_accuracy+sample",NA,"10%","50",0.119175939456569,0.13543436147683,960,2368,409134,85877
"accuracy+rtvar","80%",NA,NA,"10%","none",NA,NA,NA,NA,NA,"lower_bound_accuracy+sample",NA,"5%","30",0.120841628580092,0.13925881227418,977,2368,409134,80889
"accuracy+rtvar","80%",NA,NA,"10%","none",NA,NA,NA,NA,NA,"lower_bound_accuracy+sample",NA,"5%","50",0.120841628580092,0.13925881227418,977,2368,409134,80889
"accuracy+rtvar","80%",NA,NA,"10%","none",NA,NA,NA,NA,NA,"none",NA,NA,NA,0.12328456603472,0.146303283449028,1000,2368,409134,75807
"accuracy+rtvar","80%",NA,NA,"5%","bounds_percent",NA,NA,"10%","10%",NA,"accuracy","25%",NA,NA,0.138793132491641,0.17723388146265,999,2504,409134,125746
"accuracy+rtvar","80%",NA,NA,"5%","bounds_percent",NA,NA,"10%","10%",NA,"accuracy","50%",NA,NA,0.137965183893819,0.174929007171347,996,2504,409134,126131
"accuracy+rtvar","80%",NA,NA,"5%","bounds_percent",NA,NA,"10%","10%",NA,"accuracy+sample","25%",NA,"30",0.138793132491641,0.17723388146265,999,2504,409134,125746
"accuracy+rtvar","80%",NA,NA,"5%","bounds_percent",NA,NA,"10%","10%",NA,"accuracy+sample","25%",NA,"50",0.138793132491641,0.17723388146265,999,2504,409134,125746
