"P_type","P_accuracy","P_performance","P_numtrials","P_rtvar","T_type","T_lower_rt","T_upper_rt","T_lower_pct","T_upper_pct","T_z","S_type","S_accuracy","S_lower_acc_trim","S_sample_size","mean_priming_z","sd_priming_z","n_targets","number_parts","total_rows","number_exclude"
"performance",NA,"10%",NA,NA,"bounds_percent+z",NA,NA,"10%","10%","3.0","lower_bound_accuracy",NA,"5%",NA,0.132663497385059,0.171103881211335,977,2525,409134,128784
"performance",NA,"10%",NA,NA,"bounds_percent+z",NA,NA,"10%","10%","3.0","lower_bound_accuracy+sample",NA,"10%","30",0.129825260370221,0.168207450550151,960,2525,409134,133334
"performance",NA,"10%",NA,NA,"bounds_percent+z",NA,NA,"10%","10%","3.0","lower_bound_accuracy+sample",NA,"10%","50",0.129825260370221,0.168207450550151,960,2525,409134,133334
"performance",NA,"10%",NA,NA,"bounds_percent+z",NA,NA,"10%","10%","3.0","lower_bound_accuracy+sample",NA,"5%","30",0.132663497385059,0.171103881211335,977,2525,409134,128784
"performance",NA,"10%",NA,NA,"bounds_percent+z",NA,NA,"10%","10%","3.0","lower_bound_accuracy+sample",NA,"5%","50",0.132663497385059,0.171103881211335,977,2525,409134,128784
"performance",NA,"10%",NA,NA,"bounds_percent+z",NA,NA,"10%","10%","3.0","none",NA,NA,NA,0.134023734801268,0.179989037680593,1000,2525,409134,124359
"performance",NA,"10%",NA,NA,"bounds_percent+z",NA,NA,"10%","5%","2.5","accuracy","25%",NA,NA,0.114352502562508,0.144250789735779,999,2525,409134,119271
"performance",NA,"10%",NA,NA,"bounds_percent+z",NA,NA,"10%","5%","2.5","accuracy","50%",NA,NA,0.113290434460054,0.142058064973599,996,2525,409134,119677
"performance",NA,"10%",NA,NA,"bounds_percent+z",NA,NA,"10%","5%","2.5","accuracy+sample","25%",NA,"30",0.114352502562508,0.144250789735779,999,2525,409134,119271
"performance",NA,"10%",NA,NA,"bounds_percent+z",NA,NA,"10%","5%","2.5","accuracy+sample","25%",NA,"50",0.114352502562508,0.144250789735779,999,2525,409134,119271
"performance",NA,"10%",NA,NA,"bounds_percent+z",NA,NA,"10%","5%","2.5","accuracy+sample","50%",NA,"30",0.113290434460054,0.142058064973599,996,2525,409134,119677
"performance",NA,"10%",NA,NA,"bounds_percent+z",NA,NA,"10%","5%","2.5","accuracy+sample","50%",NA,"50",0.113290434460054,0.142058064973599,996,2525,409134,119677
"performance",NA,"10%",NA,NA,"bounds_percent+z",NA,NA,"10%","5%","2.5","lower_bound_accuracy",NA,"10%",NA,0.108669149069901,0.137467438655168,960,2525,409134,128646
"performance",NA,"10%",NA,NA,"bounds_percent+z",NA,NA,"10%","5%","2.5","lower_bound_accuracy",NA,"5%",NA,0.111188422939522,0.140509852261471,977,2525,409134,123948
"performance",NA,"10%",NA,NA,"bounds_percent+z",NA,NA,"10%","5%","2.5","lower_bound_accuracy+sample",NA,"10%","30",0.108669149069901,0.137467438655168,960,2525,409134,128646
"performance",NA,"10%",NA,NA,"bounds_percent+z",NA,NA,"10%","5%","2.5","lower_bound_accuracy+sample",NA,"10%","50",0.108669149069901,0.137467438655168,960,2525,409134,128646
"performance",NA,"10%",NA,NA,"bounds_percent+z",NA,NA,"10%","5%","2.5","lower_bound_accuracy+sample",NA,"5%","30",0.111188422939522,0.140509852261471,977,2525,409134,123948
"performance",NA,"10%",NA,NA,"bounds_percent+z",NA,NA,"10%","5%","2.5","lower_bound_accuracy+sample",NA,"5%","50",0.111188422939522,0.140509852261471,977,2525,409134,123948
"performance",NA,"10%",NA,NA,"bounds_percent+z",NA,NA,"10%","5%","2.5","none",NA,NA,NA,0.11334856578514,0.147632483799774,1000,2525,409134,119266
"performance",NA,"10%",NA,NA,"bounds_percent+z",NA,NA,"10%","5%","3.0","accuracy","25%",NA,NA,0.118349277958152,0.151113465392469,999,2525,409134,117106
