"P_type","P_accuracy","P_performance","P_numtrials","P_rtvar","T_type","T_lower_rt","T_upper_rt","T_lower_pct","T_upper_pct","T_z","S_type","S_accuracy","S_lower_acc_trim","S_sample_size","mean_priming_z","sd_priming_z","n_targets","number_parts","total_rows","number_exclude"
"performance+numtrials",NA,"5%","50",NA,"bounds_rt+z","100","2500",NA,NA,"3.0","lower_bound_accuracy+sample",NA,"5%","30",0.116069288559361,0.124154398146778,977,2665,409134,42347
"performance+numtrials",NA,"5%","50",NA,"bounds_rt+z","100","2500",NA,NA,"3.0","lower_bound_accuracy+sample",NA,"5%","50",0.116069288559361,0.124154398146778,977,2665,409134,42347
"performance+numtrials",NA,"5%","50",NA,"bounds_rt+z","100","2500",NA,NA,"3.0","none",NA,NA,NA,0.119042801749557,0.127665205693071,1000,2665,409134,36895
"performance+numtrials",NA,"5%","50",NA,"bounds_rt+z","100","3000",NA,NA,"2.5","accuracy","25%",NA,NA,0.111405363603675,0.117788113205673,999,2665,409134,38000
"performance+numtrials",NA,"5%","50",NA,"bounds_rt+z","100","3000",NA,NA,"2.5","accuracy","50%",NA,NA,0.110739866810132,0.115984841849158,996,2665,409134,38494
"performance+numtrials",NA,"5%","50",NA,"bounds_rt+z","100","3000",NA,NA,"2.5","accuracy+sample","25%",NA,"30",0.111405363603675,0.117788113205673,999,2665,409134,38000
"performance+numtrials",NA,"5%","50",NA,"bounds_rt+z","100","3000",NA,NA,"2.5","accuracy+sample","25%",NA,"50",0.111405363603675,0.117788113205673,999,2665,409134,38000
"performance+numtrials",NA,"5%","50",NA,"bounds_rt+z","100","3000",NA,NA,"2.5","accuracy+sample","50%",NA,"30",0.110739866810132,0.115984841849158,996,2665,409134,38494
"performance+numtrials",NA,"5%","50",NA,"bounds_rt+z","100","3000",NA,NA,"2.5","accuracy+sample","50%",NA,"50",0.110739866810132,0.115984841849158,996,2665,409134,38494
"performance+numtrials",NA,"5%","50",NA,"bounds_rt+z","100","3000",NA,NA,"2.5","lower_bound_accuracy",NA,"10%",NA,0.107580466838772,0.113492260200186,960,2665,409134,48793
"performance+numtrials",NA,"5%","50",NA,"bounds_rt+z","100","3000",NA,NA,"2.5","lower_bound_accuracy",NA,"5%",NA,0.109267951162019,0.115490198224084,977,2665,409134,43351
"performance+numtrials",NA,"5%","50",NA,"bounds_rt+z","100","3000",NA,NA,"2.5","lower_bound_accuracy+sample",NA,"10%","30",0.107580466838772,0.113492260200186,960,2665,409134,48793
"performance+numtrials",NA,"5%","50",NA,"bounds_rt+z","100","3000",NA,NA,"2.5","lower_bound_accuracy+sample",NA,"10%","50",0.107580466838772,0.113492260200186,960,2665,409134,48793
"performance+numtrials",NA,"5%","50",NA,"bounds_rt+z","100","3000",NA,NA,"2.5","lower_bound_accuracy+sample",NA,"5%","30",0.109267951162019,0.115490198224084,977,2665,409134,43351
"performance+numtrials",NA,"5%","50",NA,"bounds_rt+z","100","3000",NA,NA,"2.5","lower_bound_accuracy+sample",NA,"5%","50",0.109267951162019,0.115490198224084,977,2665,409134,43351
"performance+numtrials",NA,"5%","50",NA,"bounds_rt+z","100","3000",NA,NA,"2.5","none",NA,NA,NA,0.111805968616954,0.118408766827783,1000,2665,409134,37978
"performance+numtrials",NA,"5%","50",NA,"bounds_rt+z","100","3000",NA,NA,"3.0","accuracy","25%",NA,NA,0.115150318934359,0.122783808579368,999,2665,409134,36327
"performance+numtrials",NA,"5%","50",NA,"bounds_rt+z","100","3000",NA,NA,"3.0","accuracy","50%",NA,NA,0.114484150579738,0.120899772236591,996,2665,409134,36840
"performance+numtrials",NA,"5%","50",NA,"bounds_rt+z","100","3000",NA,NA,"3.0","accuracy+sample","25%",NA,"30",0.115150318934359,0.122783808579368,999,2665,409134,36327
"performance+numtrials",NA,"5%","50",NA,"bounds_rt+z","100","3000",NA,NA,"3.0","accuracy+sample","25%",NA,"50",0.115150318934359,0.122783808579368,999,2665,409134,36327
