"P_type","P_accuracy","P_performance","P_numtrials","P_rtvar","T_type","T_lower_rt","T_upper_rt","T_lower_pct","T_upper_pct","T_z","S_type","S_accuracy","S_lower_acc_trim","S_sample_size","mean_priming_z","sd_priming_z","n_targets","number_parts","total_rows","number_exclude"
"performance",NA,"5%",NA,NA,"bounds_rt+z","100","3000",NA,NA,"2.5","lower_bound_accuracy+sample",NA,"10%","50",0.107565089509776,0.113453862653186,960,2676,409134,48750
"performance",NA,"5%",NA,NA,"bounds_rt+z","100","3000",NA,NA,"2.5","lower_bound_accuracy+sample",NA,"5%","30",0.109248472185073,0.115456049428389,977,2676,409134,43305
"performance",NA,"5%",NA,NA,"bounds_rt+z","100","3000",NA,NA,"2.5","lower_bound_accuracy+sample",NA,"5%","50",0.109248472185073,0.115456049428389,977,2676,409134,43305
"performance",NA,"5%",NA,NA,"bounds_rt+z","100","3000",NA,NA,"2.5","none",NA,NA,NA,0.111766721384226,0.118384570209043,1000,2676,409134,37931
"performance",NA,"5%",NA,NA,"bounds_rt+z","100","3000",NA,NA,"3.0","accuracy","25%",NA,NA,0.11511099846537,0.12274854023526,999,2676,409134,36280
"performance",NA,"5%",NA,NA,"bounds_rt+z","100","3000",NA,NA,"3.0","accuracy","50%",NA,NA,0.114444711675602,0.120863628503379,996,2676,409134,36793
"performance",NA,"5%",NA,NA,"bounds_rt+z","100","3000",NA,NA,"3.0","accuracy+sample","25%",NA,"30",0.11511099846537,0.12274854023526,999,2676,409134,36280
"performance",NA,"5%",NA,NA,"bounds_rt+z","100","3000",NA,NA,"3.0","accuracy+sample","25%",NA,"50",0.11511099846537,0.12274854023526,999,2676,409134,36280
"performance",NA,"5%",NA,NA,"bounds_rt+z","100","3000",NA,NA,"3.0","accuracy+sample","50%",NA,"30",0.114444711675602,0.120863628503379,996,2676,409134,36793
"performance",NA,"5%",NA,NA,"bounds_rt+z","100","3000",NA,NA,"3.0","accuracy+sample","50%",NA,"50",0.114444711675602,0.120863628503379,996,2676,409134,36793
"performance",NA,"5%",NA,NA,"bounds_rt+z","100","3000",NA,NA,"3.0","lower_bound_accuracy",NA,"10%",NA,0.111075025893761,0.117806419317693,960,2676,409134,47245
"performance",NA,"5%",NA,NA,"bounds_rt+z","100","3000",NA,NA,"3.0","lower_bound_accuracy",NA,"5%",NA,0.112754079458967,0.120086831650056,977,2676,409134,41741
"performance",NA,"5%",NA,NA,"bounds_rt+z","100","3000",NA,NA,"3.0","lower_bound_accuracy+sample",NA,"10%","30",0.111075025893761,0.117806419317693,960,2676,409134,47245
"performance",NA,"5%",NA,NA,"bounds_rt+z","100","3000",NA,NA,"3.0","lower_bound_accuracy+sample",NA,"10%","50",0.111075025893761,0.117806419317693,960,2676,409134,47245
"performance",NA,"5%",NA,NA,"bounds_rt+z","100","3000",NA,NA,"3.0","lower_bound_accuracy+sample",NA,"5%","30",0.112754079458967,0.120086831650056,977,2676,409134,41741
"performance",NA,"5%",NA,NA,"bounds_rt+z","100","3000",NA,NA,"3.0","lower_bound_accuracy+sample",NA,"5%","50",0.112754079458967,0.120086831650056,977,2676,409134,41741
"performance",NA,"5%",NA,NA,"bounds_rt+z","100","3000",NA,NA,"3.0","none",NA,NA,NA,0.115507897843787,0.123327413659975,1000,2676,409134,36258
"performance",NA,"5%",NA,NA,"bounds_rt+z","160","2500",NA,NA,"2.5","accuracy","25%",NA,NA,0.11462806216837,0.121517169549421,999,2676,409134,38764
"performance",NA,"5%",NA,NA,"bounds_rt+z","160","2500",NA,NA,"2.5","accuracy","50%",NA,NA,0.113937170397574,0.119741481677104,996,2676,409134,39250
"performance",NA,"5%",NA,NA,"bounds_rt+z","160","2500",NA,NA,"2.5","accuracy+sample","25%",NA,"30",0.11462806216837,0.121517169549421,999,2676,409134,38764
