"P_type","P_accuracy","P_performance","P_numtrials","P_rtvar","T_type","T_lower_rt","T_upper_rt","T_lower_pct","T_upper_pct","T_z","S_type","S_accuracy","S_lower_acc_trim","S_sample_size","mean_priming_z","sd_priming_z","n_targets","number_parts","total_rows","number_exclude"
"accuracy+rtvar","85%",NA,NA,"10%","bounds_percent+z",NA,NA,"10%","5%","2.5","accuracy+sample","25%",NA,"50",0.116236285724065,0.147507144913844,999,2281,409134,143252
"accuracy+rtvar","85%",NA,NA,"10%","bounds_percent+z",NA,NA,"10%","5%","2.5","accuracy+sample","50%",NA,"30",0.115130753368866,0.145420089596712,996,2281,409134,143622
"accuracy+rtvar","85%",NA,NA,"10%","bounds_percent+z",NA,NA,"10%","5%","2.5","accuracy+sample","50%",NA,"50",0.115130753368866,0.145420089596712,996,2281,409134,143622
"accuracy+rtvar","85%",NA,NA,"10%","bounds_percent+z",NA,NA,"10%","5%","2.5","lower_bound_accuracy",NA,"10%",NA,0.110359161368831,0.140616194247878,960,2281,409134,151748
"accuracy+rtvar","85%",NA,NA,"10%","bounds_percent+z",NA,NA,"10%","5%","2.5","lower_bound_accuracy",NA,"5%",NA,0.112747552265248,0.143496090462845,977,2281,409134,147471
"accuracy+rtvar","85%",NA,NA,"10%","bounds_percent+z",NA,NA,"10%","5%","2.5","lower_bound_accuracy+sample",NA,"10%","30",0.110359161368831,0.140616194247878,960,2281,409134,151748
"accuracy+rtvar","85%",NA,NA,"10%","bounds_percent+z",NA,NA,"10%","5%","2.5","lower_bound_accuracy+sample",NA,"10%","50",0.110359161368831,0.140616194247878,960,2281,409134,151748
"accuracy+rtvar","85%",NA,NA,"10%","bounds_percent+z",NA,NA,"10%","5%","2.5","lower_bound_accuracy+sample",NA,"5%","30",0.112747552265248,0.143496090462845,977,2281,409134,147471
"accuracy+rtvar","85%",NA,NA,"10%","bounds_percent+z",NA,NA,"10%","5%","2.5","lower_bound_accuracy+sample",NA,"5%","50",0.112747552265248,0.143496090462845,977,2281,409134,147471
"accuracy+rtvar","85%",NA,NA,"10%","bounds_percent+z",NA,NA,"10%","5%","2.5","none",NA,NA,NA,0.114652379448126,0.155709141522441,1000,2281,409134,143247
"accuracy+rtvar","85%",NA,NA,"10%","bounds_percent+z",NA,NA,"10%","5%","3.0","accuracy","25%",NA,NA,0.11971966409403,0.153853374161467,999,2281,409134,141213
"accuracy+rtvar","85%",NA,NA,"10%","bounds_percent+z",NA,NA,"10%","5%","3.0","accuracy","50%",NA,NA,0.118612864036911,0.151302512064202,996,2281,409134,141601
"accuracy+rtvar","85%",NA,NA,"10%","bounds_percent+z",NA,NA,"10%","5%","3.0","accuracy+sample","25%",NA,"30",0.11971966409403,0.153853374161467,999,2281,409134,141213
"accuracy+rtvar","85%",NA,NA,"10%","bounds_percent+z",NA,NA,"10%","5%","3.0","accuracy+sample","25%",NA,"50",0.11971966409403,0.153853374161467,999,2281,409134,141213
"accuracy+rtvar","85%",NA,NA,"10%","bounds_percent+z",NA,NA,"10%","5%","3.0","accuracy+sample","50%",NA,"30",0.118612864036911,0.151302512064202,996,2281,409134,141601
"accuracy+rtvar","85%",NA,NA,"10%","bounds_percent+z",NA,NA,"10%","5%","3.0","accuracy+sample","50%",NA,"50",0.118612864036911,0.151302512064202,996,2281,409134,141601
"accuracy+rtvar","85%",NA,NA,"10%","bounds_percent+z",NA,NA,"10%","5%","3.0","lower_bound_accuracy",NA,"10%",NA,0.113487671990362,0.145884981225263,960,2281,409134,149896
"accuracy+rtvar","85%",NA,NA,"10%","bounds_percent+z",NA,NA,"10%","5%","3.0","lower_bound_accuracy",NA,"5%",NA,0.115969406537215,0.148672851946579,977,2281,409134,145538
"accuracy+rtvar","85%",NA,NA,"10%","bounds_percent+z",NA,NA,"10%","5%","3.0","lower_bound_accuracy+sample",NA,"10%","30",0.113487671990362,0.145884981225263,960,2281,409134,149896
"accuracy+rtvar","85%",NA,NA,"10%","bounds_percent+z",NA,NA,"10%","5%","3.0","lower_bound_accuracy+sample",NA,"10%","50",0.113487671990362,0.145884981225263,960,2281,409134,149896
