"P_type","P_accuracy","P_performance","P_numtrials","P_rtvar","T_type","T_lower_rt","T_upper_rt","T_lower_pct","T_upper_pct","T_z","S_type","S_accuracy","S_lower_acc_trim","S_sample_size","mean_priming_z","sd_priming_z","n_targets","number_parts","total_rows","number_exclude"
"accuracy+rtvar","75%",NA,NA,"10%","bounds_percent",NA,NA,"10%","5%",NA,"accuracy","25%",NA,NA,0.126880366859041,0.166049959328416,999,2404,409134,127876
"accuracy+rtvar","75%",NA,NA,"10%","bounds_percent",NA,NA,"10%","5%",NA,"accuracy","50%",NA,NA,0.125635128040968,0.163303826269524,996,2404,409134,128311
"accuracy+rtvar","75%",NA,NA,"10%","bounds_percent",NA,NA,"10%","5%",NA,"accuracy+sample","25%",NA,"30",0.126880366859041,0.166049959328416,999,2404,409134,127876
"accuracy+rtvar","75%",NA,NA,"10%","bounds_percent",NA,NA,"10%","5%",NA,"accuracy+sample","25%",NA,"50",0.126880366859041,0.166049959328416,999,2404,409134,127876
"accuracy+rtvar","75%",NA,NA,"10%","bounds_percent",NA,NA,"10%","5%",NA,"accuracy+sample","50%",NA,"30",0.125635128040968,0.163303826269524,996,2404,409134,128311
"accuracy+rtvar","75%",NA,NA,"10%","bounds_percent",NA,NA,"10%","5%",NA,"accuracy+sample","50%",NA,"50",0.125635128040968,0.163303826269524,996,2404,409134,128311
"accuracy+rtvar","75%",NA,NA,"10%","bounds_percent",NA,NA,"10%","5%",NA,"lower_bound_accuracy",NA,"10%",NA,0.11970770904516,0.155603630051206,960,2404,409134,137088
"accuracy+rtvar","75%",NA,NA,"10%","bounds_percent",NA,NA,"10%","5%",NA,"lower_bound_accuracy",NA,"5%",NA,0.122258706296918,0.15866982787347,977,2404,409134,132486
"accuracy+rtvar","75%",NA,NA,"10%","bounds_percent",NA,NA,"10%","5%",NA,"lower_bound_accuracy+sample",NA,"10%","30",0.11970770904516,0.155603630051206,960,2404,409134,137088
"accuracy+rtvar","75%",NA,NA,"10%","bounds_percent",NA,NA,"10%","5%",NA,"lower_bound_accuracy+sample",NA,"10%","50",0.11970770904516,0.155603630051206,960,2404,409134,137088
"accuracy+rtvar","75%",NA,NA,"10%","bounds_percent",NA,NA,"10%","5%",NA,"lower_bound_accuracy+sample",NA,"5%","30",0.122258706296918,0.15866982787347,977,2404,409134,132486
"accuracy+rtvar","75%",NA,NA,"10%","bounds_percent",NA,NA,"10%","5%",NA,"lower_bound_accuracy+sample",NA,"5%","50",0.122258706296918,0.15866982787347,977,2404,409134,132486
"accuracy+rtvar","75%",NA,NA,"10%","bounds_percent",NA,NA,"10%","5%",NA,"none",NA,NA,NA,0.126703240992591,0.166061321132744,1000,2404,409134,127869
"accuracy+rtvar","75%",NA,NA,"10%","bounds_percent",NA,NA,"5%","10%",NA,"accuracy","25%",NA,NA,0.154633146828621,0.17858143375517,999,2404,409134,109100
"accuracy+rtvar","75%",NA,NA,"10%","bounds_percent",NA,NA,"5%","10%",NA,"accuracy","50%",NA,NA,0.153940558545933,0.177011950346018,996,2404,409134,109474
"accuracy+rtvar","75%",NA,NA,"10%","bounds_percent",NA,NA,"5%","10%",NA,"accuracy+sample","25%",NA,"30",0.154633146828621,0.17858143375517,999,2404,409134,109100
"accuracy+rtvar","75%",NA,NA,"10%","bounds_percent",NA,NA,"5%","10%",NA,"accuracy+sample","25%",NA,"50",0.154633146828621,0.17858143375517,999,2404,409134,109100
"accuracy+rtvar","75%",NA,NA,"10%","bounds_percent",NA,NA,"5%","10%",NA,"accuracy+sample","50%",NA,"30",0.153940558545933,0.177011950346018,996,2404,409134,109474
"accuracy+rtvar","75%",NA,NA,"10%","bounds_percent",NA,NA,"5%","10%",NA,"accuracy+sample","50%",NA,"50",0.153940558545933,0.177011950346018,996,2404,409134,109474
"accuracy+rtvar","75%",NA,NA,"10%","bounds_percent",NA,NA,"5%","10%",NA,"lower_bound_accuracy",NA,"10%",NA,0.149096058773364,0.172958000148961,960,2404,409134,117819
