"P_type","P_accuracy","P_performance","P_numtrials","P_rtvar","T_type","T_lower_rt","T_upper_rt","T_lower_pct","T_upper_pct","T_z","S_type","S_accuracy","S_lower_acc_trim","S_sample_size","mean_priming_z","sd_priming_z","n_targets","number_parts","total_rows","number_exclude"
"performance+rtvar",NA,"5%",NA,"10%","bounds_rt","200","2500",NA,NA,NA,"accuracy","25%",NA,NA,0.127419409222508,0.146472681545529,999,2401,409134,72690
"performance+rtvar",NA,"5%",NA,"10%","bounds_rt","200","2500",NA,NA,NA,"accuracy","50%",NA,NA,0.12661440640037,0.143771826885271,996,2401,409134,73190
"performance+rtvar",NA,"5%",NA,"10%","bounds_rt","200","2500",NA,NA,NA,"accuracy+sample","25%",NA,"30",0.127419409222508,0.146472681545529,999,2401,409134,72690
"performance+rtvar",NA,"5%",NA,"10%","bounds_rt","200","2500",NA,NA,NA,"accuracy+sample","25%",NA,"50",0.127419409222508,0.146472681545529,999,2401,409134,72690
"performance+rtvar",NA,"5%",NA,"10%","bounds_rt","200","2500",NA,NA,NA,"accuracy+sample","50%",NA,"30",0.12661440640037,0.143771826885271,996,2401,409134,73190
"performance+rtvar",NA,"5%",NA,"10%","bounds_rt","200","2500",NA,NA,NA,"accuracy+sample","50%",NA,"50",0.12661440640037,0.143771826885271,996,2401,409134,73190
"performance+rtvar",NA,"5%",NA,"10%","bounds_rt","200","2500",NA,NA,NA,"lower_bound_accuracy",NA,"10%",NA,0.122546859352327,0.138690143136202,960,2401,409134,82799
"performance+rtvar",NA,"5%",NA,"10%","bounds_rt","200","2500",NA,NA,NA,"lower_bound_accuracy",NA,"5%",NA,0.124412229154213,0.142599478967877,977,2401,409134,77768
"performance+rtvar",NA,"5%",NA,"10%","bounds_rt","200","2500",NA,NA,NA,"lower_bound_accuracy+sample",NA,"10%","30",0.122546859352327,0.138690143136202,960,2401,409134,82799
"performance+rtvar",NA,"5%",NA,"10%","bounds_rt","200","2500",NA,NA,NA,"lower_bound_accuracy+sample",NA,"10%","50",0.122546859352327,0.138690143136202,960,2401,409134,82799
"performance+rtvar",NA,"5%",NA,"10%","bounds_rt","200","2500",NA,NA,NA,"lower_bound_accuracy+sample",NA,"5%","30",0.124412229154213,0.142599478967877,977,2401,409134,77768
"performance+rtvar",NA,"5%",NA,"10%","bounds_rt","200","2500",NA,NA,NA,"lower_bound_accuracy+sample",NA,"5%","50",0.124412229154213,0.142599478967877,977,2401,409134,77768
"performance+rtvar",NA,"5%",NA,"10%","bounds_rt","200","2500",NA,NA,NA,"none",NA,NA,NA,0.127213324566606,0.146544333231875,1000,2401,409134,72670
"performance+rtvar",NA,"5%",NA,"10%","bounds_rt","200","3000",NA,NA,NA,"accuracy","25%",NA,NA,0.124166055253391,0.145241695194388,999,2401,409134,72113
"performance+rtvar",NA,"5%",NA,"10%","bounds_rt","200","3000",NA,NA,NA,"accuracy","50%",NA,NA,0.123131708089487,0.140445647942617,996,2401,409134,72622
"performance+rtvar",NA,"5%",NA,"10%","bounds_rt","200","3000",NA,NA,NA,"accuracy+sample","25%",NA,"30",0.124166055253391,0.145241695194388,999,2401,409134,72113
"performance+rtvar",NA,"5%",NA,"10%","bounds_rt","200","3000",NA,NA,NA,"accuracy+sample","25%",NA,"50",0.124166055253391,0.145241695194388,999,2401,409134,72113
"performance+rtvar",NA,"5%",NA,"10%","bounds_rt","200","3000",NA,NA,NA,"accuracy+sample","50%",NA,"30",0.123131708089487,0.140445647942617,996,2401,409134,72622
"performance+rtvar",NA,"5%",NA,"10%","bounds_rt","200","3000",NA,NA,NA,"accuracy+sample","50%",NA,"50",0.123131708089487,0.140445647942617,996,2401,409134,72622
"performance+rtvar",NA,"5%",NA,"10%","bounds_rt","200","3000",NA,NA,NA,"lower_bound_accuracy",NA,"10%",NA,0.119626422775266,0.135400948477203,960,2401,409134,82264
