"P_type","P_accuracy","P_performance","P_numtrials","P_rtvar","T_type","T_lower_rt","T_upper_rt","T_lower_pct","T_upper_pct","T_z","S_type","S_accuracy","S_lower_acc_trim","S_sample_size","mean_priming_z","sd_priming_z","n_targets","number_parts","total_rows","number_exclude"
"performance+rtvar",NA,"10%",NA,"10%","bounds_rt","160","2500",NA,NA,NA,"none",NA,NA,NA,0.127362738406507,0.150628830838477,1000,2260,409134,89940
"performance+rtvar",NA,"10%",NA,"10%","bounds_rt","160","3000",NA,NA,NA,"accuracy","25%",NA,NA,0.124336850313923,0.149730235156532,999,2260,409134,89424
"performance+rtvar",NA,"10%",NA,"10%","bounds_rt","160","3000",NA,NA,NA,"accuracy","50%",NA,NA,0.123115254161428,0.142780919400235,996,2260,409134,89906
"performance+rtvar",NA,"10%",NA,"10%","bounds_rt","160","3000",NA,NA,NA,"accuracy+sample","25%",NA,"30",0.124336850313923,0.149730235156532,999,2260,409134,89424
"performance+rtvar",NA,"10%",NA,"10%","bounds_rt","160","3000",NA,NA,NA,"accuracy+sample","25%",NA,"50",0.124336850313923,0.149730235156532,999,2260,409134,89424
"performance+rtvar",NA,"10%",NA,"10%","bounds_rt","160","3000",NA,NA,NA,"accuracy+sample","50%",NA,"30",0.123115254161428,0.142780919400235,996,2260,409134,89906
"performance+rtvar",NA,"10%",NA,"10%","bounds_rt","160","3000",NA,NA,NA,"accuracy+sample","50%",NA,"50",0.123115254161428,0.142780919400235,996,2260,409134,89906
"performance+rtvar",NA,"10%",NA,"10%","bounds_rt","160","3000",NA,NA,NA,"lower_bound_accuracy",NA,"10%",NA,0.119699462189702,0.13742213053491,960,2260,409134,99099
"performance+rtvar",NA,"10%",NA,"10%","bounds_rt","160","3000",NA,NA,NA,"lower_bound_accuracy",NA,"5%",NA,0.121419868004737,0.141471504046731,977,2260,409134,94300
"performance+rtvar",NA,"10%",NA,"10%","bounds_rt","160","3000",NA,NA,NA,"lower_bound_accuracy+sample",NA,"10%","30",0.119699462189702,0.13742213053491,960,2260,409134,99099
"performance+rtvar",NA,"10%",NA,"10%","bounds_rt","160","3000",NA,NA,NA,"lower_bound_accuracy+sample",NA,"10%","50",0.119699462189702,0.13742213053491,960,2260,409134,99099
"performance+rtvar",NA,"10%",NA,"10%","bounds_rt","160","3000",NA,NA,NA,"lower_bound_accuracy+sample",NA,"5%","30",0.121419868004737,0.141471504046731,977,2260,409134,94300
"performance+rtvar",NA,"10%",NA,"10%","bounds_rt","160","3000",NA,NA,NA,"lower_bound_accuracy+sample",NA,"5%","50",0.121419868004737,0.141471504046731,977,2260,409134,94300
"performance+rtvar",NA,"10%",NA,"10%","bounds_rt","160","3000",NA,NA,NA,"none",NA,NA,NA,0.123953397360488,0.150145722225522,1000,2260,409134,89409
"performance+rtvar",NA,"10%",NA,"10%","bounds_rt","200","2500",NA,NA,NA,"accuracy","25%",NA,NA,0.127729598156537,0.150215407009657,999,2260,409134,90040
"performance+rtvar",NA,"10%",NA,"10%","bounds_rt","200","2500",NA,NA,NA,"accuracy","50%",NA,NA,0.12677146345525,0.145998967969101,996,2260,409134,90513
"performance+rtvar",NA,"10%",NA,"10%","bounds_rt","200","2500",NA,NA,NA,"accuracy+sample","25%",NA,"30",0.127729598156537,0.150215407009657,999,2260,409134,90040
"performance+rtvar",NA,"10%",NA,"10%","bounds_rt","200","2500",NA,NA,NA,"accuracy+sample","25%",NA,"50",0.127729598156537,0.150215407009657,999,2260,409134,90040
"performance+rtvar",NA,"10%",NA,"10%","bounds_rt","200","2500",NA,NA,NA,"accuracy+sample","50%",NA,"30",0.12677146345525,0.145998967969101,996,2260,409134,90513
"performance+rtvar",NA,"10%",NA,"10%","bounds_rt","200","2500",NA,NA,NA,"accuracy+sample","50%",NA,"50",0.12677146345525,0.145998967969101,996,2260,409134,90513
