"P_type","P_accuracy","P_performance","P_numtrials","P_rtvar","T_type","T_lower_rt","T_upper_rt","T_lower_pct","T_upper_pct","T_z","S_type","S_accuracy","S_lower_acc_trim","S_sample_size","mean_priming_z","sd_priming_z","n_targets","number_parts","total_rows","number_exclude"
"accuracy+rtvar","80%",NA,NA,"5%","bounds_rt+z","200","3000",NA,NA,"3.0","lower_bound_accuracy",NA,"5%",NA,0.111253180710704,0.119244794421057,977,2506,409134,64983
"accuracy+rtvar","80%",NA,NA,"5%","bounds_rt+z","200","3000",NA,NA,"3.0","lower_bound_accuracy+sample",NA,"10%","30",0.109601314603418,0.116992314265379,960,2506,409134,70151
"accuracy+rtvar","80%",NA,NA,"5%","bounds_rt+z","200","3000",NA,NA,"3.0","lower_bound_accuracy+sample",NA,"10%","50",0.109601314603418,0.116992314265379,960,2506,409134,70151
"accuracy+rtvar","80%",NA,NA,"5%","bounds_rt+z","200","3000",NA,NA,"3.0","lower_bound_accuracy+sample",NA,"5%","30",0.111253180710704,0.119244794421057,977,2506,409134,64983
"accuracy+rtvar","80%",NA,NA,"5%","bounds_rt+z","200","3000",NA,NA,"3.0","lower_bound_accuracy+sample",NA,"5%","50",0.111253180710704,0.119244794421057,977,2506,409134,64983
"accuracy+rtvar","80%",NA,NA,"5%","bounds_rt+z","200","3000",NA,NA,"3.0","none",NA,NA,NA,0.11357665258291,0.12187664948386,1000,2506,409134,59828
"accuracy+rtvar","80%",NA,NA,"5%","none",NA,NA,NA,NA,NA,"accuracy","25%",NA,NA,0.124076347808596,0.143955726620657,999,2506,409134,56059
"accuracy+rtvar","80%",NA,NA,"5%","none",NA,NA,NA,NA,NA,"accuracy","50%",NA,NA,0.123176896179717,0.138924505270158,996,2506,409134,56591
"accuracy+rtvar","80%",NA,NA,"5%","none",NA,NA,NA,NA,NA,"accuracy+sample","25%",NA,"30",0.124076347808596,0.143955726620657,999,2506,409134,56059
"accuracy+rtvar","80%",NA,NA,"5%","none",NA,NA,NA,NA,NA,"accuracy+sample","25%",NA,"50",0.124076347808596,0.143955726620657,999,2506,409134,56059
"accuracy+rtvar","80%",NA,NA,"5%","none",NA,NA,NA,NA,NA,"accuracy+sample","50%",NA,"30",0.123176896179717,0.138924505270158,996,2506,409134,56591
"accuracy+rtvar","80%",NA,NA,"5%","none",NA,NA,NA,NA,NA,"accuracy+sample","50%",NA,"50",0.123176896179717,0.138924505270158,996,2506,409134,56591
"accuracy+rtvar","80%",NA,NA,"5%","none",NA,NA,NA,NA,NA,"lower_bound_accuracy",NA,"10%",NA,0.119977313356595,0.134124555614029,960,2506,409134,66703
"accuracy+rtvar","80%",NA,NA,"5%","none",NA,NA,NA,NA,NA,"lower_bound_accuracy",NA,"5%",NA,0.121701590304089,0.138125065914509,977,2506,409134,61414
"accuracy+rtvar","80%",NA,NA,"5%","none",NA,NA,NA,NA,NA,"lower_bound_accuracy+sample",NA,"10%","30",0.119977313356595,0.134124555614029,960,2506,409134,66703
"accuracy+rtvar","80%",NA,NA,"5%","none",NA,NA,NA,NA,NA,"lower_bound_accuracy+sample",NA,"10%","50",0.119977313356595,0.134124555614029,960,2506,409134,66703
"accuracy+rtvar","80%",NA,NA,"5%","none",NA,NA,NA,NA,NA,"lower_bound_accuracy+sample",NA,"5%","30",0.121701590304089,0.138125065914509,977,2506,409134,61414
"accuracy+rtvar","80%",NA,NA,"5%","none",NA,NA,NA,NA,NA,"lower_bound_accuracy+sample",NA,"5%","50",0.121701590304089,0.138125065914509,977,2506,409134,61414
"accuracy+rtvar","80%",NA,NA,"5%","none",NA,NA,NA,NA,NA,"none",NA,NA,NA,0.12372586950042,0.144309882808354,1000,2506,409134,56038
"accuracy+rtvar","85%",NA,NA,"10%","bounds_percent",NA,NA,"10%","10%",NA,"accuracy","25%",NA,NA,0.141292509017955,0.182866917495987,999,2281,409134,147596
