"P_type","P_accuracy","P_performance","P_numtrials","P_rtvar","T_type","T_lower_rt","T_upper_rt","T_lower_pct","T_upper_pct","T_z","S_type","S_accuracy","S_lower_acc_trim","S_sample_size","mean_priming_z","sd_priming_z","n_targets","number_parts","total_rows","number_exclude"
"performance",NA,"5%",NA,NA,"bounds_percent+z",NA,NA,"10%","10%","3.0","accuracy+sample","50%",NA,"30",0.134131527837731,0.169091020215876,996,2674,409134,111732
"performance",NA,"5%",NA,NA,"bounds_percent+z",NA,NA,"10%","10%","3.0","accuracy+sample","50%",NA,"50",0.134131527837731,0.169091020215876,996,2674,409134,111732
"performance",NA,"5%",NA,NA,"bounds_percent+z",NA,NA,"10%","10%","3.0","lower_bound_accuracy",NA,"10%",NA,0.128956677293811,0.16534062496883,960,2674,409134,120675
"performance",NA,"5%",NA,NA,"bounds_percent+z",NA,NA,"10%","10%","3.0","lower_bound_accuracy",NA,"5%",NA,0.131714850373745,0.16813403509424,977,2674,409134,115932
"performance",NA,"5%",NA,NA,"bounds_percent+z",NA,NA,"10%","10%","3.0","lower_bound_accuracy+sample",NA,"10%","30",0.128956677293811,0.16534062496883,960,2674,409134,120675
"performance",NA,"5%",NA,NA,"bounds_percent+z",NA,NA,"10%","10%","3.0","lower_bound_accuracy+sample",NA,"10%","50",0.128956677293811,0.16534062496883,960,2674,409134,120675
"performance",NA,"5%",NA,NA,"bounds_percent+z",NA,NA,"10%","10%","3.0","lower_bound_accuracy+sample",NA,"5%","30",0.131714850373745,0.16813403509424,977,2674,409134,115932
"performance",NA,"5%",NA,NA,"bounds_percent+z",NA,NA,"10%","10%","3.0","lower_bound_accuracy+sample",NA,"5%","50",0.131714850373745,0.16813403509424,977,2674,409134,115932
"performance",NA,"5%",NA,NA,"bounds_percent+z",NA,NA,"10%","10%","3.0","none",NA,NA,NA,0.133858870753118,0.17248359777003,1000,2674,409134,111328
"performance",NA,"5%",NA,NA,"bounds_percent+z",NA,NA,"10%","5%","2.5","accuracy","25%",NA,NA,0.113900016421513,0.141519822630147,999,2674,409134,105895
"performance",NA,"5%",NA,NA,"bounds_percent+z",NA,NA,"10%","5%","2.5","accuracy","50%",NA,NA,0.112866378542048,0.139554082639632,996,2674,409134,106324
"performance",NA,"5%",NA,NA,"bounds_percent+z",NA,NA,"10%","5%","2.5","accuracy+sample","25%",NA,"30",0.113900016421513,0.141519822630147,999,2674,409134,105895
"performance",NA,"5%",NA,NA,"bounds_percent+z",NA,NA,"10%","5%","2.5","accuracy+sample","25%",NA,"50",0.113900016421513,0.141519822630147,999,2674,409134,105895
"performance",NA,"5%",NA,NA,"bounds_percent+z",NA,NA,"10%","5%","2.5","accuracy+sample","50%",NA,"30",0.112866378542048,0.139554082639632,996,2674,409134,106324
"performance",NA,"5%",NA,NA,"bounds_percent+z",NA,NA,"10%","5%","2.5","accuracy+sample","50%",NA,"50",0.112866378542048,0.139554082639632,996,2674,409134,106324
"performance",NA,"5%",NA,NA,"bounds_percent+z",NA,NA,"10%","5%","2.5","lower_bound_accuracy",NA,"10%",NA,0.108346393393335,0.135051132604221,960,2674,409134,115663
"performance",NA,"5%",NA,NA,"bounds_percent+z",NA,NA,"10%","5%","2.5","lower_bound_accuracy",NA,"5%",NA,0.110736879566102,0.137994634195652,977,2674,409134,110764
"performance",NA,"5%",NA,NA,"bounds_percent+z",NA,NA,"10%","5%","2.5","lower_bound_accuracy+sample",NA,"10%","30",0.108346393393335,0.135051132604221,960,2674,409134,115663
"performance",NA,"5%",NA,NA,"bounds_percent+z",NA,NA,"10%","5%","2.5","lower_bound_accuracy+sample",NA,"10%","50",0.108346393393335,0.135051132604221,960,2674,409134,115663
"performance",NA,"5%",NA,NA,"bounds_percent+z",NA,NA,"10%","5%","2.5","lower_bound_accuracy+sample",NA,"5%","30",0.110736879566102,0.137994634195652,977,2674,409134,110764
