"P_type","P_accuracy","P_performance","P_numtrials","P_rtvar","T_type","T_lower_rt","T_upper_rt","T_lower_pct","T_upper_pct","T_z","S_type","S_accuracy","S_lower_acc_trim","S_sample_size","mean_priming_z","sd_priming_z","n_targets","number_parts","total_rows","number_exclude"
"accuracy+numtrials","85%",NA,"100",NA,"bounds_rt","100","2500",NA,NA,NA,"accuracy+sample","25%",NA,"50",0.129522033669018,0.147222500770449,999,2538,409134,48940
"accuracy+numtrials","85%",NA,"100",NA,"bounds_rt","100","2500",NA,NA,NA,"accuracy+sample","50%",NA,"30",0.128700597740473,0.143969269381924,996,2538,409134,49465
"accuracy+numtrials","85%",NA,"100",NA,"bounds_rt","100","2500",NA,NA,NA,"accuracy+sample","50%",NA,"50",0.128700597740473,0.143969269381924,996,2538,409134,49465
"accuracy+numtrials","85%",NA,"100",NA,"bounds_rt","100","2500",NA,NA,NA,"lower_bound_accuracy",NA,"10%",NA,0.12480183990828,0.139257860793176,960,2538,409134,59777
"accuracy+numtrials","85%",NA,"100",NA,"bounds_rt","100","2500",NA,NA,NA,"lower_bound_accuracy",NA,"5%",NA,0.126759522065778,0.143214683404591,977,2538,409134,54384
"accuracy+numtrials","85%",NA,"100",NA,"bounds_rt","100","2500",NA,NA,NA,"lower_bound_accuracy+sample",NA,"10%","30",0.12480183990828,0.139257860793176,960,2538,409134,59777
"accuracy+numtrials","85%",NA,"100",NA,"bounds_rt","100","2500",NA,NA,NA,"lower_bound_accuracy+sample",NA,"10%","50",0.12480183990828,0.139257860793176,960,2538,409134,59777
"accuracy+numtrials","85%",NA,"100",NA,"bounds_rt","100","2500",NA,NA,NA,"lower_bound_accuracy+sample",NA,"5%","30",0.126759522065778,0.143214683404591,977,2538,409134,54384
"accuracy+numtrials","85%",NA,"100",NA,"bounds_rt","100","2500",NA,NA,NA,"lower_bound_accuracy+sample",NA,"5%","50",0.126759522065778,0.143214683404591,977,2538,409134,54384
"accuracy+numtrials","85%",NA,"100",NA,"bounds_rt","100","2500",NA,NA,NA,"none",NA,NA,NA,0.12953985137136,0.147149876122026,1000,2538,409134,48919
"accuracy+numtrials","85%",NA,"100",NA,"bounds_rt","100","3000",NA,NA,NA,"accuracy","25%",NA,NA,0.126572827786676,0.146381996713419,999,2538,409134,48398
"accuracy+numtrials","85%",NA,"100",NA,"bounds_rt","100","3000",NA,NA,NA,"accuracy","50%",NA,NA,0.125518765036519,0.140967614228273,996,2538,409134,48932
"accuracy+numtrials","85%",NA,"100",NA,"bounds_rt","100","3000",NA,NA,NA,"accuracy+sample","25%",NA,"30",0.126572827786676,0.146381996713419,999,2538,409134,48398
"accuracy+numtrials","85%",NA,"100",NA,"bounds_rt","100","3000",NA,NA,NA,"accuracy+sample","25%",NA,"50",0.126572827786676,0.146381996713419,999,2538,409134,48398
"accuracy+numtrials","85%",NA,"100",NA,"bounds_rt","100","3000",NA,NA,NA,"accuracy+sample","50%",NA,"30",0.125518765036519,0.140967614228273,996,2538,409134,48932
"accuracy+numtrials","85%",NA,"100",NA,"bounds_rt","100","3000",NA,NA,NA,"accuracy+sample","50%",NA,"50",0.125518765036519,0.140967614228273,996,2538,409134,48932
"accuracy+numtrials","85%",NA,"100",NA,"bounds_rt","100","3000",NA,NA,NA,"lower_bound_accuracy",NA,"10%",NA,0.122118456922103,0.136254337339745,960,2538,409134,59277
"accuracy+numtrials","85%",NA,"100",NA,"bounds_rt","100","3000",NA,NA,NA,"lower_bound_accuracy",NA,"5%",NA,0.123931448080664,0.140212945251042,977,2538,409134,53871
"accuracy+numtrials","85%",NA,"100",NA,"bounds_rt","100","3000",NA,NA,NA,"lower_bound_accuracy+sample",NA,"10%","30",0.122118456922103,0.136254337339745,960,2538,409134,59277
"accuracy+numtrials","85%",NA,"100",NA,"bounds_rt","100","3000",NA,NA,NA,"lower_bound_accuracy+sample",NA,"10%","50",0.122118456922103,0.136254337339745,960,2538,409134,59277
