"P_type","P_accuracy","P_performance","P_numtrials","P_rtvar","T_type","T_lower_rt","T_upper_rt","T_lower_pct","T_upper_pct","T_z","S_type","S_accuracy","S_lower_acc_trim","S_sample_size","mean_priming_z","sd_priming_z","n_targets","number_parts","total_rows","number_exclude"
"performance+rtvar",NA,"5%",NA,"5%","bounds_percent",NA,NA,"10%","10%",NA,"accuracy+sample","50%",NA,"50",0.138363748789903,0.17470634310247,996,2537,409134,122963
"performance+rtvar",NA,"5%",NA,"5%","bounds_percent",NA,NA,"10%","10%",NA,"lower_bound_accuracy",NA,"10%",NA,0.133361304934238,0.170873288232113,960,2537,409134,131571
"performance+rtvar",NA,"5%",NA,"5%","bounds_percent",NA,NA,"10%","10%",NA,"lower_bound_accuracy",NA,"5%",NA,0.135741805656155,0.173262552289636,977,2537,409134,127004
"performance+rtvar",NA,"5%",NA,"5%","bounds_percent",NA,NA,"10%","10%",NA,"lower_bound_accuracy+sample",NA,"10%","30",0.133361304934238,0.170873288232113,960,2537,409134,131571
"performance+rtvar",NA,"5%",NA,"5%","bounds_percent",NA,NA,"10%","10%",NA,"lower_bound_accuracy+sample",NA,"10%","50",0.133361304934238,0.170873288232113,960,2537,409134,131571
"performance+rtvar",NA,"5%",NA,"5%","bounds_percent",NA,NA,"10%","10%",NA,"lower_bound_accuracy+sample",NA,"5%","30",0.135741805656155,0.173262552289636,977,2537,409134,127004
"performance+rtvar",NA,"5%",NA,"5%","bounds_percent",NA,NA,"10%","10%",NA,"lower_bound_accuracy+sample",NA,"5%","50",0.135741805656155,0.173262552289636,977,2537,409134,127004
"performance+rtvar",NA,"5%",NA,"5%","bounds_percent",NA,NA,"10%","10%",NA,"none",NA,NA,NA,0.138226136875125,0.179548245384804,1000,2537,409134,122568
"performance+rtvar",NA,"5%",NA,"5%","bounds_percent",NA,NA,"10%","5%",NA,"accuracy","25%",NA,NA,0.12609596180124,0.16350578032925,999,2537,409134,113665
"performance+rtvar",NA,"5%",NA,"5%","bounds_percent",NA,NA,"10%","5%",NA,"accuracy","50%",NA,NA,0.124880750830855,0.160536163759673,996,2537,409134,114122
"performance+rtvar",NA,"5%",NA,"5%","bounds_percent",NA,NA,"10%","5%",NA,"accuracy+sample","25%",NA,"30",0.12609596180124,0.16350578032925,999,2537,409134,113665
"performance+rtvar",NA,"5%",NA,"5%","bounds_percent",NA,NA,"10%","5%",NA,"accuracy+sample","25%",NA,"50",0.12609596180124,0.16350578032925,999,2537,409134,113665
"performance+rtvar",NA,"5%",NA,"5%","bounds_percent",NA,NA,"10%","5%",NA,"accuracy+sample","50%",NA,"30",0.124880750830855,0.160536163759673,996,2537,409134,114122
"performance+rtvar",NA,"5%",NA,"5%","bounds_percent",NA,NA,"10%","5%",NA,"accuracy+sample","50%",NA,"50",0.124880750830855,0.160536163759673,996,2537,409134,114122
"performance+rtvar",NA,"5%",NA,"5%","bounds_percent",NA,NA,"10%","5%",NA,"lower_bound_accuracy",NA,"10%",NA,0.119388869534763,0.153787401332888,960,2537,409134,123399
"performance+rtvar",NA,"5%",NA,"5%","bounds_percent",NA,NA,"10%","5%",NA,"lower_bound_accuracy",NA,"5%",NA,0.121882005932123,0.157074673693637,977,2537,409134,118540
"performance+rtvar",NA,"5%",NA,"5%","bounds_percent",NA,NA,"10%","5%",NA,"lower_bound_accuracy+sample",NA,"10%","30",0.119388869534763,0.153787401332888,960,2537,409134,123399
"performance+rtvar",NA,"5%",NA,"5%","bounds_percent",NA,NA,"10%","5%",NA,"lower_bound_accuracy+sample",NA,"10%","50",0.119388869534763,0.153787401332888,960,2537,409134,123399
"performance+rtvar",NA,"5%",NA,"5%","bounds_percent",NA,NA,"10%","5%",NA,"lower_bound_accuracy+sample",NA,"5%","30",0.121882005932123,0.157074673693637,977,2537,409134,118540
"performance+rtvar",NA,"5%",NA,"5%","bounds_percent",NA,NA,"10%","5%",NA,"lower_bound_accuracy+sample",NA,"5%","50",0.121882005932123,0.157074673693637,977,2537,409134,118540
