"P_type","P_accuracy","P_performance","P_numtrials","P_rtvar","T_type","T_lower_rt","T_upper_rt","T_lower_pct","T_upper_pct","T_z","S_type","S_accuracy","S_lower_acc_trim","S_sample_size","mean_priming_z","sd_priming_z","n_targets","number_parts","total_rows","number_exclude"
"performance+rtvar",NA,"5%",NA,"10%","bounds_percent",NA,NA,"10%","10%",NA,"lower_bound_accuracy+sample",NA,"10%","30",0.134479778997521,0.173649974704957,960,2399,409134,145532
"performance+rtvar",NA,"5%",NA,"10%","bounds_percent",NA,NA,"10%","10%",NA,"lower_bound_accuracy+sample",NA,"10%","50",0.134479778997521,0.173649974704957,960,2399,409134,145532
"performance+rtvar",NA,"5%",NA,"10%","bounds_percent",NA,NA,"10%","10%",NA,"lower_bound_accuracy+sample",NA,"5%","30",0.136869398240115,0.175988643277658,977,2399,409134,141220
"performance+rtvar",NA,"5%",NA,"10%","bounds_percent",NA,NA,"10%","10%",NA,"lower_bound_accuracy+sample",NA,"5%","50",0.136869398240115,0.175988643277658,977,2399,409134,141220
"performance+rtvar",NA,"5%",NA,"10%","bounds_percent",NA,NA,"10%","10%",NA,"none",NA,NA,NA,0.139726487423264,0.182646547218771,1000,2399,409134,137051
"performance+rtvar",NA,"5%",NA,"10%","bounds_percent",NA,NA,"10%","5%",NA,"accuracy","25%",NA,NA,0.126883560074031,0.166235454386035,999,2399,409134,128240
"performance+rtvar",NA,"5%",NA,"10%","bounds_percent",NA,NA,"10%","5%",NA,"accuracy","50%",NA,NA,0.125598893470483,0.163289156578394,996,2399,409134,128674
"performance+rtvar",NA,"5%",NA,"10%","bounds_percent",NA,NA,"10%","5%",NA,"accuracy+sample","25%",NA,"30",0.126883560074031,0.166235454386035,999,2399,409134,128240
"performance+rtvar",NA,"5%",NA,"10%","bounds_percent",NA,NA,"10%","5%",NA,"accuracy+sample","25%",NA,"50",0.126883560074031,0.166235454386035,999,2399,409134,128240
"performance+rtvar",NA,"5%",NA,"10%","bounds_percent",NA,NA,"10%","5%",NA,"accuracy+sample","50%",NA,"30",0.125598893470483,0.163289156578394,996,2399,409134,128674
"performance+rtvar",NA,"5%",NA,"10%","bounds_percent",NA,NA,"10%","5%",NA,"accuracy+sample","50%",NA,"50",0.125598893470483,0.163289156578394,996,2399,409134,128674
"performance+rtvar",NA,"5%",NA,"10%","bounds_percent",NA,NA,"10%","5%",NA,"lower_bound_accuracy",NA,"10%",NA,0.119702706538456,0.155701807071913,960,2399,409134,137443
"performance+rtvar",NA,"5%",NA,"10%","bounds_percent",NA,NA,"10%","5%",NA,"lower_bound_accuracy",NA,"5%",NA,0.122234929378748,0.158759738164303,977,2399,409134,132845
"performance+rtvar",NA,"5%",NA,"10%","bounds_percent",NA,NA,"10%","5%",NA,"lower_bound_accuracy+sample",NA,"10%","30",0.119702706538456,0.155701807071913,960,2399,409134,137443
"performance+rtvar",NA,"5%",NA,"10%","bounds_percent",NA,NA,"10%","5%",NA,"lower_bound_accuracy+sample",NA,"10%","50",0.119702706538456,0.155701807071913,960,2399,409134,137443
"performance+rtvar",NA,"5%",NA,"10%","bounds_percent",NA,NA,"10%","5%",NA,"lower_bound_accuracy+sample",NA,"5%","30",0.122234929378748,0.158759738164303,977,2399,409134,132845
"performance+rtvar",NA,"5%",NA,"10%","bounds_percent",NA,NA,"10%","5%",NA,"lower_bound_accuracy+sample",NA,"5%","50",0.122234929378748,0.158759738164303,977,2399,409134,132845
"performance+rtvar",NA,"5%",NA,"10%","bounds_percent",NA,NA,"10%","5%",NA,"none",NA,NA,NA,0.126160912673814,0.167716378662875,1000,2399,409134,128234
"performance+rtvar",NA,"5%",NA,"10%","bounds_percent",NA,NA,"5%","10%",NA,"accuracy","25%",NA,NA,0.154596829825751,0.178798386885448,999,2399,409134,109477
"performance+rtvar",NA,"5%",NA,"10%","bounds_percent",NA,NA,"5%","10%",NA,"accuracy","50%",NA,NA,0.153862559835715,0.177065632514391,996,2399,409134,109850
