"P_type","P_accuracy","P_performance","P_numtrials","P_rtvar","T_type","T_lower_rt","T_upper_rt","T_lower_pct","T_upper_pct","T_z","S_type","S_accuracy","S_lower_acc_trim","S_sample_size","mean_priming_z","sd_priming_z","n_targets","number_parts","total_rows","number_exclude"
"accuracy","75%",NA,NA,NA,"bounds_rt","100","3000",NA,NA,NA,"lower_bound_accuracy+sample",NA,"5%","50",0.123834621646739,0.138843656844381,977,2681,409134,37972
"accuracy","75%",NA,NA,NA,"bounds_rt","100","3000",NA,NA,NA,"none",NA,NA,NA,0.126437177958802,0.143478971277647,1000,2681,409134,32254
"accuracy","75%",NA,NA,NA,"bounds_rt","160","2500",NA,NA,NA,"accuracy","25%",NA,NA,0.129458421553303,0.144951809027913,999,2681,409134,32982
"accuracy","75%",NA,NA,NA,"bounds_rt","160","2500",NA,NA,NA,"accuracy","50%",NA,NA,0.128809541638404,0.14262021327495,996,2681,409134,33532
"accuracy","75%",NA,NA,NA,"bounds_rt","160","2500",NA,NA,NA,"accuracy+sample","25%",NA,"30",0.129458421553303,0.144951809027913,999,2681,409134,32982
"accuracy","75%",NA,NA,NA,"bounds_rt","160","2500",NA,NA,NA,"accuracy+sample","25%",NA,"50",0.129458421553303,0.144951809027913,999,2681,409134,32982
"accuracy","75%",NA,NA,NA,"bounds_rt","160","2500",NA,NA,NA,"accuracy+sample","50%",NA,"30",0.128809541638404,0.14262021327495,996,2681,409134,33532
"accuracy","75%",NA,NA,NA,"bounds_rt","160","2500",NA,NA,NA,"accuracy+sample","50%",NA,"50",0.128809541638404,0.14262021327495,996,2681,409134,33532
"accuracy","75%",NA,NA,NA,"bounds_rt","160","2500",NA,NA,NA,"lower_bound_accuracy",NA,"10%",NA,0.124807165696061,0.137977940847825,960,2681,409134,44265
"accuracy","75%",NA,NA,NA,"bounds_rt","160","2500",NA,NA,NA,"lower_bound_accuracy",NA,"5%",NA,0.126772642366937,0.141943261105653,977,2681,409134,38644
"accuracy","75%",NA,NA,NA,"bounds_rt","160","2500",NA,NA,NA,"lower_bound_accuracy+sample",NA,"10%","30",0.124807165696061,0.137977940847825,960,2681,409134,44265
"accuracy","75%",NA,NA,NA,"bounds_rt","160","2500",NA,NA,NA,"lower_bound_accuracy+sample",NA,"10%","50",0.124807165696061,0.137977940847825,960,2681,409134,44265
"accuracy","75%",NA,NA,NA,"bounds_rt","160","2500",NA,NA,NA,"lower_bound_accuracy+sample",NA,"5%","30",0.126772642366937,0.141943261105653,977,2681,409134,38644
"accuracy","75%",NA,NA,NA,"bounds_rt","160","2500",NA,NA,NA,"lower_bound_accuracy+sample",NA,"5%","50",0.126772642366937,0.141943261105653,977,2681,409134,38644
"accuracy","75%",NA,NA,NA,"bounds_rt","160","2500",NA,NA,NA,"none",NA,NA,NA,0.129519902578065,0.144892286881914,1000,2681,409134,32958
"accuracy","75%",NA,NA,NA,"bounds_rt","160","3000",NA,NA,NA,"accuracy","25%",NA,NA,0.126468263302522,0.143554243084788,999,2681,409134,32402
"accuracy","75%",NA,NA,NA,"bounds_rt","160","3000",NA,NA,NA,"accuracy","50%",NA,NA,0.125611988544658,0.139515647069204,996,2681,409134,32961
"accuracy","75%",NA,NA,NA,"bounds_rt","160","3000",NA,NA,NA,"accuracy+sample","25%",NA,"30",0.126468263302522,0.143554243084788,999,2681,409134,32402
"accuracy","75%",NA,NA,NA,"bounds_rt","160","3000",NA,NA,NA,"accuracy+sample","25%",NA,"50",0.126468263302522,0.143554243084788,999,2681,409134,32402
"accuracy","75%",NA,NA,NA,"bounds_rt","160","3000",NA,NA,NA,"accuracy+sample","50%",NA,"30",0.125611988544658,0.139515647069204,996,2681,409134,32961
