"P_type","P_accuracy","P_performance","P_numtrials","P_rtvar","T_type","T_lower_rt","T_upper_rt","T_lower_pct","T_upper_pct","T_z","S_type","S_accuracy","S_lower_acc_trim","S_sample_size","mean_priming_z","sd_priming_z","n_targets","number_parts","total_rows","number_exclude"
"accuracy+rtvar","75%",NA,NA,"5%","bounds_percent",NA,NA,"5%","10%",NA,"accuracy+sample","50%",NA,"30",0.152607626901786,0.173979328453945,996,2542,409134,92372
"accuracy+rtvar","75%",NA,NA,"5%","bounds_percent",NA,NA,"5%","10%",NA,"accuracy+sample","50%",NA,"50",0.152607626901786,0.173979328453945,996,2542,409134,92372
"accuracy+rtvar","75%",NA,NA,"5%","bounds_percent",NA,NA,"5%","10%",NA,"lower_bound_accuracy",NA,"10%",NA,0.148029992619464,0.170351079778959,960,2542,409134,101244
"accuracy+rtvar","75%",NA,NA,"5%","bounds_percent",NA,NA,"5%","10%",NA,"lower_bound_accuracy",NA,"5%",NA,0.150386229061205,0.17284811521365,977,2542,409134,96505
"accuracy+rtvar","75%",NA,NA,"5%","bounds_percent",NA,NA,"5%","10%",NA,"lower_bound_accuracy+sample",NA,"10%","30",0.148029992619464,0.170351079778959,960,2542,409134,101244
"accuracy+rtvar","75%",NA,NA,"5%","bounds_percent",NA,NA,"5%","10%",NA,"lower_bound_accuracy+sample",NA,"10%","50",0.148029992619464,0.170351079778959,960,2542,409134,101244
"accuracy+rtvar","75%",NA,NA,"5%","bounds_percent",NA,NA,"5%","10%",NA,"lower_bound_accuracy+sample",NA,"5%","30",0.150386229061205,0.17284811521365,977,2542,409134,96505
"accuracy+rtvar","75%",NA,NA,"5%","bounds_percent",NA,NA,"5%","10%",NA,"lower_bound_accuracy+sample",NA,"5%","50",0.150386229061205,0.17284811521365,977,2542,409134,96505
"accuracy+rtvar","75%",NA,NA,"5%","bounds_percent",NA,NA,"5%","10%",NA,"none",NA,NA,NA,0.153649652564896,0.175979305780775,1000,2542,409134,91964
"accuracy+rtvar","75%",NA,NA,"5%","bounds_percent",NA,NA,"5%","5%",NA,"accuracy","25%",NA,NA,0.138342533317605,0.162861847628401,999,2542,409134,83052
"accuracy+rtvar","75%",NA,NA,"5%","bounds_percent",NA,NA,"5%","5%",NA,"accuracy","50%",NA,NA,0.137252992359378,0.160375478760721,996,2542,409134,83517
"accuracy+rtvar","75%",NA,NA,"5%","bounds_percent",NA,NA,"5%","5%",NA,"accuracy+sample","25%",NA,"30",0.138342533317605,0.162861847628401,999,2542,409134,83052
"accuracy+rtvar","75%",NA,NA,"5%","bounds_percent",NA,NA,"5%","5%",NA,"accuracy+sample","25%",NA,"50",0.138342533317605,0.162861847628401,999,2542,409134,83052
"accuracy+rtvar","75%",NA,NA,"5%","bounds_percent",NA,NA,"5%","5%",NA,"accuracy+sample","50%",NA,"30",0.137252992359378,0.160375478760721,996,2542,409134,83517
"accuracy+rtvar","75%",NA,NA,"5%","bounds_percent",NA,NA,"5%","5%",NA,"accuracy+sample","50%",NA,"50",0.137252992359378,0.160375478760721,996,2542,409134,83517
"accuracy+rtvar","75%",NA,NA,"5%","bounds_percent",NA,NA,"5%","5%",NA,"lower_bound_accuracy",NA,"10%",NA,0.132048818806142,0.153894408355829,960,2542,409134,93059
"accuracy+rtvar","75%",NA,NA,"5%","bounds_percent",NA,NA,"5%","5%",NA,"lower_bound_accuracy",NA,"5%",NA,0.134564658206291,0.157223702735307,977,2542,409134,88027
"accuracy+rtvar","75%",NA,NA,"5%","bounds_percent",NA,NA,"5%","5%",NA,"lower_bound_accuracy+sample",NA,"10%","30",0.132048818806142,0.153894408355829,960,2542,409134,93059
"accuracy+rtvar","75%",NA,NA,"5%","bounds_percent",NA,NA,"5%","5%",NA,"lower_bound_accuracy+sample",NA,"10%","50",0.132048818806142,0.153894408355829,960,2542,409134,93059
"accuracy+rtvar","75%",NA,NA,"5%","bounds_percent",NA,NA,"5%","5%",NA,"lower_bound_accuracy+sample",NA,"5%","30",0.134564658206291,0.157223702735307,977,2542,409134,88027
