"P_type","P_accuracy","P_performance","P_numtrials","P_rtvar","T_type","T_lower_rt","T_upper_rt","T_lower_pct","T_upper_pct","T_z","S_type","S_accuracy","S_lower_acc_trim","S_sample_size","mean_priming_z","sd_priming_z","n_targets","number_parts","total_rows","number_exclude"
"performance+numtrials",NA,"10%","100",NA,"bounds_rt+z","100","3000",NA,NA,"2.5","lower_bound_accuracy",NA,"10%",NA,0.107790974925866,0.1147706675475,960,2515,409134,66622
"performance+numtrials",NA,"10%","100",NA,"bounds_rt+z","100","3000",NA,NA,"2.5","lower_bound_accuracy",NA,"5%",NA,0.109562013028389,0.116941359117715,977,2515,409134,61436
"performance+numtrials",NA,"10%","100",NA,"bounds_rt+z","100","3000",NA,NA,"2.5","lower_bound_accuracy+sample",NA,"10%","30",0.107790974925866,0.1147706675475,960,2515,409134,66622
"performance+numtrials",NA,"10%","100",NA,"bounds_rt+z","100","3000",NA,NA,"2.5","lower_bound_accuracy+sample",NA,"10%","50",0.107790974925866,0.1147706675475,960,2515,409134,66622
"performance+numtrials",NA,"10%","100",NA,"bounds_rt+z","100","3000",NA,NA,"2.5","lower_bound_accuracy+sample",NA,"5%","30",0.109562013028389,0.116941359117715,977,2515,409134,61436
"performance+numtrials",NA,"10%","100",NA,"bounds_rt+z","100","3000",NA,NA,"2.5","lower_bound_accuracy+sample",NA,"5%","50",0.109562013028389,0.116941359117715,977,2515,409134,61436
"performance+numtrials",NA,"10%","100",NA,"bounds_rt+z","100","3000",NA,NA,"2.5","none",NA,NA,NA,0.112167993326982,0.121001257764078,1000,2515,409134,56312
"performance+numtrials",NA,"10%","100",NA,"bounds_rt+z","100","3000",NA,NA,"3.0","accuracy","25%",NA,NA,0.115654587494451,0.125264857591056,999,2515,409134,54727
"performance+numtrials",NA,"10%","100",NA,"bounds_rt+z","100","3000",NA,NA,"3.0","accuracy","50%",NA,NA,0.114930249358943,0.122504615069809,996,2515,409134,55210
"performance+numtrials",NA,"10%","100",NA,"bounds_rt+z","100","3000",NA,NA,"3.0","accuracy+sample","25%",NA,"30",0.115654587494451,0.125264857591056,999,2515,409134,54727
"performance+numtrials",NA,"10%","100",NA,"bounds_rt+z","100","3000",NA,NA,"3.0","accuracy+sample","25%",NA,"50",0.115654587494451,0.125264857591056,999,2515,409134,54727
"performance+numtrials",NA,"10%","100",NA,"bounds_rt+z","100","3000",NA,NA,"3.0","accuracy+sample","50%",NA,"30",0.114930249358943,0.122504615069809,996,2515,409134,55210
"performance+numtrials",NA,"10%","100",NA,"bounds_rt+z","100","3000",NA,NA,"3.0","accuracy+sample","50%",NA,"50",0.114930249358943,0.122504615069809,996,2515,409134,55210
"performance+numtrials",NA,"10%","100",NA,"bounds_rt+z","100","3000",NA,NA,"3.0","lower_bound_accuracy",NA,"10%",NA,0.111461765466959,0.119139095990279,960,2515,409134,65184
"performance+numtrials",NA,"10%","100",NA,"bounds_rt+z","100","3000",NA,NA,"3.0","lower_bound_accuracy",NA,"5%",NA,0.113231051099891,0.1216275790225,977,2515,409134,59941
"performance+numtrials",NA,"10%","100",NA,"bounds_rt+z","100","3000",NA,NA,"3.0","lower_bound_accuracy+sample",NA,"10%","30",0.111461765466959,0.119139095990279,960,2515,409134,65184
"performance+numtrials",NA,"10%","100",NA,"bounds_rt+z","100","3000",NA,NA,"3.0","lower_bound_accuracy+sample",NA,"10%","50",0.111461765466959,0.119139095990279,960,2515,409134,65184
"performance+numtrials",NA,"10%","100",NA,"bounds_rt+z","100","3000",NA,NA,"3.0","lower_bound_accuracy+sample",NA,"5%","30",0.113231051099891,0.1216275790225,977,2515,409134,59941
"performance+numtrials",NA,"10%","100",NA,"bounds_rt+z","100","3000",NA,NA,"3.0","lower_bound_accuracy+sample",NA,"5%","50",0.113231051099891,0.1216275790225,977,2515,409134,59941
"performance+numtrials",NA,"10%","100",NA,"bounds_rt+z","100","3000",NA,NA,"3.0","none",NA,NA,NA,0.116104872423902,0.12600926185586,1000,2515,409134,54710
