"P_type","P_accuracy","P_performance","P_numtrials","P_rtvar","T_type","T_lower_rt","T_upper_rt","T_lower_pct","T_upper_pct","T_z","S_type","S_accuracy","S_lower_acc_trim","S_sample_size","mean_priming_z","sd_priming_z","n_targets","number_parts","total_rows","number_exclude"
"accuracy+numtrials","80%",NA,"50",NA,"bounds_percent+z",NA,NA,"5%","5%","2.5","none",NA,NA,NA,0.126204781697683,0.142851262946449,1000,2631,409134,76217
"accuracy+numtrials","80%",NA,"50",NA,"bounds_percent+z",NA,NA,"5%","5%","3.0","accuracy","25%",NA,NA,0.130030567068032,0.149270590876155,999,2631,409134,73893
"accuracy+numtrials","80%",NA,"50",NA,"bounds_percent+z",NA,NA,"5%","5%","3.0","accuracy","50%",NA,NA,0.12912934715444,0.147096593927005,996,2631,409134,74346
"accuracy+numtrials","80%",NA,"50",NA,"bounds_percent+z",NA,NA,"5%","5%","3.0","accuracy+sample","25%",NA,"30",0.130030567068032,0.149270590876155,999,2631,409134,73893
"accuracy+numtrials","80%",NA,"50",NA,"bounds_percent+z",NA,NA,"5%","5%","3.0","accuracy+sample","25%",NA,"50",0.130030567068032,0.149270590876155,999,2631,409134,73893
"accuracy+numtrials","80%",NA,"50",NA,"bounds_percent+z",NA,NA,"5%","5%","3.0","accuracy+sample","50%",NA,"30",0.12912934715444,0.147096593927005,996,2631,409134,74346
"accuracy+numtrials","80%",NA,"50",NA,"bounds_percent+z",NA,NA,"5%","5%","3.0","accuracy+sample","50%",NA,"50",0.12912934715444,0.147096593927005,996,2631,409134,74346
"accuracy+numtrials","80%",NA,"50",NA,"bounds_percent+z",NA,NA,"5%","5%","3.0","lower_bound_accuracy",NA,"10%",NA,0.124477255199716,0.142191768215471,960,2631,409134,84071
"accuracy+numtrials","80%",NA,"50",NA,"bounds_percent+z",NA,NA,"5%","5%","3.0","lower_bound_accuracy",NA,"5%",NA,0.126954445218418,0.144929166561208,977,2631,409134,78947
"accuracy+numtrials","80%",NA,"50",NA,"bounds_percent+z",NA,NA,"5%","5%","3.0","lower_bound_accuracy+sample",NA,"10%","30",0.124477255199716,0.142191768215471,960,2631,409134,84071
"accuracy+numtrials","80%",NA,"50",NA,"bounds_percent+z",NA,NA,"5%","5%","3.0","lower_bound_accuracy+sample",NA,"10%","50",0.124477255199716,0.142191768215471,960,2631,409134,84071
"accuracy+numtrials","80%",NA,"50",NA,"bounds_percent+z",NA,NA,"5%","5%","3.0","lower_bound_accuracy+sample",NA,"5%","30",0.126954445218418,0.144929166561208,977,2631,409134,78947
"accuracy+numtrials","80%",NA,"50",NA,"bounds_percent+z",NA,NA,"5%","5%","3.0","lower_bound_accuracy+sample",NA,"5%","50",0.126954445218418,0.144929166561208,977,2631,409134,78947
"accuracy+numtrials","80%",NA,"50",NA,"bounds_percent+z",NA,NA,"5%","5%","3.0","none",NA,NA,NA,0.130375899063091,0.149594984788976,1000,2631,409134,73881
"accuracy+numtrials","80%",NA,"50",NA,"bounds_rt","100","2500",NA,NA,NA,"accuracy","25%",NA,NA,0.129390736563203,0.145626373338237,999,2632,409134,37533
"accuracy+numtrials","80%",NA,"50",NA,"bounds_rt","100","2500",NA,NA,NA,"accuracy","50%",NA,NA,0.128706313998964,0.142812749534523,996,2632,409134,38078
"accuracy+numtrials","80%",NA,"50",NA,"bounds_rt","100","2500",NA,NA,NA,"accuracy+sample","25%",NA,"30",0.129390736563203,0.145626373338237,999,2632,409134,37533
"accuracy+numtrials","80%",NA,"50",NA,"bounds_rt","100","2500",NA,NA,NA,"accuracy+sample","25%",NA,"50",0.129390736563203,0.145626373338237,999,2632,409134,37533
"accuracy+numtrials","80%",NA,"50",NA,"bounds_rt","100","2500",NA,NA,NA,"accuracy+sample","50%",NA,"30",0.128706313998964,0.142812749534523,996,2632,409134,38078
"accuracy+numtrials","80%",NA,"50",NA,"bounds_rt","100","2500",NA,NA,NA,"accuracy+sample","50%",NA,"50",0.128706313998964,0.142812749534523,996,2632,409134,38078
