"P_type","P_accuracy","P_performance","P_numtrials","P_rtvar","T_type","T_lower_rt","T_upper_rt","T_lower_pct","T_upper_pct","T_z","S_type","S_accuracy","S_lower_acc_trim","S_sample_size","mean_priming_z","sd_priming_z","n_targets","number_parts","total_rows","number_exclude"
"accuracy","80%",NA,NA,NA,"bounds_rt+z","100","2500",NA,NA,"2.5","accuracy+sample","25%",NA,"50",0.114680392808836,0.122251651528222,999,2643,409134,42753
"accuracy","80%",NA,NA,NA,"bounds_rt+z","100","2500",NA,NA,"2.5","accuracy+sample","50%",NA,"30",0.11396722541486,0.120190720697547,996,2643,409134,43235
"accuracy","80%",NA,NA,NA,"bounds_rt+z","100","2500",NA,NA,"2.5","accuracy+sample","50%",NA,"50",0.11396722541486,0.120190720697547,996,2643,409134,43235
"accuracy","80%",NA,NA,NA,"bounds_rt+z","100","2500",NA,NA,"2.5","lower_bound_accuracy",NA,"10%",NA,0.110795890342515,0.117633021664957,960,2643,409134,53383
"accuracy","80%",NA,NA,NA,"bounds_rt+z","100","2500",NA,NA,"2.5","lower_bound_accuracy",NA,"5%",NA,0.112510191495009,0.119531271412511,977,2643,409134,48022
"accuracy","80%",NA,NA,NA,"bounds_rt+z","100","2500",NA,NA,"2.5","lower_bound_accuracy+sample",NA,"10%","30",0.110795890342515,0.117633021664957,960,2643,409134,53383
"accuracy","80%",NA,NA,NA,"bounds_rt+z","100","2500",NA,NA,"2.5","lower_bound_accuracy+sample",NA,"10%","50",0.110795890342515,0.117633021664957,960,2643,409134,53383
"accuracy","80%",NA,NA,NA,"bounds_rt+z","100","2500",NA,NA,"2.5","lower_bound_accuracy+sample",NA,"5%","30",0.112510191495009,0.119531271412511,977,2643,409134,48022
"accuracy","80%",NA,NA,NA,"bounds_rt+z","100","2500",NA,NA,"2.5","lower_bound_accuracy+sample",NA,"5%","50",0.112510191495009,0.119531271412511,977,2643,409134,48022
"accuracy","80%",NA,NA,NA,"bounds_rt+z","100","2500",NA,NA,"2.5","none",NA,NA,NA,0.115101741921585,0.12291477107925,1000,2643,409134,42731
"accuracy","80%",NA,NA,NA,"bounds_rt+z","100","2500",NA,NA,"3.0","accuracy","25%",NA,NA,0.118636915592987,0.127589586158037,999,2643,409134,40991
"accuracy","80%",NA,NA,NA,"bounds_rt+z","100","2500",NA,NA,"3.0","accuracy","50%",NA,NA,0.117890605918695,0.125386776154419,996,2643,409134,41495
"accuracy","80%",NA,NA,NA,"bounds_rt+z","100","2500",NA,NA,"3.0","accuracy+sample","25%",NA,"30",0.118636915592987,0.127589586158037,999,2643,409134,40991
"accuracy","80%",NA,NA,NA,"bounds_rt+z","100","2500",NA,NA,"3.0","accuracy+sample","25%",NA,"50",0.118636915592987,0.127589586158037,999,2643,409134,40991
"accuracy","80%",NA,NA,NA,"bounds_rt+z","100","2500",NA,NA,"3.0","accuracy+sample","50%",NA,"30",0.117890605918695,0.125386776154419,996,2643,409134,41495
"accuracy","80%",NA,NA,NA,"bounds_rt+z","100","2500",NA,NA,"3.0","accuracy+sample","50%",NA,"50",0.117890605918695,0.125386776154419,996,2643,409134,41495
"accuracy","80%",NA,NA,NA,"bounds_rt+z","100","2500",NA,NA,"3.0","lower_bound_accuracy",NA,"10%",NA,0.114507265603807,0.12219139392382,960,2643,409134,51800
"accuracy","80%",NA,NA,NA,"bounds_rt+z","100","2500",NA,NA,"3.0","lower_bound_accuracy",NA,"5%",NA,0.116164328311307,0.124431665267361,977,2643,409134,46370
"accuracy","80%",NA,NA,NA,"bounds_rt+z","100","2500",NA,NA,"3.0","lower_bound_accuracy+sample",NA,"10%","30",0.114507265603807,0.12219139392382,960,2643,409134,51800
"accuracy","80%",NA,NA,NA,"bounds_rt+z","100","2500",NA,NA,"3.0","lower_bound_accuracy+sample",NA,"10%","50",0.114507265603807,0.12219139392382,960,2643,409134,51800
