"P_type","P_accuracy","P_performance","P_numtrials","P_rtvar","T_type","T_lower_rt","T_upper_rt","T_lower_pct","T_upper_pct","T_z","S_type","S_accuracy","S_lower_acc_trim","S_sample_size","mean_priming_z","sd_priming_z","n_targets","number_parts","total_rows","number_exclude"
"accuracy","80%",NA,NA,NA,"bounds_rt","100","2500",NA,NA,NA,"accuracy","50%",NA,NA,0.128672986534111,0.142737006406513,996,2643,409134,38031
"accuracy","80%",NA,NA,NA,"bounds_rt","100","2500",NA,NA,NA,"accuracy+sample","25%",NA,"30",0.129357509180826,0.145552474136648,999,2643,409134,37486
"accuracy","80%",NA,NA,NA,"bounds_rt","100","2500",NA,NA,NA,"accuracy+sample","25%",NA,"50",0.129357509180826,0.145552474136648,999,2643,409134,37486
"accuracy","80%",NA,NA,NA,"bounds_rt","100","2500",NA,NA,NA,"accuracy+sample","50%",NA,"30",0.128672986534111,0.142737006406513,996,2643,409134,38031
"accuracy","80%",NA,NA,NA,"bounds_rt","100","2500",NA,NA,NA,"accuracy+sample","50%",NA,"50",0.128672986534111,0.142737006406513,996,2643,409134,38031
"accuracy","80%",NA,NA,NA,"bounds_rt","100","2500",NA,NA,NA,"lower_bound_accuracy",NA,"10%",NA,0.124803433306067,0.138213529473694,960,2643,409134,48647
"accuracy","80%",NA,NA,NA,"bounds_rt","100","2500",NA,NA,NA,"lower_bound_accuracy",NA,"5%",NA,0.126728294299666,0.142059436801472,977,2643,409134,43091
"accuracy","80%",NA,NA,NA,"bounds_rt","100","2500",NA,NA,NA,"lower_bound_accuracy+sample",NA,"10%","30",0.124803433306067,0.138213529473694,960,2643,409134,48647
"accuracy","80%",NA,NA,NA,"bounds_rt","100","2500",NA,NA,NA,"lower_bound_accuracy+sample",NA,"10%","50",0.124803433306067,0.138213529473694,960,2643,409134,48647
"accuracy","80%",NA,NA,NA,"bounds_rt","100","2500",NA,NA,NA,"lower_bound_accuracy+sample",NA,"5%","30",0.126728294299666,0.142059436801472,977,2643,409134,43091
"accuracy","80%",NA,NA,NA,"bounds_rt","100","2500",NA,NA,NA,"lower_bound_accuracy+sample",NA,"5%","50",0.126728294299666,0.142059436801472,977,2643,409134,43091
"accuracy","80%",NA,NA,NA,"bounds_rt","100","2500",NA,NA,NA,"none",NA,NA,NA,0.129444482339109,0.145505602394219,1000,2643,409134,37463
"accuracy","80%",NA,NA,NA,"bounds_rt","100","3000",NA,NA,NA,"accuracy","25%",NA,NA,0.126430789662145,0.144366720684849,999,2643,409134,36917
"accuracy","80%",NA,NA,NA,"bounds_rt","100","3000",NA,NA,NA,"accuracy","50%",NA,NA,0.125537567087462,0.139685997861971,996,2643,409134,37471
"accuracy","80%",NA,NA,NA,"bounds_rt","100","3000",NA,NA,NA,"accuracy+sample","25%",NA,"30",0.126430789662145,0.144366720684849,999,2643,409134,36917
"accuracy","80%",NA,NA,NA,"bounds_rt","100","3000",NA,NA,NA,"accuracy+sample","25%",NA,"50",0.126430789662145,0.144366720684849,999,2643,409134,36917
"accuracy","80%",NA,NA,NA,"bounds_rt","100","3000",NA,NA,NA,"accuracy+sample","50%",NA,"30",0.125537567087462,0.139685997861971,996,2643,409134,37471
"accuracy","80%",NA,NA,NA,"bounds_rt","100","3000",NA,NA,NA,"accuracy+sample","50%",NA,"50",0.125537567087462,0.139685997861971,996,2643,409134,37471
"accuracy","80%",NA,NA,NA,"bounds_rt","100","3000",NA,NA,NA,"lower_bound_accuracy",NA,"10%",NA,0.122162793846937,0.135228717696662,960,2643,409134,48120
"accuracy","80%",NA,NA,NA,"bounds_rt","100","3000",NA,NA,NA,"lower_bound_accuracy",NA,"5%",NA,0.123943421200156,0.139059065550333,977,2643,409134,42551
