"P_type","P_accuracy","P_performance","P_numtrials","P_rtvar","T_type","T_lower_rt","T_upper_rt","T_lower_pct","T_upper_pct","T_z","S_type","S_accuracy","S_lower_acc_trim","S_sample_size","mean_priming_z","sd_priming_z","n_targets","number_parts","total_rows","number_exclude"
"accuracy+rtvar","75%",NA,NA,"5%","none",NA,NA,NA,NA,NA,"accuracy","25%",NA,NA,0.123970013918235,0.142784217839553,999,2544,409134,51344
"accuracy+rtvar","75%",NA,NA,"5%","none",NA,NA,NA,NA,NA,"accuracy","50%",NA,NA,0.123088588992498,0.138384555425677,996,2544,409134,51882
"accuracy+rtvar","75%",NA,NA,"5%","none",NA,NA,NA,NA,NA,"accuracy+sample","25%",NA,"30",0.123970013918235,0.142784217839553,999,2544,409134,51344
"accuracy+rtvar","75%",NA,NA,"5%","none",NA,NA,NA,NA,NA,"accuracy+sample","25%",NA,"50",0.123970013918235,0.142784217839553,999,2544,409134,51344
"accuracy+rtvar","75%",NA,NA,"5%","none",NA,NA,NA,NA,NA,"accuracy+sample","50%",NA,"30",0.123088588992498,0.138384555425677,996,2544,409134,51882
"accuracy+rtvar","75%",NA,NA,"5%","none",NA,NA,NA,NA,NA,"accuracy+sample","50%",NA,"50",0.123088588992498,0.138384555425677,996,2544,409134,51882
"accuracy+rtvar","75%",NA,NA,"5%","none",NA,NA,NA,NA,NA,"lower_bound_accuracy",NA,"10%",NA,0.119810952240605,0.133673799497514,960,2544,409134,62120
"accuracy+rtvar","75%",NA,NA,"5%","none",NA,NA,NA,NA,NA,"lower_bound_accuracy",NA,"5%",NA,0.121547476607745,0.137642954907454,977,2544,409134,56760
"accuracy+rtvar","75%",NA,NA,"5%","none",NA,NA,NA,NA,NA,"lower_bound_accuracy+sample",NA,"10%","30",0.119810952240605,0.133673799497514,960,2544,409134,62120
"accuracy+rtvar","75%",NA,NA,"5%","none",NA,NA,NA,NA,NA,"lower_bound_accuracy+sample",NA,"10%","50",0.119810952240605,0.133673799497514,960,2544,409134,62120
"accuracy+rtvar","75%",NA,NA,"5%","none",NA,NA,NA,NA,NA,"lower_bound_accuracy+sample",NA,"5%","30",0.121547476607745,0.137642954907454,977,2544,409134,56760
"accuracy+rtvar","75%",NA,NA,"5%","none",NA,NA,NA,NA,NA,"lower_bound_accuracy+sample",NA,"5%","50",0.121547476607745,0.137642954907454,977,2544,409134,56760
"accuracy+rtvar","75%",NA,NA,"5%","none",NA,NA,NA,NA,NA,"none",NA,NA,NA,0.123600079547683,0.14319139835187,1000,2544,409134,51322
"accuracy+rtvar","80%",NA,NA,"10%","bounds_percent",NA,NA,"10%","10%",NA,"accuracy","25%",NA,NA,0.140285631750742,0.180493535574018,999,2366,409134,140229
"accuracy+rtvar","80%",NA,NA,"10%","bounds_percent",NA,NA,"10%","10%",NA,"accuracy","50%",NA,NA,0.139434412167107,0.178334506432649,996,2366,409134,140591
"accuracy+rtvar","80%",NA,NA,"10%","bounds_percent",NA,NA,"10%","10%",NA,"accuracy+sample","25%",NA,"30",0.140285631750742,0.180493535574018,999,2366,409134,140229
"accuracy+rtvar","80%",NA,NA,"10%","bounds_percent",NA,NA,"10%","10%",NA,"accuracy+sample","25%",NA,"50",0.140285631750742,0.180493535574018,999,2366,409134,140229
"accuracy+rtvar","80%",NA,NA,"10%","bounds_percent",NA,NA,"10%","10%",NA,"accuracy+sample","50%",NA,"30",0.139434412167107,0.178334506432649,996,2366,409134,140591
"accuracy+rtvar","80%",NA,NA,"10%","bounds_percent",NA,NA,"10%","10%",NA,"accuracy+sample","50%",NA,"50",0.139434412167107,0.178334506432649,996,2366,409134,140591
"accuracy+rtvar","80%",NA,NA,"10%","bounds_percent",NA,NA,"10%","10%",NA,"lower_bound_accuracy",NA,"10%",NA,0.134076508654837,0.173977895777248,960,2366,409134,148613
