"P_type","P_accuracy","P_performance","P_numtrials","P_rtvar","T_type","T_lower_rt","T_upper_rt","T_lower_pct","T_upper_pct","T_z","S_type","S_accuracy","S_lower_acc_trim","S_sample_size","mean_priming_z","sd_priming_z","n_targets","number_parts","total_rows","number_exclude"
"performance+rtvar",NA,"10%",NA,"5%","bounds_rt+z","100","2500",NA,NA,"3.0","accuracy+sample","50%",NA,"30",0.116597211871761,0.125840303888198,996,2396,409134,74115
"performance+rtvar",NA,"10%",NA,"5%","bounds_rt+z","100","2500",NA,NA,"3.0","accuracy+sample","50%",NA,"50",0.116597211871761,0.125840303888198,996,2396,409134,74115
"performance+rtvar",NA,"10%",NA,"5%","bounds_rt+z","100","2500",NA,NA,"3.0","lower_bound_accuracy",NA,"10%",NA,0.113241878160282,0.122537781815922,960,2396,409134,83552
"performance+rtvar",NA,"10%",NA,"5%","bounds_rt+z","100","2500",NA,NA,"3.0","lower_bound_accuracy",NA,"5%",NA,0.11488095027899,0.124848491600881,977,2396,409134,78581
"performance+rtvar",NA,"10%",NA,"5%","bounds_rt+z","100","2500",NA,NA,"3.0","lower_bound_accuracy+sample",NA,"10%","30",0.113241878160282,0.122537781815922,960,2396,409134,83552
"performance+rtvar",NA,"10%",NA,"5%","bounds_rt+z","100","2500",NA,NA,"3.0","lower_bound_accuracy+sample",NA,"10%","50",0.113241878160282,0.122537781815922,960,2396,409134,83552
"performance+rtvar",NA,"10%",NA,"5%","bounds_rt+z","100","2500",NA,NA,"3.0","lower_bound_accuracy+sample",NA,"5%","30",0.11488095027899,0.124848491600881,977,2396,409134,78581
"performance+rtvar",NA,"10%",NA,"5%","bounds_rt+z","100","2500",NA,NA,"3.0","lower_bound_accuracy+sample",NA,"5%","50",0.11488095027899,0.124848491600881,977,2396,409134,78581
"performance+rtvar",NA,"10%",NA,"5%","bounds_rt+z","100","2500",NA,NA,"3.0","none",NA,NA,NA,0.117519939470137,0.128615613059681,1000,2396,409134,73641
"performance+rtvar",NA,"10%",NA,"5%","bounds_rt+z","100","3000",NA,NA,"2.5","accuracy","25%",NA,NA,0.110247533245784,0.119100189369612,999,2396,409134,74623
"performance+rtvar",NA,"10%",NA,"5%","bounds_rt+z","100","3000",NA,NA,"2.5","accuracy","50%",NA,NA,0.10959947389077,0.116522872124634,996,2396,409134,75070
"performance+rtvar",NA,"10%",NA,"5%","bounds_rt+z","100","3000",NA,NA,"2.5","accuracy+sample","25%",NA,"30",0.110247533245784,0.119100189369612,999,2396,409134,74623
"performance+rtvar",NA,"10%",NA,"5%","bounds_rt+z","100","3000",NA,NA,"2.5","accuracy+sample","25%",NA,"50",0.110247533245784,0.119100189369612,999,2396,409134,74623
"performance+rtvar",NA,"10%",NA,"5%","bounds_rt+z","100","3000",NA,NA,"2.5","accuracy+sample","50%",NA,"30",0.10959947389077,0.116522872124634,996,2396,409134,75070
"performance+rtvar",NA,"10%",NA,"5%","bounds_rt+z","100","3000",NA,NA,"2.5","accuracy+sample","50%",NA,"50",0.10959947389077,0.116522872124634,996,2396,409134,75070
"performance+rtvar",NA,"10%",NA,"5%","bounds_rt+z","100","3000",NA,NA,"2.5","lower_bound_accuracy",NA,"10%",NA,0.106500807627637,0.113847790021648,960,2396,409134,84410
"performance+rtvar",NA,"10%",NA,"5%","bounds_rt+z","100","3000",NA,NA,"2.5","lower_bound_accuracy",NA,"5%",NA,0.108139897263587,0.115904253564676,977,2396,409134,79479
"performance+rtvar",NA,"10%",NA,"5%","bounds_rt+z","100","3000",NA,NA,"2.5","lower_bound_accuracy+sample",NA,"10%","30",0.106500807627637,0.113847790021648,960,2396,409134,84410
"performance+rtvar",NA,"10%",NA,"5%","bounds_rt+z","100","3000",NA,NA,"2.5","lower_bound_accuracy+sample",NA,"10%","50",0.106500807627637,0.113847790021648,960,2396,409134,84410
"performance+rtvar",NA,"10%",NA,"5%","bounds_rt+z","100","3000",NA,NA,"2.5","lower_bound_accuracy+sample",NA,"5%","30",0.108139897263587,0.115904253564676,977,2396,409134,79479
