"P_type","P_accuracy","P_performance","P_numtrials","P_rtvar","T_type","T_lower_rt","T_upper_rt","T_lower_pct","T_upper_pct","T_z","S_type","S_accuracy","S_lower_acc_trim","S_sample_size","mean_priming_z","sd_priming_z","n_targets","number_parts","total_rows","number_exclude"
"performance+rtvar",NA,"10%",NA,"10%","bounds_percent+z",NA,NA,"10%","5%","3.0","accuracy+sample","25%",NA,"50",0.119969984493817,0.154476312480928,999,2258,409134,143314
"performance+rtvar",NA,"10%",NA,"10%","bounds_percent+z",NA,NA,"10%","5%","3.0","accuracy+sample","50%",NA,"30",0.118910732978205,0.152004041837114,996,2258,409134,143699
"performance+rtvar",NA,"10%",NA,"10%","bounds_percent+z",NA,NA,"10%","5%","3.0","accuracy+sample","50%",NA,"50",0.118910732978205,0.152004041837114,996,2258,409134,143699
"performance+rtvar",NA,"10%",NA,"10%","bounds_percent+z",NA,NA,"10%","5%","3.0","lower_bound_accuracy",NA,"10%",NA,0.11377784218837,0.146536885119869,960,2258,409134,151936
"performance+rtvar",NA,"10%",NA,"10%","bounds_percent+z",NA,NA,"10%","5%","3.0","lower_bound_accuracy",NA,"5%",NA,0.116279723526342,0.149353687757968,977,2258,409134,147611
"performance+rtvar",NA,"10%",NA,"10%","bounds_percent+z",NA,NA,"10%","5%","3.0","lower_bound_accuracy+sample",NA,"10%","30",0.11377784218837,0.146536885119869,960,2258,409134,151936
"performance+rtvar",NA,"10%",NA,"10%","bounds_percent+z",NA,NA,"10%","5%","3.0","lower_bound_accuracy+sample",NA,"10%","50",0.11377784218837,0.146536885119869,960,2258,409134,151936
"performance+rtvar",NA,"10%",NA,"10%","bounds_percent+z",NA,NA,"10%","5%","3.0","lower_bound_accuracy+sample",NA,"5%","30",0.116279723526342,0.149353687757968,977,2258,409134,147611
"performance+rtvar",NA,"10%",NA,"10%","bounds_percent+z",NA,NA,"10%","5%","3.0","lower_bound_accuracy+sample",NA,"5%","50",0.116279723526342,0.149353687757968,977,2258,409134,147611
"performance+rtvar",NA,"10%",NA,"10%","bounds_percent+z",NA,NA,"10%","5%","3.0","none",NA,NA,NA,0.118869874994548,0.158269659790341,1000,2258,409134,143310
"performance+rtvar",NA,"10%",NA,"10%","bounds_percent+z",NA,NA,"5%","10%","2.5","accuracy","25%",NA,NA,0.147000038368323,0.169565104678221,999,2258,409134,126714
"performance+rtvar",NA,"10%",NA,"10%","bounds_percent+z",NA,NA,"5%","10%","2.5","accuracy","50%",NA,NA,0.146457929982698,0.168559550012394,996,2258,409134,127038
"performance+rtvar",NA,"10%",NA,"10%","bounds_percent+z",NA,NA,"5%","10%","2.5","accuracy+sample","25%",NA,"30",0.147000038368323,0.169565104678221,999,2258,409134,126714
"performance+rtvar",NA,"10%",NA,"10%","bounds_percent+z",NA,NA,"5%","10%","2.5","accuracy+sample","25%",NA,"50",0.147000038368323,0.169565104678221,999,2258,409134,126714
"performance+rtvar",NA,"10%",NA,"10%","bounds_percent+z",NA,NA,"5%","10%","2.5","accuracy+sample","50%",NA,"30",0.146457929982698,0.168559550012394,996,2258,409134,127038
"performance+rtvar",NA,"10%",NA,"10%","bounds_percent+z",NA,NA,"5%","10%","2.5","accuracy+sample","50%",NA,"50",0.146457929982698,0.168559550012394,996,2258,409134,127038
"performance+rtvar",NA,"10%",NA,"10%","bounds_percent+z",NA,NA,"5%","10%","2.5","lower_bound_accuracy",NA,"10%",NA,0.141730665971032,0.16468671172289,960,2258,409134,134722
"performance+rtvar",NA,"10%",NA,"10%","bounds_percent+z",NA,NA,"5%","10%","2.5","lower_bound_accuracy",NA,"5%",NA,0.144350911499469,0.166966231740766,977,2258,409134,130575
"performance+rtvar",NA,"10%",NA,"10%","bounds_percent+z",NA,NA,"5%","10%","2.5","lower_bound_accuracy+sample",NA,"10%","30",0.141730665971032,0.16468671172289,960,2258,409134,134722
"performance+rtvar",NA,"10%",NA,"10%","bounds_percent+z",NA,NA,"5%","10%","2.5","lower_bound_accuracy+sample",NA,"10%","50",0.141730665971032,0.16468671172289,960,2258,409134,134722
