"P_type","P_accuracy","P_performance","P_numtrials","P_rtvar","T_type","T_lower_rt","T_upper_rt","T_lower_pct","T_upper_pct","T_z","S_type","S_accuracy","S_lower_acc_trim","S_sample_size","mean_priming_z","sd_priming_z","n_targets","number_parts","total_rows","number_exclude"
"accuracy+rtvar","75%",NA,NA,"5%","bounds_rt","200","3000",NA,NA,NA,"lower_bound_accuracy+sample",NA,"10%","50",0.120366939828764,0.134073631577053,960,2544,409134,62657
"accuracy+rtvar","75%",NA,NA,"5%","bounds_rt","200","3000",NA,NA,NA,"lower_bound_accuracy+sample",NA,"5%","30",0.122120864873432,0.138192688109668,977,2544,409134,57305
"accuracy+rtvar","75%",NA,NA,"5%","bounds_rt","200","3000",NA,NA,NA,"lower_bound_accuracy+sample",NA,"5%","50",0.122120864873432,0.138192688109668,977,2544,409134,57305
"accuracy+rtvar","75%",NA,NA,"5%","bounds_rt","200","3000",NA,NA,NA,"none",NA,NA,NA,0.124267116883338,0.143334907546607,1000,2544,409134,51876
"accuracy+rtvar","75%",NA,NA,"5%","bounds_rt+z","100","2500",NA,NA,"2.5","accuracy","25%",NA,NA,0.113298073797791,0.120535240896369,999,2544,409134,57346
"accuracy+rtvar","75%",NA,NA,"5%","bounds_rt+z","100","2500",NA,NA,"2.5","accuracy","50%",NA,NA,0.11266399152355,0.119061347618891,996,2544,409134,57815
"accuracy+rtvar","75%",NA,NA,"5%","bounds_rt+z","100","2500",NA,NA,"2.5","accuracy+sample","25%",NA,"30",0.113298073797791,0.120535240896369,999,2544,409134,57346
"accuracy+rtvar","75%",NA,NA,"5%","bounds_rt+z","100","2500",NA,NA,"2.5","accuracy+sample","25%",NA,"50",0.113298073797791,0.120535240896369,999,2544,409134,57346
"accuracy+rtvar","75%",NA,NA,"5%","bounds_rt+z","100","2500",NA,NA,"2.5","accuracy+sample","50%",NA,"30",0.11266399152355,0.119061347618891,996,2544,409134,57815
"accuracy+rtvar","75%",NA,NA,"5%","bounds_rt+z","100","2500",NA,NA,"2.5","accuracy+sample","50%",NA,"50",0.11266399152355,0.119061347618891,996,2544,409134,57815
"accuracy+rtvar","75%",NA,NA,"5%","bounds_rt+z","100","2500",NA,NA,"2.5","lower_bound_accuracy",NA,"10%",NA,0.10943687799225,0.116338357673379,960,2544,409134,67567
"accuracy+rtvar","75%",NA,NA,"5%","bounds_rt+z","100","2500",NA,NA,"2.5","lower_bound_accuracy",NA,"5%",NA,0.111071853996407,0.118239954622428,977,2544,409134,62410
"accuracy+rtvar","75%",NA,NA,"5%","bounds_rt+z","100","2500",NA,NA,"2.5","lower_bound_accuracy+sample",NA,"10%","30",0.10943687799225,0.116338357673379,960,2544,409134,67567
"accuracy+rtvar","75%",NA,NA,"5%","bounds_rt+z","100","2500",NA,NA,"2.5","lower_bound_accuracy+sample",NA,"10%","50",0.10943687799225,0.116338357673379,960,2544,409134,67567
"accuracy+rtvar","75%",NA,NA,"5%","bounds_rt+z","100","2500",NA,NA,"2.5","lower_bound_accuracy+sample",NA,"5%","30",0.111071853996407,0.118239954622428,977,2544,409134,62410
"accuracy+rtvar","75%",NA,NA,"5%","bounds_rt+z","100","2500",NA,NA,"2.5","lower_bound_accuracy+sample",NA,"5%","50",0.111071853996407,0.118239954622428,977,2544,409134,62410
"accuracy+rtvar","75%",NA,NA,"5%","bounds_rt+z","100","2500",NA,NA,"2.5","none",NA,NA,NA,0.113399974637684,0.120517985344642,1000,2544,409134,57326
"accuracy+rtvar","75%",NA,NA,"5%","bounds_rt+z","100","2500",NA,NA,"3.0","accuracy","25%",NA,NA,0.117015151570837,0.125755605517477,999,2544,409134,55646
"accuracy+rtvar","75%",NA,NA,"5%","bounds_rt+z","100","2500",NA,NA,"3.0","accuracy","50%",NA,NA,0.11634061129691,0.124121837405424,996,2544,409134,56135
"accuracy+rtvar","75%",NA,NA,"5%","bounds_rt+z","100","2500",NA,NA,"3.0","accuracy+sample","25%",NA,"30",0.117015151570837,0.125755605517477,999,2544,409134,55646
