"P_type","P_accuracy","P_performance","P_numtrials","P_rtvar","T_type","T_lower_rt","T_upper_rt","T_lower_pct","T_upper_pct","T_z","S_type","S_accuracy","S_lower_acc_trim","S_sample_size","mean_priming_z","sd_priming_z","n_targets","number_parts","total_rows","number_exclude"
"performance+rtvar",NA,"10%",NA,"10%","bounds_rt+z","100","3000",NA,NA,"3.0","accuracy","50%",NA,NA,0.11280258229841,0.122824292006826,996,2260,409134,92857
"performance+rtvar",NA,"10%",NA,"10%","bounds_rt+z","100","3000",NA,NA,"3.0","accuracy+sample","25%",NA,"30",0.113433771367075,0.125225560087929,999,2260,409134,92417
"performance+rtvar",NA,"10%",NA,"10%","bounds_rt+z","100","3000",NA,NA,"3.0","accuracy+sample","25%",NA,"50",0.113433771367075,0.125225560087929,999,2260,409134,92417
"performance+rtvar",NA,"10%",NA,"10%","bounds_rt+z","100","3000",NA,NA,"3.0","accuracy+sample","50%",NA,"30",0.11280258229841,0.122824292006826,996,2260,409134,92857
"performance+rtvar",NA,"10%",NA,"10%","bounds_rt+z","100","3000",NA,NA,"3.0","accuracy+sample","50%",NA,"50",0.11280258229841,0.122824292006826,996,2260,409134,92857
"performance+rtvar",NA,"10%",NA,"10%","bounds_rt+z","100","3000",NA,NA,"3.0","lower_bound_accuracy",NA,"10%",NA,0.109387783596066,0.119206777787701,960,2260,409134,101791
"performance+rtvar",NA,"10%",NA,"10%","bounds_rt+z","100","3000",NA,NA,"3.0","lower_bound_accuracy",NA,"5%",NA,0.111031083663518,0.121617239104343,977,2260,409134,97092
"performance+rtvar",NA,"10%",NA,"10%","bounds_rt+z","100","3000",NA,NA,"3.0","lower_bound_accuracy+sample",NA,"10%","30",0.109387783596066,0.119206777787701,960,2260,409134,101791
"performance+rtvar",NA,"10%",NA,"10%","bounds_rt+z","100","3000",NA,NA,"3.0","lower_bound_accuracy+sample",NA,"10%","50",0.109387783596066,0.119206777787701,960,2260,409134,101791
"performance+rtvar",NA,"10%",NA,"10%","bounds_rt+z","100","3000",NA,NA,"3.0","lower_bound_accuracy+sample",NA,"5%","30",0.111031083663518,0.121617239104343,977,2260,409134,97092
"performance+rtvar",NA,"10%",NA,"10%","bounds_rt+z","100","3000",NA,NA,"3.0","lower_bound_accuracy+sample",NA,"5%","50",0.111031083663518,0.121617239104343,977,2260,409134,97092
"performance+rtvar",NA,"10%",NA,"10%","bounds_rt+z","100","3000",NA,NA,"3.0","none",NA,NA,NA,0.113571244186952,0.125238342920622,1000,2260,409134,92403
"performance+rtvar",NA,"10%",NA,"10%","bounds_rt+z","160","2500",NA,NA,"2.5","accuracy","25%",NA,NA,0.113184418151841,0.124721283250434,999,2260,409134,94580
"performance+rtvar",NA,"10%",NA,"10%","bounds_rt+z","160","2500",NA,NA,"2.5","accuracy","50%",NA,NA,0.112455448323424,0.122109295369178,996,2260,409134,94999
"performance+rtvar",NA,"10%",NA,"10%","bounds_rt+z","160","2500",NA,NA,"2.5","accuracy+sample","25%",NA,"30",0.113184418151841,0.124721283250434,999,2260,409134,94580
"performance+rtvar",NA,"10%",NA,"10%","bounds_rt+z","160","2500",NA,NA,"2.5","accuracy+sample","25%",NA,"50",0.113184418151841,0.124721283250434,999,2260,409134,94580
"performance+rtvar",NA,"10%",NA,"10%","bounds_rt+z","160","2500",NA,NA,"2.5","accuracy+sample","50%",NA,"30",0.112455448323424,0.122109295369178,996,2260,409134,94999
"performance+rtvar",NA,"10%",NA,"10%","bounds_rt+z","160","2500",NA,NA,"2.5","accuracy+sample","50%",NA,"50",0.112455448323424,0.122109295369178,996,2260,409134,94999
"performance+rtvar",NA,"10%",NA,"10%","bounds_rt+z","160","2500",NA,NA,"2.5","lower_bound_accuracy",NA,"10%",NA,0.108902245246584,0.118915597168826,960,2260,409134,103758
"performance+rtvar",NA,"10%",NA,"10%","bounds_rt+z","160","2500",NA,NA,"2.5","lower_bound_accuracy",NA,"5%",NA,0.110700133512326,0.121084172587822,977,2260,409134,99131
