"P_type","P_accuracy","P_performance","P_numtrials","P_rtvar","T_type","T_lower_rt","T_upper_rt","T_lower_pct","T_upper_pct","T_z","S_type","S_accuracy","S_lower_acc_trim","S_sample_size","mean_priming_z","sd_priming_z","n_targets","number_parts","total_rows","number_exclude"
"accuracy+numtrials","75%",NA,"50",NA,"bounds_percent+z",NA,NA,"5%","10%","2.5","accuracy+sample","50%",NA,"30",0.142919669855337,0.161377560166624,996,2668,409134,80368
"accuracy+numtrials","75%",NA,"50",NA,"bounds_percent+z",NA,NA,"5%","10%","2.5","accuracy+sample","50%",NA,"50",0.142919669855337,0.161377560166624,996,2668,409134,80368
"accuracy+numtrials","75%",NA,"50",NA,"bounds_percent+z",NA,NA,"5%","10%","2.5","lower_bound_accuracy",NA,"10%",NA,0.138264216420898,0.158046486239707,960,2668,409134,89367
"accuracy+numtrials","75%",NA,"50",NA,"bounds_percent+z",NA,NA,"5%","10%","2.5","lower_bound_accuracy",NA,"5%",NA,0.14084874189946,0.160211525622388,977,2668,409134,84525
"accuracy+numtrials","75%",NA,"50",NA,"bounds_percent+z",NA,NA,"5%","10%","2.5","lower_bound_accuracy+sample",NA,"10%","30",0.138264216420898,0.158046486239707,960,2668,409134,89367
"accuracy+numtrials","75%",NA,"50",NA,"bounds_percent+z",NA,NA,"5%","10%","2.5","lower_bound_accuracy+sample",NA,"10%","50",0.138264216420898,0.158046486239707,960,2668,409134,89367
"accuracy+numtrials","75%",NA,"50",NA,"bounds_percent+z",NA,NA,"5%","10%","2.5","lower_bound_accuracy+sample",NA,"5%","30",0.14084874189946,0.160211525622388,977,2668,409134,84525
"accuracy+numtrials","75%",NA,"50",NA,"bounds_percent+z",NA,NA,"5%","10%","2.5","lower_bound_accuracy+sample",NA,"5%","50",0.14084874189946,0.160211525622388,977,2668,409134,84525
"accuracy+numtrials","75%",NA,"50",NA,"bounds_percent+z",NA,NA,"5%","10%","2.5","none",NA,NA,NA,0.143862697871124,0.162893459721485,1000,2668,409134,79973
"accuracy+numtrials","75%",NA,"50",NA,"bounds_percent+z",NA,NA,"5%","10%","3.0","accuracy","25%",NA,NA,0.149205335787281,0.169654935804852,999,2668,409134,77556
"accuracy+numtrials","75%",NA,"50",NA,"bounds_percent+z",NA,NA,"5%","10%","3.0","accuracy","50%",NA,NA,0.148642840721894,0.168527099665183,996,2668,409134,77961
"accuracy+numtrials","75%",NA,"50",NA,"bounds_percent+z",NA,NA,"5%","10%","3.0","accuracy+sample","25%",NA,"30",0.149205335787281,0.169654935804852,999,2668,409134,77556
"accuracy+numtrials","75%",NA,"50",NA,"bounds_percent+z",NA,NA,"5%","10%","3.0","accuracy+sample","25%",NA,"50",0.149205335787281,0.169654935804852,999,2668,409134,77556
"accuracy+numtrials","75%",NA,"50",NA,"bounds_percent+z",NA,NA,"5%","10%","3.0","accuracy+sample","50%",NA,"30",0.148642840721894,0.168527099665183,996,2668,409134,77961
"accuracy+numtrials","75%",NA,"50",NA,"bounds_percent+z",NA,NA,"5%","10%","3.0","accuracy+sample","50%",NA,"50",0.148642840721894,0.168527099665183,996,2668,409134,77961
"accuracy+numtrials","75%",NA,"50",NA,"bounds_percent+z",NA,NA,"5%","10%","3.0","lower_bound_accuracy",NA,"10%",NA,0.143927645621763,0.165174856979204,960,2668,409134,87204
"accuracy+numtrials","75%",NA,"50",NA,"bounds_percent+z",NA,NA,"5%","10%","3.0","lower_bound_accuracy",NA,"5%",NA,0.1465809708803,0.167977833919371,977,2668,409134,82269
"accuracy+numtrials","75%",NA,"50",NA,"bounds_percent+z",NA,NA,"5%","10%","3.0","lower_bound_accuracy+sample",NA,"10%","30",0.143927645621763,0.165174856979204,960,2668,409134,87204
"accuracy+numtrials","75%",NA,"50",NA,"bounds_percent+z",NA,NA,"5%","10%","3.0","lower_bound_accuracy+sample",NA,"10%","50",0.143927645621763,0.165174856979204,960,2668,409134,87204
"accuracy+numtrials","75%",NA,"50",NA,"bounds_percent+z",NA,NA,"5%","10%","3.0","lower_bound_accuracy+sample",NA,"5%","30",0.1465809708803,0.167977833919371,977,2668,409134,82269
