"P_type","P_accuracy","P_performance","P_numtrials","P_rtvar","T_type","T_lower_rt","T_upper_rt","T_lower_pct","T_upper_pct","T_z","S_type","S_accuracy","S_lower_acc_trim","S_sample_size","mean_priming_z","sd_priming_z","n_targets","number_parts","total_rows","number_exclude"
"accuracy","80%",NA,NA,NA,"bounds_rt","100","3000",NA,NA,NA,"lower_bound_accuracy+sample",NA,"10%","30",0.122162793846937,0.135228717696662,960,2643,409134,48120
"accuracy","80%",NA,NA,NA,"bounds_rt","100","3000",NA,NA,NA,"lower_bound_accuracy+sample",NA,"10%","50",0.122162793846937,0.135228717696662,960,2643,409134,48120
"accuracy","80%",NA,NA,NA,"bounds_rt","100","3000",NA,NA,NA,"lower_bound_accuracy+sample",NA,"5%","30",0.123943421200156,0.139059065550333,977,2643,409134,42551
"accuracy","80%",NA,NA,NA,"bounds_rt","100","3000",NA,NA,NA,"lower_bound_accuracy+sample",NA,"5%","50",0.123943421200156,0.139059065550333,977,2643,409134,42551
"accuracy","80%",NA,NA,NA,"bounds_rt","100","3000",NA,NA,NA,"none",NA,NA,NA,0.12649763531307,0.144309929560272,1000,2643,409134,36894
"accuracy","80%",NA,NA,NA,"bounds_rt","160","2500",NA,NA,NA,"accuracy","25%",NA,NA,0.129377590060044,0.145545602497628,999,2643,409134,37581
"accuracy","80%",NA,NA,NA,"bounds_rt","160","2500",NA,NA,NA,"accuracy","50%",NA,NA,0.128718507794295,0.142793955841869,996,2643,409134,38125
"accuracy","80%",NA,NA,NA,"bounds_rt","160","2500",NA,NA,NA,"accuracy+sample","25%",NA,"30",0.129377590060044,0.145545602497628,999,2643,409134,37581
"accuracy","80%",NA,NA,NA,"bounds_rt","160","2500",NA,NA,NA,"accuracy+sample","25%",NA,"50",0.129377590060044,0.145545602497628,999,2643,409134,37581
"accuracy","80%",NA,NA,NA,"bounds_rt","160","2500",NA,NA,NA,"accuracy+sample","50%",NA,"30",0.128718507794295,0.142793955841869,996,2643,409134,38125
"accuracy","80%",NA,NA,NA,"bounds_rt","160","2500",NA,NA,NA,"accuracy+sample","50%",NA,"50",0.128718507794295,0.142793955841869,996,2643,409134,38125
"accuracy","80%",NA,NA,NA,"bounds_rt","160","2500",NA,NA,NA,"lower_bound_accuracy",NA,"10%",NA,0.124793711371048,0.138205410318803,960,2643,409134,48738
"accuracy","80%",NA,NA,NA,"bounds_rt","160","2500",NA,NA,NA,"lower_bound_accuracy",NA,"5%",NA,0.126757887792012,0.142114415126807,977,2643,409134,43184
"accuracy","80%",NA,NA,NA,"bounds_rt","160","2500",NA,NA,NA,"lower_bound_accuracy+sample",NA,"10%","30",0.124793711371048,0.138205410318803,960,2643,409134,48738
"accuracy","80%",NA,NA,NA,"bounds_rt","160","2500",NA,NA,NA,"lower_bound_accuracy+sample",NA,"10%","50",0.124793711371048,0.138205410318803,960,2643,409134,48738
"accuracy","80%",NA,NA,NA,"bounds_rt","160","2500",NA,NA,NA,"lower_bound_accuracy+sample",NA,"5%","30",0.126757887792012,0.142114415126807,977,2643,409134,43184
"accuracy","80%",NA,NA,NA,"bounds_rt","160","2500",NA,NA,NA,"lower_bound_accuracy+sample",NA,"5%","50",0.126757887792012,0.142114415126807,977,2643,409134,43184
"accuracy","80%",NA,NA,NA,"bounds_rt","160","2500",NA,NA,NA,"none",NA,NA,NA,0.129462651337985,0.145497605135854,1000,2643,409134,37558
"accuracy","80%",NA,NA,NA,"bounds_rt","160","3000",NA,NA,NA,"accuracy","25%",NA,NA,0.126446895972226,0.144349571625605,999,2643,409134,37012
"accuracy","80%",NA,NA,NA,"bounds_rt","160","3000",NA,NA,NA,"accuracy","50%",NA,NA,0.125577751450734,0.139743693100583,996,2643,409134,37565
